0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
,,"AUC  as on January 31, 2013","AUC  as on January 31, 2013","AUC  as on January 31, 2013","AUC  as on January 31, 2013","AUC  as on January 31, 2013","AUC  as on January 31, 2013","Net  Investment  January 16-31, 2013","Net  Investment  January 16-31, 2013","Net  Investment  January 16-31, 2013","Net  Investment  January 16-31, 2013","Net  Investment  January 16-31, 2013","Net  Investment  January 16-31, 2013","Net  Investment  February 1-15, 2013","Net  Investment  February 1-15, 2013","Net  Investment  February 1-15, 2013","Net  Investment  February 1-15, 2013","Net  Investment  February 1-15, 2013","Net  Investment  February 1-15, 2013","AUC  as on February 15, 2013","AUC  as on February 15, 2013","AUC  as on February 15, 2013","AUC  as on February 15, 2013","AUC  as on February 15, 2013","AUC  as on February 15, 2013"
,,IN  INR Cr.,IN  INR Cr.,IN  INR Cr.,IN  USD Mn,IN  USD Mn,IN  USD Mn,IN  INR Cr.,IN  INR Cr.,IN  INR Cr.,IN  USD Mn,IN  USD Mn,IN  USD Mn,IN  INR Cr.,IN  INR Cr.,IN  INR Cr.,IN  USD Mn,IN  USD Mn,IN  USD Mn,IN  INR Cr.,IN  INR Cr.,IN  INR Cr.,IN  USD Mn,IN  USD Mn,IN  USD Mn
Sr. No.,Sectors,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total
1,Automobiles & Auto Components,60203,0,60203,11297,0,11297,904,0,904,170,0,170,477,0,477,88,0,88,58749,0,58749,10882,0,10882
2,Total Financial Services,361724,36696,398419,67880,6886,74766,3500,1335,4835,657,251,907,2881,696,3578,534,129,663,361414,37134,398548,66943,6878,73821
2a,Banks,214082,85,214167,40174,16,40190,2978,70,3048,559,13,572,1818,-10,1808,337,-2,335,214512,75,214587,39733,14,39747
2b,Other Financial Services1,147642,36611,184253,27706,6870,34576,522,1265,1787,98,237,335,1063,706,1769,197,131,328,146903,37059,183961,27210,6864,34074
3,Capital Goods,70736,373,71109,13274,70,13344,72,0,72,14,0,14,257,0,257,48,0,48,68147,373,68520,12622,69,12692
4,Chemicals & Petrochemicals,8634,4,8639,1620,1,1621,-53,0,-53,-10,0,-10,73,0,73,14,0,14,8601,4,8605,1593,1,1594
5,Coal,13142,0,13142,2466,0,2466,-59,0,-59,-11,0,-11,-63,0,-63,-12,0,-12,12938,0,12938,2396,0,2396
6,Commercial Services & Supplies,6924,0,6924,1299,0,1299,9,0,9,2,0,2,202,0,202,37,0,37,6429,0,6429,1191,0,1191
7,Construction Materials,27790,0,27790,5215,0,5215,6,0,6,1,0,1,281,0,281,52,0,52,27380,0,27380,5071,0,5071
8,Consumer Durables,10808,0,10808,2028,0,2028,100,0,100,19,0,19,107,0,107,20,0,20,11023,0,11023,2042,0,2042
9,Diversified2,2586,0,2586,485,0,485,15,0,15,3,0,3,4,0,4,1,0,1,2406,0,2406,446,0,446
10,Diversified Consumer Services,594,0,594,111,0,111,1,0,1,0,0,0,0,0,0,0,0,0,536,0,536,99,0,99
11,"Food, Beverages & Tobacco",76655,76,76731,14385,14,14399,1264,0,1264,237,0,237,-235,0,-235,-44,0,-44,75541,76,75618,13992,14,14006
12,Forest Materials,468,0,468,88,0,88,1,0,1,0,0,0,-4,0,-4,-1,0,-1,419,0,419,78,0,78
13,General Industrials,6619,0,6619,1242,0,1242,3,0,3,1,0,1,95,0,95,18,0,18,6277,0,6277,1163,0,1163
14,Hardware Technology & Equipment,229,0,229,43,0,43,0,0,0,0,0,0,0,0,0,0,0,0,213,0,213,39,0,39
15,Healthcare Equipment & Supplies,731,0,731,137,0,137,-19,0,-19,-4,0,-4,-20,0,-20,-4,0,-4,542,0,542,100,0,100
16,Healthcare Services,4350,125,4475,816,23,840,-4,0,-4,-1,0,-1,28,0,28,5,0,5,4475,125,4600,829,23,852
17,"Hotels, Restaurants & Tourism",4669,0,4669,876,0,876,63,0,63,12,0,12,-1,0,-1,0,0,0,4394,0,4394,814,0,814
18,Household & Personal Products,44320,95,44415,8317,18,8335,290,46,336,54,9,63,66,0,66,12,0,12,43727,95,43822,8099,18,8117
19,Media,15706,190,15896,2947,36,2983,162,0,162,30,0,30,356,0,356,66,0,66,15488,190,15678,2869,35,2904
20,Metals & Mining,42697,905,43602,8012,170,8182,233,5,238,44,1,45,-130,-396,-526,-24,-73,-97,39066,505,39571,7236,94,7330
21,Oil & Gas,86499,6075,92574,16232,1140,17372,1663,-145,1518,312,-27,285,2348,-312,2037,435,-58,377,84681,5760,90440,15685,1067,16752
22,Pharmaceuticals & Biotechnology,65347,83,65430,12263,15,12278,668,0,668,125,0,125,1213,326,1539,225,60,285,66170,408,66578,12256,76,12332
23,Realty,19574,255,19829,3673,48,3721,203,0,203,38,0,38,374,0,374,69,0,69,18151,255,18406,3362,47,3409
24,Retailing,3297,0,3297,619,0,619,242,0,242,45,0,45,-25,0,-25,-5,0,-5,3103,0,3103,575,0,575
25,Software & Services,142267,0,142267,26697,0,26697,1173,0,1173,220,0,220,1740,0,1740,322,0,322,146040,0,146040,27050,0,27050
26,Telecom Services,30901,930,31831,5799,175,5973,648,0,648,122,0,122,241,0,241,45,0,45,29307,930,30237,5428,172,5601
27,Telecommunications Equipment,139,0,139,26,0,26,6,0,6,1,0,1,10,0,10,2,0,2,133,0,133,25,0,25
28,"Textiles, Apparels & Accessories",16182,0,16182,3037,0,3037,86,0,86,16,0,16,129,0,129,24,0,24,15907,0,15907,2946,0,2946
29,Transportation,10397,300,10697,1951,56,2007,52,300,352,10,56,66,227,-300,-73,42,-56,-14,10725,0,10725,1987,0,1987
29 a,Airlines,389,0,389,73,0,73,27,0,27,5,0,5,-1,0,-1,0,0,0,369,0,369,68,0,68
29 b,Logistics,789,0,789,148,0,148,16,0,16,3,0,3,36,0,36,7,0,7,819,0,819,152,0,152
29 c,Marine Port & Services,3936,0,3936,739,0,739,4,0,4,1,0,1,160,0,160,30,0,30,4082,0,4082,756,0,756
29 d,Roads & Highways,1155,300,1455,217,56,273,30,300,330,6,56,62,2,-300,-298,0,-56,-55,1065,0,1065,197,0,197
