0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
,,"AUC as on April 30, 2024","AUC as on April 30, 2024","AUC as on April 30, 2024","AUC as on April 30, 2024","AUC as on April 30, 2024","AUC as on April 30, 2024","AUC as on April 30, 2024","AUC as on April 30, 2024","AUC as on April 30, 2024","AUC as on April 30, 2024","Net Investment April 16-30, 2024","Net Investment April 16-30, 2024","Net Investment April 16-30, 2024","Net Investment April 16-30, 2024","Net Investment April 16-30, 2024","Net Investment April 16-30, 2024","Net Investment April 16-30, 2024","Net Investment April 16-30, 2024","Net Investment April 16-30, 2024","Net Investment April 16-30, 2024","Net Investment May 01-15, 2024","Net Investment May 01-15, 2024","Net Investment May 01-15, 2024","Net Investment May 01-15, 2024","Net Investment May 01-15, 2024","Net Investment May 01-15, 2024","Net Investment May 01-15, 2024","Net Investment May 01-15, 2024","Net Investment May 01-15, 2024","Net Investment May 01-15, 2024","AUC as on May 15, 2024","AUC as on May 15, 2024","AUC as on May 15, 2024","AUC as on May 15, 2024","AUC as on May 15, 2024","AUC as on May 15, 2024","AUC as on May 15, 2024","AUC as on May 15, 2024","AUC as on May 15, 2024","AUC as on May 15, 2024"
,,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn
Sr. No.,Sectors,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total
1,Automobile and Auto Components,507247,163,11,0,507421,60734,19,1,0,60754,-560,0,0,0,-560,-67,0,0,0,-67,-706,0,0,0,-706,-85,0,0,0,-85,513478,163,11,0,513652,61488,19,1,0,61508
2,Capital Goods,329054,771,29,0,329854,39399,92,4,0,39495,2408,0,0,0,2408,288,0,0,0,288,376,0,0,0,376,45,0,0,0,45,349516,771,29,0,350316,41854,92,4,0,41950
3,Chemicals,105526,0,615,0,106141,12635,0,74,0,12709,405,0,0,0,405,48,0,0,0,48,-96,0,0,0,-96,-11,0,0,0,-11,101643,0,615,0,102258,12171,0,74,0,12245
4,Construction,144517,418,0,80,145015,17304,50,0,10,17364,-547,0,0,-10,-557,-66,0,0,-1,-67,-3811,0,0,-6,-3817,-456,0,0,-1,-457,134689,418,0,74,135181,16129,50,0,9,16188
5,Construction Materials,115258,1275,60,0,116593,13800,153,7,0,13960,-224,0,0,0,-224,-27,0,0,0,-27,-802,0,0,0,-802,-96,0,0,0,-96,112149,1275,60,0,113484,13430,153,7,0,13590
6,Consumer Durables,199567,0,0,0,199567,23895,0,0,0,23895,-111,0,0,0,-111,-13,0,0,0,-13,-659,0,0,0,-659,-79,0,0,0,-79,192396,0,0,0,192396,23039,0,0,0,23039
7,Consumer Services,250517,1109,1086,0,252712,29995,133,130,0,30258,-386,0,0,0,-386,-46,0,0,0,-46,733,0,-416,0,317,88,0,-50,0,38,250079,1109,670,0,251858,29946,133,80,0,30159
8,Diversified,6406,168,0,0,6574,767,20,0,0,787,36,0,0,0,36,4,0,0,0,4,60,0,0,0,60,7,0,0,0,7,5888,168,0,0,6056,705,20,0,0,725
9,Fast Moving Consumer Goods,400346,133,285,0,400764,47935,16,34,0,47985,-3563,0,0,0,-3563,-427,0,0,0,-427,-1158,0,0,0,-1158,-139,0,0,0,-139,403890,133,285,0,404308,48365,16,34,0,48415
10,Financial Services,1930820,21065,13046,0,1964931,231184,2522,1562,0,235268,-12550,-738,726,0,-12562,-1503,-88,87,0,-1504,-9687,-908,-177,0,-10772,-1160,-109,-21,0,-1290,1846342,20503,12721,0,1879566,221094,2455,1523,0,225072
11,Forest Materials,3219,467,0,0,3686,385,56,0,0,441,24,0,0,0,24,3,0,0,0,3,68,0,0,0,68,8,0,0,0,8,3136,467,0,0,3603,375,56,0,0,431
12,Healthcare,377756,183,0,0,377939,45230,22,0,0,45252,-768,0,0,0,-768,-92,0,0,0,-92,172,0,0,0,172,21,0,0,0,21,374931,183,0,0,375114,44897,22,0,0,44919
13,Information Technology,563600,0,361,0,563961,67482,0,43,0,67525,-4915,0,0,0,-4915,-588,0,0,0,-588,-5574,0,0,0,-5574,-667,0,0,0,-667,557013,0,361,0,557374,66701,0,43,0,66744
14,"Media, Entertainment & Publication",12797,0,82,0,12879,1532,0,10,0,1542,73,0,0,0,73,9,0,0,0,9,-59,0,-15,0,-74,-7,0,-2,0,-9,12089,0,75,0,12164,1448,0,9,0,1457
15,Metals & Mining,209767,71,0,0,209838,25116,8,0,0,25124,-520,0,0,0,-520,-62,0,0,0,-62,-735,0,0,0,-735,-88,0,0,0,-88,212099,71,0,0,212170,25398,8,0,0,25406
16,"Oil, Gas & Consumable Fuels",605043,439,0,0,605482,72444,53,0,0,72497,-1443,0,0,0,-1443,-173,0,0,0,-173,-2808,0,0,0,-2808,-336,0,0,0,-336,584631,439,0,0,585070,70008,53,0,0,70061
