0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
11,Forest Materials,1771,425,0,0,2196,214,51,0,0,265,46,0,0,0,46,6,0,0,0,6,24,0,0,0,24,3,0,0,0,3,1787,425,0,0,2212,217,51,0,0,268
12,Healthcare,219723,364,0,0,220087,26575,44,0,0,26619,-168,0,0,0,-168,-20,0,0,0,-20,-1637,0,0,0,-1637,-198,0,0,0,-198,218278,364,0,0,218642,26459,44,0,0,26503
13,Information Technology,511446,0,340,0,511786,61857,0,41,0,61898,-708,0,0,0,-708,-86,0,0,0,-86,-3777,0,0,0,-3777,-458,0,0,0,-458,491209,0,340,0,491549,59544,0,41,0,59585
14,"Media, Entertainment & Publication",17107,0,135,0,17242,2069,0,16,0,2085,126,0,0,0,126,15,0,0,0,15,-221,0,0,0,-221,-27,0,0,0,-27,16821,0,135,0,16956,2039,0,16,0,2055
15,Metals & Mining,118820,16,12,0,118848,14371,2,1,0,14374,-694,0,0,0,-694,-84,0,0,0,-84,2678,0,0,0,2678,325,0,0,0,325,134240,16,12,0,134268,16272,2,1,0,16275
16,"Oil, Gas & Consumable Fuels",450791,316,282,0,451389,54521,38,34,0,54593,1290,-3,0,0,1287,156,0,0,0,156,-2300,0,0,0,-2300,-279,0,0,0,-279,442430,316,282,0,443028,53631,38,34,0,53703
17,Power,123729,1104,205,7340,132378,14965,133,25,888,16011,-497,0,0,-17,-514,-60,0,0,-2,-62,3198,-11,0,-4,3183,388,-1,0,-1,386,146019,1093,205,7222,154539,17700,133,25,875,18733
18,Realty,50954,126,304,14869,66253,6163,15,37,1798,8013,-284,-243,0,-114,-641,-34,-29,0,-14,-77,152,0,0,1175,1327,18,0,0,142,160,50104,126,304,16000,66534,6074,15,37,1939,8065
19,Services,68240,150,0,2657,71047,8253,18,0,321,8592,2250,-102,0,11,2159,272,-12,0,1,261,6607,0,0,3,6610,801,0,0,0,801,78395,150,0,2698,81243,9503,18,0,327,9848
20,Telecommunication,113635,162,0,0,113797,13744,20,0,0,13764,-61,0,0,0,-61,-7,0,0,0,-7,-191,0,0,0,-191,-23,0,0,0,-23,113247,162,0,0,113409,13728,20,0,0,13748
21,Textiles,16680,0,0,0,16680,2017,0,0,0,2017,-182,0,0,0,-182,-22,0,0,0,-22,-163,0,0,0,-163,-20,0,0,0,-20,16355,0,0,0,16355,1983,0,0,0,1983
22,Utilities,528,0,0,0,528,64,0,0,0,64,-3,0,0,0,-3,0,0,0,0,0,5,0,0,0,5,1,0,0,0,1,543,0,0,0,543,66,0,0,0,66
23,Sovereign,0,138971,3763,0,142734,0,16808,455,0,17263,0,-396,-175,0,-571,0,-48,-21,0,-69,0,936,861,0,1797,0,113,104,0,218,0,139348,4736,0,144084,0,16892,574,0,17466
24,Others,10016,83233,123467,4235,220950,1211,10066,14933,512,26722,83,214,1007,0,1304,10,26,122,0,158,218,-3493,-4341,0,-7616,26,-423,-526,0,-924,10069,75551,120416,4235,210271,1221,9158,14596,513,25489
,Grand Total,4421059,243986,138626,29102,4832773,534709,29509,16766,3520,584504,-488,-207,1077,-120,262,-59,-25,130,-15,31,12575,-2627,-4016,1173,7105,1524,-318,-487,142,861,4379667,236714,136007,30155,4782543,530898,28694,16487,3655,579734
