0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
,,"AUC as on September 30, 2018","AUC as on September 30, 2018","AUC as on September 30, 2018","AUC as on September 30, 2018","AUC as on September 30, 2018","AUC as on September 30, 2018","AUC as on September 30, 2018","AUC as on September 30, 2018","Net Investment September 16-30, 2018","Net Investment September 16-30, 2018","Net Investment September 16-30, 2018","Net Investment September 16-30, 2018","Net Investment September 16-30, 2018","Net Investment September 16-30, 2018","Net Investment September 16-30, 2018","Net Investment September 16-30, 2018","Net Investment October 01-15, 2018","Net Investment October 01-15, 2018","Net Investment October 01-15, 2018","Net Investment October 01-15, 2018","Net Investment October 01-15, 2018","Net Investment October 01-15, 2018","Net Investment October 01-15, 2018","Net Investment October 01-15, 2018","AUC as on October 15, 2018","AUC as on October 15, 2018","AUC as on October 15, 2018","AUC as on October 15, 2018","AUC as on October 15, 2018","AUC as on October 15, 2018","AUC as on October 15, 2018","AUC as on October 15, 2018"
,,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn
Sr. No.,Sectors,Equity,Debt,Hybrid,Total,Equity,Debt,Hybrid,Total,Equity,Debt,Hybrid,Total,Equity,Debt,Hybrid,Total,Equity,Debt,Hybrid,Total,Equity,Debt,Hybrid,Total,Equity,Debt,Hybrid,Total,Equity,Debt,Hybrid,Total
24,Pharmaceuticals & Biotechnology,125137,0,0,125137,17249,0,0,17249,433,0,0,433,60,0,0,60,222,0,0,222,30,0,0,30,122493,0,0,122493,16560,0,0,16560
25,Real Estate Investment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,Realty,21131,522,0,21653,2913,72,0,2985,6,0,0,6,1,0,0,1,-144,69,0,-75,-19,9,0,-10,20033,590,0,20623,2708,80,0,2788
27,Retailing,24734,300,0,25034,3409,41,0,3450,-180,0,0,-180,-25,0,0,-25,-372,0,0,-372,-50,0,0,-50,24355,300,0,24655,3292,41,0,3333
28,Software & Services,367508,0,0,367508,50658,0,0,50658,-3109,0,0,-3109,-429,0,0,-429,-3948,0,0,-3948,-534,0,0,-534,338966,0,0,338966,45824,0,0,45824
29,Telecom Services,53847,1826,0,55673,7422,252,0,7674,-56,-4,0,-60,-8,0,0,-8,-1608,0,0,-1608,-217,0,0,-217,49709,1826,0,51535,6720,247,0,6967
30,Telecommunications Equipment,192,0,0,192,27,0,0,27,-5,0,0,-5,-1,0,0,-1,-2,0,0,-2,0,0,0,0,197,0,0,197,27,0,0,27
31,"Textiles, Apparels & Accessories",41836,0,0,41836,5767,0,0,5767,15,0,0,15,2,0,0,2,-636,0,0,-636,-86,0,0,-86,39178,0,0,39178,5296,0,0,5296
32,Transportation,27363,699,0,28062,3772,96,0,3868,-145,0,0,-145,-20,0,0,-20,-216,0,0,-216,-29,0,0,-29,26656,699,0,27355,3604,94,0,3698
32 a,Airlines,5047,699,0,5746,696,96,0,792,19,0,0,19,3,0,0,3,0,0,0,0,0,0,0,0,5022,699,0,5721,679,94,0,773
32 b,Logistics,1546,0,0,1546,213,0,0,213,-1,0,0,-1,0,0,0,0,-15,0,0,-15,-2,0,0,-2,1577,0,0,1577,213,0,0,213
32 c,Marine Port & Services,16604,0,0,16604,2289,0,0,2289,-156,0,0,-156,-22,0,0,-22,-177,0,0,-177,-24,0,0,-24,16119,0,0,16119,2179,0,0,2179
32 d,Roads & Highways,2816,0,0,2816,388,0,0,388,10,0,0,10,1,0,0,1,6,0,0,6,1,0,0,1,2590,0,0,2590,350,0,0,350
32 e,Shipping,1159,0,0,1159,160,0,0,160,-14,0,0,-14,-2,0,0,-2,0,0,0,0,0,0,0,0,1187,0,0,1187,160,0,0,160
32 f,Surface Transportation,44,0,0,44,6,0,0,6,-3,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,44,6,0,0,6
32 g,Transport Related Services,147,0,0,147,20,0,0,20,-1,0,0,-1,0,0,0,0,-32,0,0,-32,-4,0,0,-4,117,0,0,117,16,0,0,16
33,Utilities3,80199,5757,0,85956,11055,794,0,11849,388,-47,0,341,54,-6,0,48,202,-440,0,-238,27,-59,0,-32,80383,5316,0,85699,10867,719,0,11586
34,Sovereign,0,207534,0,207534,0,28607,0,28607,0,-3417,0,-3417,0,-471,0,-471,0,-6140,0,-6140,0,-830,0,-830,0,200976,0,200976,0,27170,0,27170
35,Others4,62557,126500,2211,191268,8623,17437,305,26365,468,31,-10,489,64,4,-1,67,529,-1797,-4,-1272,72,-243,-1,-172,61010,124954,2200,188164,8248,16892,297,25437
,Grand Total,2730062,406061,2211,3138334,376314,55972,305,432591,-6507,-5110,-10,-11627,-897,-704,-1,-1602,-19043,-10201,-4,-29248,-2574,-1379,-1,-3954,2622840,395724,2200,3020764,354578,53497,297,408372
