0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
,,"AUC as on January 15, 2020","AUC as on January 15, 2020","AUC as on January 15, 2020","AUC as on January 15, 2020","AUC as on January 15, 2020","AUC as on January 15, 2020","AUC as on January 15, 2020","AUC as on January 15, 2020","Net Investment January 01-15, 2020","Net Investment January 01-15, 2020","Net Investment January 01-15, 2020","Net Investment January 01-15, 2020","Net Investment January 01-15, 2020","Net Investment January 01-15, 2020","Net Investment January 01-15, 2020","Net Investment January 01-15, 2020","Net Investment January 16-31, 2020","Net Investment January 16-31, 2020","Net Investment January 16-31, 2020","Net Investment January 16-31, 2020","Net Investment January 16-31, 2020","Net Investment January 16-31, 2020","Net Investment January 16-31, 2020","Net Investment January 16-31, 2020","AUC as on January 31, 2020","AUC as on January 31, 2020","AUC as on January 31, 2020","AUC as on January 31, 2020","AUC as on January 31, 2020","AUC as on January 31, 2020","AUC as on January 31, 2020","AUC as on January 31, 2020"
,,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn
Sr. No.,Sectors,Equity,Debt,Hybrid,Total,Equity,Debt,Hybrid,Total,Equity,Debt,Hybrid,Total,Equity,Debt,Hybrid,Total,Equity,Debt,Hybrid,Total,Equity,Debt,Hybrid,Total,Equity,Debt,Hybrid,Total,Equity,Debt,Hybrid,Total
1,Automobiles & Auto Components,157418,317,0,157735,22211,45,0,22256,293,0,0,293,41,0,0,41,838,0,0,838,117,0,0,117,153410,317,0,153727,21453,44,0,21497
2,Total Financial Services,1188781,43692,9332,1241805,167729,6165,1317,175211,-686,88,-20,-618,-97,12,-3,-88,-627,-882,-26,-1535,-88,-123,-4,-215,1159259,43028,9465,1211752,162112,6017,1324,169453
2a,Banks,694670,7907,0,702577,98013,1116,0,99129,-225,8,0,-217,-32,1,0,-31,-821,89,0,-732,-115,12,0,-103,674617,8056,0,682673,94339,1127,0,95466
2b,Other Financial Services1,494112,35785,9332,539229,69716,5049,1317,76082,-461,80,-20,-401,-65,11,-3,-57,195,-971,-26,-802,27,-136,-4,-113,484641,34972,9465,529078,67773,4890,1324,73987
3,Capital Goods,99828,579,0,100407,14085,82,0,14167,29,0,0,29,4,0,0,4,-226,0,0,-226,-32,0,0,-32,98122,578,0,98700,13722,81,0,13803
4,Chemicals & Petrochemicals,43860,0,0,43860,6188,0,0,6188,-126,0,0,-126,-18,0,0,-18,-183,0,0,-183,-26,0,0,-26,42797,0,0,42797,5985,0,0,5985
5,Coal,11169,0,0,11169,1576,0,0,1576,-129,0,0,-129,-18,0,0,-18,13,0,0,13,2,0,0,2,9547,0,0,9547,1335,0,0,1335
