0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
,,"AUC as on June 30, 2021","AUC as on June 30, 2021","AUC as on June 30, 2021","AUC as on June 30, 2021","AUC as on June 30, 2021","AUC as on June 30, 2021","AUC as on June 30, 2021","AUC as on June 30, 2021","AUC as on June 30, 2021","AUC as on June 30, 2021","Net Investment June 16-30, 2021","Net Investment June 16-30, 2021","Net Investment June 16-30, 2021","Net Investment June 16-30, 2021","Net Investment June 16-30, 2021","Net Investment June 16-30, 2021","Net Investment June 16-30, 2021","Net Investment June 16-30, 2021","Net Investment June 16-30, 2021","Net Investment June 16-30, 2021","Net Investment July 01-15, 2021","Net Investment July 01-15, 2021","Net Investment July 01-15, 2021","Net Investment July 01-15, 2021","Net Investment July 01-15, 2021","Net Investment July 01-15, 2021","Net Investment July 01-15, 2021","Net Investment July 01-15, 2021","Net Investment July 01-15, 2021","Net Investment July 01-15, 2021","AUC as on July 15, 2021","AUC as on July 15, 2021","AUC as on July 15, 2021","AUC as on July 15, 2021","AUC as on July 15, 2021","AUC as on July 15, 2021","AUC as on July 15, 2021","AUC as on July 15, 2021","AUC as on July 15, 2021","AUC as on July 15, 2021"
,,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn
Sr. No.,Sectors,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total
1,Automobiles & Auto Components,200913,317,0,0,201230,27024,43,0,0,27067,1446,0,0,0,1446,194,0,0,0,194,-748,0,0,0,-748,-100,0,0,0,-100,199211,317,0,0,199528,26733,43,0,0,26776
2,Total Financial Services,1407853,22466,10814,0,1441133,189366,3022,1455,0,193843,-1853,-1091,-74,0,-3018,-249,-147,-10,0,-406,-4150,-334,-294,0,-4778,-557,-45,-39,0,-641,1450942,22346,10701,0,1483989,194708,2999,1436,0,199143
2a,Banks,821752,6008,106,0,827866,110531,808,14,0,111353,-2415,217,0,0,-2198,-325,29,0,0,-296,-2430,-40,0,0,-2470,-326,-5,0,0,-331,843662,5967,106,0,849735,113215,801,14,0,114030
2b,Other Financial Services1,586101,16457,10708,0,613266,78835,2214,1440,0,82489,562,-1308,-74,0,-820,76,-176,-10,0,-110,-1720,-295,-294,0,-2309,-231,-40,-39,0,-310,607281,16379,10595,0,634255,81494,2198,1422,0,85114
3,Capital Goods,155881,143,10,0,156034,20967,19,1,0,20987,-1390,0,0,0,-1390,-187,0,0,0,-187,-372,-52,0,0,-424,-50,-7,0,0,-57,153963,93,10,0,154066,20661,12,1,0,20674
4,Chemicals & Petrochemicals,78212,15,170,0,78397,10520,2,23,0,10545,596,0,0,0,596,80,0,0,0,80,-86,0,0,0,-86,-12,0,0,0,-12,82318,15,170,0,82503,11047,2,23,0,11072
5,Coal,5952,0,0,0,5952,801,0,0,0,801,-60,0,0,0,-60,-8,0,0,0,-8,-73,0,0,0,-73,-10,0,0,0,-10,5942,0,0,0,5942,797,0,0,0,797
6,Commercial Services & Supplies,38919,0,0,0,38919,5235,0,0,0,5235,-14,0,0,0,-14,-2,0,0,0,-2,-205,0,0,0,-205,-27,0,0,0,-27,37754,0,0,0,37754,5066,0,0,0,5066
7,Construction Materials,90919,499,150,0,91568,12229,67,20,0,12316,-98,0,0,0,-98,-13,0,0,0,-13,-373,-21,0,0,-394,-50,-3,0,0,-53,97012,479,150,0,97641,13018,64,20,0,13102
8,Consumer Durables,121776,0,0,0,121776,16380,0,0,0,16380,143,0,0,0,143,19,0,0,0,19,1033,0,0,0,1033,139,0,0,0,139,125538,0,0,0,125538,16847,0,0,0,16847
9,Diversified2,11705,1149,535,0,13389,1574,155,72,0,1801,115,0,0,0,115,15,0,0,0,15,75,0,0,0,75,10,0,0,0,10,12031,1149,535,0,13715,1615,154,72,0,1841
10,Diversified Consumer Services,3146,0,0,0,3146,423,0,0,0,423,-10,0,0,0,-10,-1,0,0,0,-1,12,0,0,0,12,2,0,0,0,2,3405,0,0,0,3405,457,0,0,0,457
11,Food & Drugs Retailing,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0
12,"Food, Beverages & Tobacco",116113,541,0,0,116654,15618,73,0,0,15691,-121,0,0,0,-121,-16,0,0,0,-16,-426,-2,0,0,-428,-57,0,0,0,-57,116742,541,0,0,117283,15666,73,0,0,15739
13,Forest Materials,1789,335,79,0,2203,241,45,11,0,297,36,0,0,0,36,5,0,0,0,5,-18,0,0,0,-18,-2,0,0,0,-2,1913,335,79,0,2327,257,45,11,0,313
14,General Industrials,36096,55,0,0,36151,4855,7,0,0,4862,246,0,0,0,246,33,0,0,0,33,122,0,0,0,122,16,0,0,0,16,37127,55,0,0,37182,4982,7,0,0,4989
15,Hardware Technology & Equipment,34,0,0,0,34,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,36,5,0,0,0,5
16,Healthcare Equipment & Supplies,1449,0,0,0,1449,195,0,0,0,195,47,0,0,0,47,6,0,0,0,6,7,0,0,0,7,1,0,0,0,1,1414,0,0,0,1414,190,0,0,0,190
17,Healthcare Services,51701,0,0,0,51701,6954,0,0,0,6954,14,0,0,0,14,2,0,0,0,2,243,0,0,0,243,33,0,0,0,33,53982,0,0,0,53982,7244,0,0,0,7244
18,"Hotels, Restaurants & Tourism",25617,100,0,0,25717,3446,13,0,0,3459,-124,0,0,0,-124,-17,0,0,0,-17,-33,0,0,0,-33,-4,0,0,0,-4,26371,100,0,0,26471,3539,13,0,0,3552
19,Household & Personal Products,164386,0,0,0,164386,22111,0,0,0,22111,161,0,0,0,161,22,0,0,0,22,219,0,0,0,219,29,0,0,0,29,166065,0,0,0,166065,22285,0,0,0,22285
20,Insurance,109880,95,0,0,109975,14780,13,0,0,14793,6426,0,0,0,6426,864,0,0,0,864,-339,0,0,0,-339,-46,0,0,0,-46,116095,95,0,0,116190,15579,13,0,0,15592
21,Media,20521,55,195,0,20771,2760,7,26,0,2793,-131,0,-35,0,-166,-18,0,-5,0,-23,-41,0,0,0,-41,-5,0,0,0,-5,20656,55,195,0,20906,2772,7,26,0,2805
22,Metals & Mining,98177,374,0,0,98551,13205,50,0,0,13255,132,-75,-45,0,12,18,-10,-6,0,2,1623,0,-25,0,1598,218,0,-3,0,215,104700,374,0,0,105074,14050,50,0,0,14100
23,Oil & Gas,410131,829,118,0,411078,55166,112,16,0,55294,-4159,-31,0,0,-4190,-559,-4,0,0,-563,392,-36,0,0,356,53,-5,0,0,48,402535,794,117,0,403446,54018,107,16,0,54141
24,Pharmaceuticals & Biotechnology,180523,0,0,0,180523,24282,0,0,0,24282,-760,0,0,0,-760,-102,0,0,0,-102,98,0,0,0,98,13,0,0,0,13,183285,0,0,0,183285,24596,0,0,0,24596
25,Real Estate Investment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,Realty,44119,121,104,0,44344,5934,16,14,0,5964,-104,0,0,0,-104,-14,0,0,0,-14,-78,0,0,0,-78,-10,0,0,0,-10,50105,121,104,0,50330,6724,16,14,0,6754
27,Retailing,63138,105,0,0,63243,8493,14,0,0,8507,64,0,0,0,64,9,0,0,0,9,-36,0,0,0,-36,-5,0,0,0,-5,65349,105,0,0,65454,8769,14,0,0,8783
28,Software & Services,616380,0,340,0,616720,82907,0,46,0,82953,2021,0,0,0,2021,272,0,0,0,272,-1900,0,0,0,-1900,-255,0,0,0,-255,619169,0,340,0,619509,83089,0,46,0,83135
29,Telecom Services,84052,217,0,0,84269,11306,29,0,0,11335,-724,0,0,0,-724,-97,0,0,0,-97,-461,0,0,0,-461,-62,0,0,0,-62,84009,217,0,0,84226,11274,29,0,0,11303
