0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
,,"AUC as on August 15, 2017","AUC as on August 15, 2017","AUC as on August 15, 2017","AUC as on August 15, 2017","AUC as on August 15, 2017","AUC as on August 15, 2017","Net Investment August 01-15, 2017","Net Investment August 01-15, 2017","Net Investment August 01-15, 2017","Net Investment August 01-15, 2017","Net Investment August 01-15, 2017","Net Investment August 01-15, 2017","Net Investment August 16-31, 2017","Net Investment August 16-31, 2017","Net Investment August 16-31, 2017","Net Investment August 16-31, 2017","Net Investment August 16-31, 2017","Net Investment August 16-31, 2017","AUC as on August 31, 2017","AUC as on August 31, 2017","AUC as on August 31, 2017","AUC as on August 31, 2017","AUC as on August 31, 2017","AUC as on August 31, 2017"
,,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn
Sr. No.,Sectors,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total
1,Automobiles & Auto Components,176872,347,177219,27625,54,27680,-345,0,-345,-54,0,-54,-289,0,-289,-45,0,-45,175575,347,175922,27427,54,27481
2,Total Financial Services,635948,56116,692064,99328,8765,108092,-1547,2132,584,-242,333,91,-884,-80,-964,-138,-12,-151,649171,55735,704907,101409,8707,110115
2a,Banks,322141,5773,327913,50315,902,51216,-294,12,-282,-46,2,-44,-188,-5,-193,-29,-1,-30,323598,5724,329321,50550,894,51444
2b,Other Financial Services1,313807,50343,364150,49013,7863,56876,-1254,2120,866,-196,331,135,-696,-75,-771,-109,-12,-120,325574,50011,375585,50859,7812,58671
3,Capital Goods,126415,883,127298,19745,138,19882,-707,0,-707,-110,0,-110,-850,0,-850,-133,0,-133,126395,883,127279,19745,138,19882
4,Chemicals & Petrochemicals,35238,0,35238,5504,0,5504,-12,0,-12,-2,0,-2,-149,0,-149,-23,0,-23,35171,0,35171,5494,0,5494
5,Coal,9279,0,9279,1449,0,1449,-271,0,-271,-42,0,-42,-357,0,-357,-56,0,-56,8885,0,8885,1388,0,1388
6,Commercial Services & Supplies,6507,200,6707,1016,31,1047,59,0,59,9,0,9,14,0,14,2,0,2,6961,200,7161,1087,31,1119
7,Construction Materials,57885,649,58534,9041,101,9142,-66,0,-66,-10,0,-10,-208,0,-208,-33,0,-33,58667,649,59315,9164,101,9266
8,Consumer Durables,3852,0,3852,602,0,602,-160,0,-160,-25,0,-25,55,0,55,9,0,9,4045,0,4045,632,0,632
9,Diversified2,1836,0,1836,287,0,287,11,0,11,2,0,2,0,0,0,0,0,0,1961,0,1961,306,0,306
10,Diversified Consumer Services,242,0,242,38,0,38,0,0,0,0,0,0,-4,0,-4,-1,0,-1,249,0,249,39,0,39
11,"Food, Beverages & Tobacco",101428,89,101517,15842,14,15856,-722,0,-722,-113,0,-113,36,0,36,6,0,6,105234,89,105323,16439,14,16453
12,Forest Materials,1437,0,1437,224,0,224,-23,0,-23,-4,0,-4,-18,0,-18,-3,0,-3,1395,0,1395,218,0,218
13,General Industrials,20154,385,20539,3148,60,3208,-139,0,-139,-22,0,-22,-413,0,-413,-64,0,-64,20065,385,20450,3134,60,3195
14,Hardware Technology & Equipment,28,0,28,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,29,0,29,5,0,5
15,Healthcare Equipment & Supplies,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Healthcare Services,10533,0,10533,1645,0,1645,191,0,191,30,0,30,-24,0,-24,-4,0,-4,9771,0,9771,1526,0,1526
17,"Hotels, Restaurants & Tourism",7890,125,8015,1232,20,1252,72,0,72,11,0,11,-40,0,-40,-6,0,-6,7828,125,7953,1223,20,1242
18,Household & Personal Products,85525,0,85525,13358,0,13358,-286,0,-286,-45,0,-45,-293,0,-293,-46,0,-46,87631,0,87631,13689,0,13689
19,Media,33602,700,34302,5248,109,5358,70,0,70,11,0,11,-582,-14,-596,-91,-2,-93,33222,687,33909,5190,107,5297
20,Metals & Mining,52013,1478,53491,8124,231,8355,645,-114,530,101,-18,83,77,-365,-288,12,-57,-45,54703,1026,55729,8545,160,8706
21,Oil & Gas,185597,59,185655,28988,9,28997,-471,0,-471,-74,0,-74,-467,0,-467,-73,0,-73,191866,59,191925,29972,9,29981
22,Pharmaceuticals & Biotechnology,102073,0,102073,15943,0,15943,-1729,0,-1729,-270,0,-270,-1056,0,-1056,-165,0,-165,101516,0,101516,15858,0,15858
23,Realty,21862,551,22413,3415,86,3501,-422,0,-422,-66,0,-66,-95,0,-95,-15,0,-15,22320,551,22871,3487,86,3573
24,Retailing,6901,0,6901,1078,0,1078,46,0,46,7,0,7,-107,0,-107,-17,0,-17,6797,0,6797,1062,0,1062
25,Software & Services,229713,0,229713,35878,0,35878,-916,0,-916,-143,0,-143,-4907,0,-4907,-767,0,-767,220411,0,220411,34431,0,34431
26,Telecom Services,38943,1995,40937,6082,312,6394,64,0,64,10,0,10,181,0,181,28,0,28,40922,1995,42917,6393,312,6704
27,Telecommunications Equipment,360,0,360,56,0,56,3,0,3,0,0,0,4,0,4,1,0,1,359,0,359,56,0,56
28,"Textiles, Apparels & Accessories",29968,9,29977,4681,1,4682,194,0,194,30,0,30,-154,0,-154,-24,0,-24,30362,9,30371,4743,1,4744
29,Transportation,36417,719,37136,5688,112,5800,195,0,195,30,0,30,-194,0,-194,-30,0,-30,36864,719,37584,5759,112,5871
29 a,Airlines,882,699,1581,138,109,247,5,0,5,1,0,1,6,0,6,1,0,1,925,699,1624,145,109,254
29 b,Logistics,2472,0,2472,386,0,386,29,0,29,5,0,5,10,0,10,2,0,2,2422,0,2423,378,0,378
29 c,Marine Port & Services,21683,0,21683,3387,0,3387,150,0,150,23,0,23,-242,0,-242,-38,0,-38,21005,0,21005,3281,0,3281
29 d,Roads & Highways,2218,20,2238,346,3,350,26,0,26,4,0,4,10,0,10,2,0,2,2287,20,2307,357,3,360
29 e,Shipping,1504,0,1504,235,0,235,-17,0,-17,-3,0,-3,35,0,35,5,0,5,1633,0,1633,255,0,255
29 f,Surface Transportation,62,0,62,10,0,10,3,0,3,1,0,1,0,0,0,0,0,0,62,0,62,10,0,10
29 g,Transport Related Services,7596,0,7596,1186,0,1186,-1,0,-1,0,0,0,-13,0,-13,-2,0,-2,8529,0,8529,1332,0,1332
30,Utilities3,88071,6125,94196,13756,957,14712,-272,18,-254,-42,3,-40,88,308,397,14,48,62,88338,6428,94766,13799,1004,14804
