0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
,,"AUC as on October 15, 2018","AUC as on October 15, 2018","AUC as on October 15, 2018","AUC as on October 15, 2018","AUC as on October 15, 2018","AUC as on October 15, 2018","AUC as on October 15, 2018","AUC as on October 15, 2018","Net Investment October 01-15, 2018","Net Investment October 01-15, 2018","Net Investment October 01-15, 2018","Net Investment October 01-15, 2018","Net Investment October 01-15, 2018","Net Investment October 01-15, 2018","Net Investment October 01-15, 2018","Net Investment October 01-15, 2018","Net Investment October 16-31, 2018","Net Investment October 16-31, 2018","Net Investment October 16-31, 2018","Net Investment October 16-31, 2018","Net Investment October 16-31, 2018","Net Investment October 16-31, 2018","Net Investment October 16-31, 2018","Net Investment October 16-31, 2018","AUC as on October 31, 2018","AUC as on October 31, 2018","AUC as on October 31, 2018","AUC as on October 31, 2018","AUC as on October 31, 2018","AUC as on October 31, 2018","AUC as on October 31, 2018","AUC as on October 31, 2018"
,,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn
Sr. No.,Sectors,Equity,Debt,Hybrid,Total,Equity,Debt,Hybrid,Total,Equity,Debt,Hybrid,Total,Equity,Debt,Hybrid,Total,Equity,Debt,Hybrid,Total,Equity,Debt,Hybrid,Total,Equity,Debt,Hybrid,Total,Equity,Debt,Hybrid,Total
1,Automobiles & Auto Components,170664,317,0,170981,23072,43,0,23115,-2341,0,0,-2341,-316,0,0,-316,-1159,0,0,-1159,-157,0,0,-157,161303,317,0,161620,21800,43,0,21843
2,Total Financial Services,883612,55730,0,939342,119454,7534,0,126988,-3947,-1692,0,-5639,-534,-229,0,-763,-4258,-1951,0,-6209,-576,-264,0,-840,870380,53781,0,924161,117629,7268,0,124897
2a,Banks,517412,6551,0,523963,69948,886,0,70834,-4081,9,0,-4072,-552,1,0,-551,-3945,-290,0,-4235,-533,-39,0,-572,502666,6270,0,508936,67934,847,0,68781
2b,Other Financial Services1,366199,49179,0,415378,49506,6648,0,56154,134,-1702,0,-1568,18,-230,0,-212,-313,-1661,0,-1974,-42,-225,0,-267,367714,47511,0,415225,49695,6421,0,56116
3,Capital Goods,94055,483,0,94538,12715,65,0,12780,-1262,0,0,-1262,-171,0,0,-171,-633,-95,0,-728,-85,-13,0,-98,95735,383,0,96118,12938,52,0,12990
4,Chemicals & Petrochemicals,33614,0,0,33614,4544,0,0,4544,-238,0,0,-238,-32,0,0,-32,-133,0,0,-133,-18,0,0,-18,34086,0,0,34086,4607,0,0,4607
5,Coal,9901,0,0,9901,1339,0,0,1339,-2,0,0,-2,0,0,0,0,-86,0,0,-86,-12,0,0,-12,9471,0,0,9471,1280,0,0,1280
