0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
,,"AUC as on July 15, 2020","AUC as on July 15, 2020","AUC as on July 15, 2020","AUC as on July 15, 2020","AUC as on July 15, 2020","AUC as on July 15, 2020","AUC as on July 15, 2020","AUC as on July 15, 2020","AUC as on July 15, 2020","AUC as on July 15, 2020","Net Investment July 01-15, 2020","Net Investment July 01-15, 2020","Net Investment July 01-15, 2020","Net Investment July 01-15, 2020","Net Investment July 01-15, 2020","Net Investment July 01-15, 2020","Net Investment July 01-15, 2020","Net Investment July 01-15, 2020","Net Investment July 01-15, 2020","Net Investment July 01-15, 2020","Net Investment July 16-31, 2020","Net Investment July 16-31, 2020","Net Investment July 16-31, 2020","Net Investment July 16-31, 2020","Net Investment July 16-31, 2020","Net Investment July 16-31, 2020","Net Investment July 16-31, 2020","Net Investment July 16-31, 2020","Net Investment July 16-31, 2020","Net Investment July 16-31, 2020","AUC as on July 31, 2020","AUC as on July 31, 2020","AUC as on July 31, 2020","AUC as on July 31, 2020","AUC as on July 31, 2020","AUC as on July 31, 2020","AUC as on July 31, 2020","AUC as on July 31, 2020","AUC as on July 31, 2020","AUC as on July 31, 2020"
,,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn
Sr. No.,Sectors,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total
1,Automobiles & Auto Components,129776,317,0,0,130093,17232,42,0,0,17274,522,0,0,0,522,69,0,0,0,69,953,0,0,0,953,128,0,0,0,128,138290,317,0,0,138607,18495,42,0,0,18537
2,Total Financial Services,813980,31457,7057,0,852494,108081,4177,937,0,113195,-2543,-929,-1224,0,-4696,-338,-123,-163,0,-624,572,-1377,-905,0,-1710,76,-184,-121,0,-229,825974,30333,7050,0,863357,110465,4057,943,0,115465
2a,Banks,470682,7416,0,0,478098,62497,985,0,0,63482,-2079,-62,0,0,-2141,-276,-8,0,0,-284,670,-668,0,0,2,90,-89,0,0,1,480327,6828,0,0,487155,64239,913,0,0,65152
2b,Other Financial Services1,343298,24041,7057,0,374396,45583,3192,937,0,49712,-464,-868,-1224,0,-2556,-62,-115,-163,0,-340,-98,-709,-905,0,-1712,-13,-95,-121,0,-229,345647,23505,7050,0,376202,46227,3144,943,0,50314
3,Capital Goods,73871,378,0,0,74249,9809,50,0,0,9859,-419,-94,0,0,-513,-56,-13,0,0,-69,-48,-89,0,0,-137,-6,-12,0,0,-18,73477,273,20,0,73770,9827,37,3,0,9867
4,Chemicals & Petrochemicals,37781,0,310,0,38091,5017,0,41,0,5058,-188,0,0,0,-188,-25,0,0,0,-25,-61,0,0,0,-61,-8,0,0,0,-8,39467,0,310,0,39777,5278,0,41,0,5319
5,Coal,6059,0,0,0,6059,804,0,0,0,804,-200,0,0,0,-200,-27,0,0,0,-27,-10,0,0,0,-10,-1,0,0,0,-1,6053,0,0,0,6053,809,0,0,0,809
