0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
,,"AUC as on April 15, 2012","AUC as on April 15, 2012","AUC as on April 15, 2012","AUC as on April 15, 2012","AUC as on April 15, 2012","AUC as on April 15, 2012","Net Investment  April 1-30, 2012","Net Investment  April 1-30, 2012","Net Investment  April 1-30, 2012","Net Investment  April 1-30, 2012","Net Investment  April 1-30, 2012","Net Investment  April 1-30, 2012","Net Investment  April 16-30, 2012","Net Investment  April 16-30, 2012","Net Investment  April 16-30, 2012","Net Investment  April 16-30, 2012","Net Investment  April 16-30, 2012","Net Investment  April 16-30, 2012","AUC as on April 30, 2012","AUC as on April 30, 2012","AUC as on April 30, 2012","AUC as on April 30, 2012","AUC as on April 30, 2012","AUC as on April 30, 2012"
,,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn
Sr. No.,Sectors,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total
29 d,Roads & Highways,1349,0,1349,262,0,262,-30,0,-30,-6,0,-6,-40,0,-40,-8,0,-8,1506,0,1506,287,0,287
29 e,Shipping,945,0,945,184,0,184,3,0,3,0,0,0,1,0,1,0,0,0,1135,0,1135,216,0,216
29 f,Surface Transportation,29,0,29,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,60,0,60,11,0,11
29 g,Transport Related Services,3116,0,3116,606,0,606,-24,0,-24,-5,0,-5,-39,0,-39,-7,0,-7,2127,0,2127,405,0,405
30,Utilities3,36426,384,36810,7084,75,7159,-84,-6,-89,-16,-1,-17,-48,-5,-53,-9,-1,-10,32152,504,32655,6122,96,6218
31,Sovereign,0,57909,57909,0,11263,11263,0,-189,-189,0,-36,-36,0,-264,-264,0,-50,-50,0,56377,56377,0,10734,10734
32,Others4,11727,47021,58747,2281,9145,11426,119,-2217,-2099,23,-422,-400,58,-2400,-2342,11,-457,-446,15305,47186,62491,2914,8985,11899
,Grand Total,940713,153907,1094620,182956,29933,212889,-1110,-3788,-4898,-211,-721,-933,-1432,-4001,-5433,-273,-762,-1035,895401,154198,1049598,170490,29360,199850
,BSE  Market Capitalisation,,,,,,,,,,,,,,,,,,,6177685,,,1176269,,
"1 ""Other  Financial Services"" includes Financial Sector  other than ""Bank"". Sub-category under ""Other Financial Services"" are as  follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)","1 ""Other  Financial Services"" includes Financial Sector  other than ""Bank"". Sub-category under ""Other Financial Services"" are as  follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)","1 ""Other  Financial Services"" includes Financial Sector  other than ""Bank"". Sub-category under ""Other Financial Services"" are as  follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)","1 ""Other  Financial Services"" includes Financial Sector  other than ""Bank"". Sub-category under ""Other Financial Services"" are as  follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)",,,,,,,,,,,,,,,,,,,,,,
