0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
,,"AUC as on April 15, 2021","AUC as on April 15, 2021","AUC as on April 15, 2021","AUC as on April 15, 2021","AUC as on April 15, 2021","AUC as on April 15, 2021","AUC as on April 15, 2021","AUC as on April 15, 2021","AUC as on April 15, 2021","AUC as on April 15, 2021","Net Investment April 01-15, 2021","Net Investment April 01-15, 2021","Net Investment April 01-15, 2021","Net Investment April 01-15, 2021","Net Investment April 01-15, 2021","Net Investment April 01-15, 2021","Net Investment April 01-15, 2021","Net Investment April 01-15, 2021","Net Investment April 01-15, 2021","Net Investment April 01-15, 2021","Net Investment April 16-30, 2021","Net Investment April 16-30, 2021","Net Investment April 16-30, 2021","Net Investment April 16-30, 2021","Net Investment April 16-30, 2021","Net Investment April 16-30, 2021","Net Investment April 16-30, 2021","Net Investment April 16-30, 2021","Net Investment April 16-30, 2021","Net Investment April 16-30, 2021","AUC as on April 30, 2021","AUC as on April 30, 2021","AUC as on April 30, 2021","AUC as on April 30, 2021","AUC as on April 30, 2021","AUC as on April 30, 2021","AUC as on April 30, 2021","AUC as on April 30, 2021","AUC as on April 30, 2021","AUC as on April 30, 2021"
,,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn
Sr. No.,Sectors,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total
1,Automobiles & Auto Components,183909,317,0,0,184226,24466,42,0,0,24508,-138,0,0,0,-138,-18,0,0,0,-18,-926,0,0,0,-926,-125,0,0,0,-125,181702,317,0,0,182019,24547,43,0,0,24590
2,Total Financial Services,1322261,26475,12598,0,1361334,175903,3522,1676,0,181101,-5896,-135,177,0,-5854,-785,-18,23,0,-780,-2480,-677,-31,0,-3188,-335,-91,-4,0,-430,1326403,25994,12565,0,1364962,179188,3512,1697,0,184397
2a,Banks,771012,6283,107,0,777402,102569,836,14,0,103419,-4761,-186,0,0,-4947,-634,-25,0,0,-659,-1730,75,0,0,-1655,-234,10,0,0,-224,779266,6316,106,0,785688,105273,853,14,0,106140
2b,Other Financial Services1,551249,20192,12492,0,583933,73334,2686,1662,0,77682,-1135,51,177,0,-907,-151,7,23,0,-121,-750,-752,-31,0,-1533,-101,-102,-4,0,-207,547137,19679,12460,0,579276,73914,2658,1683,0,78255
3,Capital Goods,158813,168,60,0,159041,21127,22,8,0,21157,345,0,-5,0,340,46,0,-1,0,45,69,0,0,0,69,9,0,0,0,9,154076,168,60,0,154304,20815,23,8,0,20846
4,Chemicals & Petrochemicals,62598,0,480,0,63078,8328,0,64,0,8392,-40,0,0,0,-40,-5,0,0,0,-5,-159,0,0,0,-159,-21,0,0,0,-21,65435,0,480,0,65915,8840,0,65,0,8905
5,Coal,5209,0,0,0,5209,693,0,0,0,693,31,0,0,0,31,4,0,0,0,4,23,0,0,0,23,3,0,0,0,3,5416,0,0,0,5416,732,0,0,0,732
6,Commercial Services & Supplies,30068,0,0,0,30068,4000,0,0,0,4000,-5,0,0,0,-5,-1,0,0,0,-1,-434,0,0,0,-434,-59,0,0,0,-59,30368,0,0,0,30368,4103,0,0,0,4103
7,Construction Materials,86407,499,200,0,87106,11495,66,27,0,11588,497,0,0,0,497,66,0,0,0,66,-824,0,0,0,-824,-111,0,0,0,-111,83912,499,200,0,84611,11336,67,27,0,11430
8,Consumer Durables,92810,0,0,0,92810,12347,0,0,0,12347,-152,0,0,0,-152,-20,0,0,0,-20,-329,0,0,0,-329,-44,0,0,0,-44,92560,0,0,0,92560,12504,0,0,0,12504
9,Diversified2,9425,1149,535,0,11109,1254,153,71,0,1478,-67,0,0,0,-67,-9,0,0,0,-9,-103,0,0,0,-103,-14,0,0,0,-14,9946,1149,535,0,11630,1344,155,72,0,1571
10,Diversified Consumer Services,2845,0,0,0,2845,378,0,0,0,378,-25,0,0,0,-25,-3,0,0,0,-3,-37,0,0,0,-37,-5,0,0,0,-5,2784,0,0,0,2784,376,0,0,0,376
11,Food & Drugs Retailing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,"Food, Beverages & Tobacco",109688,212,0,0,109900,14592,28,0,0,14620,329,0,0,0,329,44,0,0,0,44,329,0,0,0,329,44,0,0,0,44,108694,212,0,0,108906,14684,29,0,0,14713
13,Forest Materials,1302,335,79,0,1716,173,45,11,0,229,-7,0,0,0,-7,-1,0,0,0,-1,-4,0,0,0,-4,-1,0,0,0,-1,1408,335,79,0,1822,190,45,11,0,246
14,General Industrials,27133,55,0,0,27188,3610,7,0,0,3617,-35,0,0,0,-35,-5,0,0,0,-5,-154,0,0,0,-154,-21,0,0,0,-21,28854,55,0,0,28909,3898,7,0,0,3905
15,Hardware Technology & Equipment,39,0,0,0,39,5,0,0,0,5,-4,0,0,0,-4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,39,0,0,0,39,5,0,0,0,5
16,Healthcare Equipment & Supplies,1144,0,0,0,1144,152,0,0,0,152,5,0,0,0,5,1,0,0,0,1,-8,0,0,0,-8,-1,0,0,0,-1,1326,0,0,0,1326,179,0,0,0,179
17,Healthcare Services,45186,0,0,0,45186,6011,0,0,0,6011,-116,0,0,0,-116,-15,0,0,0,-15,-269,0,0,0,-269,-36,0,0,0,-36,46607,0,0,0,46607,6296,0,0,0,6296
18,"Hotels, Restaurants & Tourism",21266,100,0,0,21366,2829,13,0,0,2842,-19,0,0,0,-19,-3,0,0,0,-3,137,0,0,0,137,19,0,0,0,19,22823,100,0,0,22923,3083,14,0,0,3097
19,Household & Personal Products,153635,0,0,0,153635,20438,0,0,0,20438,1463,0,0,0,1463,195,0,0,0,195,690,0,0,0,690,93,0,0,0,93,148088,0,0,0,148088,20006,0,0,0,20006
20,Insurance,100352,87,0,0,100439,13350,12,0,0,13362,256,0,0,0,256,34,0,0,0,34,-273,0,0,0,-273,-37,0,0,0,-37,101313,87,0,0,101400,13687,12,0,0,13699
21,Media,19618,53,230,0,19901,2610,7,31,0,2648,-165,0,0,0,-165,-22,0,0,0,-22,-39,0,0,0,-39,-5,0,0,0,-5,19909,53,230,0,20192,2690,7,31,0,2728
22,Metals & Mining,85339,449,72,0,85860,11353,60,10,0,11423,1417,-90,0,0,1327,188,-12,0,0,176,-3237,0,0,0,-3237,-437,0,0,0,-437,92968,449,72,0,93489,12559,61,10,0,12630
23,Oil & Gas,384569,2218,143,0,386930,51160,295,19,0,51474,-1631,-582,0,0,-2213,-217,-77,0,0,-294,-1653,0,0,0,-1653,-223,0,0,0,-223,393319,2018,143,0,395480,53135,273,19,0,53427
24,Pharmaceuticals & Biotechnology,161761,0,0,0,161761,21519,0,0,0,21519,435,0,0,0,435,58,0,0,0,58,-499,0,0,0,-499,-67,0,0,0,-67,167954,0,0,0,167954,22689,0,0,0,22689
25,Real Estate Investment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,Realty,38541,26,106,0,38673,5127,3,14,0,5144,-144,-1,0,0,-145,-19,0,0,0,-19,1716,-106,106,0,1716,232,-14,14,0,232,40049,26,103,0,40178,5410,3,14,0,5427
27,Retailing,58060,300,0,0,58360,7724,40,0,0,7764,-292,0,0,0,-292,-39,0,0,0,-39,-216,0,0,0,-216,-29,0,0,0,-29,59408,210,0,0,59618,8026,28,0,0,8054
28,Software & Services,557647,0,0,0,557647,74185,0,0,0,74185,-599,0,0,0,-599,-80,0,0,0,-80,2078,0,340,0,2418,281,0,46,0,327,545666,0,340,0,546006,73716,0,46,0,73762
29,Telecom Services,86894,297,0,0,87191,11560,40,0,0,11600,414,-27,0,0,387,55,-4,0,0,51,168,0,0,0,168,23,0,0,0,23,86822,297,0,0,87119,11729,40,0,0,11769
30,Telecommunications Equipment,97,0,0,0,97,13,0,0,0,13,-2,0,0,0,-2,0,0,0,0,0,-2,0,0,0,-2,0,0,0,0,0,102,0,0,0,102,14,0,0,0,14
31,"Textiles, Apparels & Accessories",44067,0,0,0,44067,5862,0,0,0,5862,11,0,0,0,11,1,0,0,0,1,-113,0,0,0,-113,-15,0,0,0,-15,43302,0,0,0,43302,5850,0,0,0,5850
32,Transportation,57295,849,2928,0,61072,7622,113,390,0,8125,-224,0,0,0,-224,-30,0,0,0,-30,-249,275,0,0,26,-34,37,0,0,3,56686,1399,2928,0,61013,7658,189,396,0,8243
