0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
6,Commercial Services & Supplies,37887,0,0,0,37887,5093,0,0,0,5093,12,0,0,0,12,2,0,0,0,2,-387,0,0,0,-387,-52,0,0,0,-52,38267,0,0,0,38267,5151,0,0,0,5151
7,Construction Materials,100142,479,150,0,100771,13462,64,20,0,13546,-244,0,0,0,-244,-33,0,0,0,-33,-206,-73,0,0,-279,-28,-10,0,0,-38,96414,407,150,0,96971,12977,55,20,0,13052
8,Consumer Durables,128050,0,0,0,128050,17214,0,0,0,17214,542,0,0,0,542,73,0,0,0,73,756,0,0,0,756,102,0,0,0,102,128953,0,0,0,128953,17356,0,0,0,17356
9,Diversified2,13507,1149,535,0,15191,1816,154,72,0,2042,68,0,0,0,68,9,0,0,0,9,682,0,0,0,682,92,0,0,0,92,14350,1149,535,0,16034,1931,155,72,0,2158
10,Diversified Consumer Services,3648,0,0,0,3648,490,0,0,0,490,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3462,0,0,0,3462,466,0,0,0,466
11,Food & Drugs Retailing,4,0,0,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0
12,"Food, Beverages & Tobacco",114964,467,0,0,115431,15455,63,0,0,15518,-1111,-86,0,0,-1197,-149,-12,0,0,-161,-333,-8,0,0,-341,-45,-1,0,0,-46,118037,395,0,0,118432,15887,53,0,0,15940
13,Forest Materials,2076,335,79,0,2490,279,45,11,0,335,3,0,0,0,3,0,0,0,0,0,-42,0,0,0,-42,-6,0,0,0,-6,2022,335,79,0,2436,272,45,11,0,328
14,General Industrials,37741,55,0,0,37796,5074,7,0,0,5081,-42,0,0,0,-42,-6,0,0,0,-6,-233,0,0,0,-233,-31,0,0,0,-31,37163,55,0,0,37218,5002,7,0,0,5009
15,Hardware Technology & Equipment,35,0,0,0,35,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,45,0,0,0,45,6,0,0,0,6
16,Healthcare Equipment & Supplies,1451,0,0,0,1451,195,0,0,0,195,19,0,0,0,19,3,0,0,0,3,6,0,0,0,6,1,0,0,0,1,1355,0,0,0,1355,182,0,0,0,182
17,Healthcare Services,56871,0,0,0,56871,7645,0,0,0,7645,-48,0,0,0,-48,-6,0,0,0,-6,-126,0,0,0,-126,-17,0,0,0,-17,57384,0,0,0,57384,7724,0,0,0,7724
18,"Hotels, Restaurants & Tourism",30167,100,100,0,30367,4055,13,13,0,4081,24,0,100,0,124,3,0,13,0,16,769,0,0,0,769,103,0,0,0,103,31058,100,100,0,31258,4180,13,13,0,4206
19,Household & Personal Products,165211,0,0,0,165211,22210,0,0,0,22210,292,0,0,0,292,39,0,0,0,39,795,0,0,0,795,107,0,0,0,107,166496,0,0,0,166496,22409,0,0,0,22409
20,Insurance,115366,95,0,0,115461,15509,13,0,0,15522,-313,0,0,0,-313,-42,0,0,0,-42,-1329,0,0,0,-1329,-179,0,0,0,-179,115465,95,0,0,115560,15541,13,0,0,15554
21,Media,19776,55,195,0,20026,2659,7,26,0,2692,-51,0,0,0,-51,-7,0,0,0,-7,61,0,0,0,61,8,0,0,0,8,18511,55,195,0,18761,2492,7,26,0,2525
22,Metals & Mining,115448,363,0,0,115811,15520,49,0,0,15569,55,-10,0,0,45,7,-1,0,0,6,-1490,0,0,0,-1490,-200,0,0,0,-200,115314,363,0,0,115677,15521,49,0,0,15570
23,Oil & Gas,394264,779,167,0,395210,53002,105,23,0,53130,-4,-16,52,0,32,-1,-2,7,0,4,-220,-25,0,0,-245,-30,-3,0,0,-33,411414,754,167,0,412335,55374,102,23,0,55499
24,Pharmaceuticals & Biotechnology,180700,0,0,0,180700,24292,0,0,0,24292,-542,0,0,0,-542,-73,0,0,0,-73,821,0,0,0,821,111,0,0,0,111,178810,0,0,0,178810,24067,0,0,0,24067
25,Real Estate Investment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,Realty,50794,121,98,0,51013,6828,16,13,0,6857,0,0,0,0,0,0,0,0,0,0,-148,0,0,0,-148,-20,0,0,0,-20,50281,121,98,0,50500,6768,16,13,0,6797
27,Retailing,76012,105,0,0,76117,10218,14,0,0,10232,5491,0,0,0,5491,738,0,0,0,738,270,0,0,0,270,36,0,0,0,36,77471,105,0,0,77576,10427,14,0,0,10441
28,Software & Services,625884,0,340,0,626224,84139,0,46,0,84185,-1559,0,0,0,-1559,-210,0,0,0,-210,1087,0,0,0,1087,146,0,0,0,146,672046,0,340,0,672386,90454,0,46,0,90500
29,Telecom Services,87189,217,0,0,87406,11721,29,0,0,11750,48,0,0,0,48,6,0,0,0,6,709,0,0,0,709,95,0,0,0,95,95341,217,0,0,95558,12832,29,0,0,12861
30,Telecommunications Equipment,306,0,0,0,306,41,0,0,0,41,-1,0,0,0,-1,0,0,0,0,0,5,0,0,0,5,1,0,0,0,1,273,0,0,0,273,37,0,0,0,37
31,"Textiles, Apparels & Accessories",51330,0,0,0,51330,6900,0,0,0,6900,293,0,0,0,293,39,0,0,0,39,282,0,0,0,282,38,0,0,0,38,53349,0,0,0,53349,7181,0,0,0,7181
32,Transportation,55869,1399,2928,0,60196,7511,188,394,0,8093,-563,0,0,0,-563,-76,0,0,0,-76,78,0,0,0,78,10,0,0,0,10,56868,1399,2928,0,61195,7654,188,394,0,8236
32 a,Airlines,12255,699,0,0,12954,1647,94,0,0,1741,-50,0,0,0,-50,-7,0,0,0,-7,-29,0,0,0,-29,-4,0,0,0,-4,12430,699,0,0,13129,1673,94,0,0,1767
32 b,Logistics,3154,0,0,0,3154,424,0,0,0,424,-65,0,0,0,-65,-9,0,0,0,-9,9,0,0,0,9,1,0,0,0,1,3106,0,0,0,3106,418,0,0,0,418
32 c,Marine Port & Services,22319,150,0,0,22469,3000,20,0,0,3020,-296,0,0,0,-296,-40,0,0,0,-40,-80,0,0,0,-80,-11,0,0,0,-11,22990,150,0,0,23140,3094,20,0,0,3114
32 d,Roads & Highways,2631,550,2928,0,6109,354,74,394,0,822,-41,0,0,0,-41,-5,0,0,0,-5,-21,0,0,0,-21,-3,0,0,0,-3,2528,550,2928,0,6006,340,74,394,0,808
32 e,Shipping,1295,0,0,0,1295,174,0,0,0,174,-33,0,0,0,-33,-4,0,0,0,-4,-57,0,0,0,-57,-8,0,0,0,-8,1146,0,0,0,1146,154,0,0,0,154
32 f,Surface Transportation,88,0,0,0,88,12,0,0,0,12,-3,0,0,0,-3,0,0,0,0,0,-3,0,0,0,-3,0,0,0,0,0,87,0,0,0,87,12,0,0,0,12
32 g,Transport Related Services,9755,0,0,0,9755,1311,0,0,0,1311,-49,0,0,0,-49,-7,0,0,0,-7,255,0,0,0,255,34,0,0,0,34,10275,0,0,0,10275,1383,0,0,0,1383
32 h,Airport Services,4372,0,0,0,4372,588,0,0,0,588,-26,0,0,0,-26,-3,0,0,0,-3,4,0,0,0,4,1,0,0,0,1,4306,0,0,0,4306,580,0,0,0,580
33,Utilities3,109509,1677,250,0,111436,14722,225,34,0,14981,-780,-47,0,0,-827,-105,-6,0,0,-111,897,-27,0,0,870,121,-4,0,0,117,122217,1626,250,0,124093,16450,219,34,0,16703
34,Sovereign,0,143616,4097,0,147713,0,19307,551,0,19858,0,-880,486,0,-394,0,-118,65,0,-53,0,257,-398,0,-141,0,35,-54,0,-19,0,145395,3697,0,149092,0,19569,498,0,20067
35,Others4,27929,87861,95406,13711,224907,3755,11811,12826,1843,30235,-273,333,2384,-69,2375,-37,45,320,-9,319,69,-264,-1723,57,-1861,10,-36,-232,8,-250,27559,87536,96098,13853,225046,3709,11782,12934,1865,30290
,Grand Total,4429417,262226,114841,29523,4836007,595455,35252,15438,3969,650114,-6411,-617,2507,-107,-4628,-862,-83,337,-14,-622,2085,-126,-1918,37,78,281,-17,-258,5,11,4595821,263489,115333,29222,5003865,618573,35464,15523,3933,673493
