0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
,,"AUC as on January 31, 2020","AUC as on January 31, 2020","AUC as on January 31, 2020","AUC as on January 31, 2020","AUC as on January 31, 2020","AUC as on January 31, 2020","AUC as on January 31, 2020","AUC as on January 31, 2020","Net Investment January 16-31, 2020","Net Investment January 16-31, 2020","Net Investment January 16-31, 2020","Net Investment January 16-31, 2020","Net Investment January 16-31, 2020","Net Investment January 16-31, 2020","Net Investment January 16-31, 2020","Net Investment January 16-31, 2020","Net Investment February 01-15, 2020","Net Investment February 01-15, 2020","Net Investment February 01-15, 2020","Net Investment February 01-15, 2020","Net Investment February 01-15, 2020","Net Investment February 01-15, 2020","Net Investment February 01-15, 2020","Net Investment February 01-15, 2020","AUC as on February 15, 2020","AUC as on February 15, 2020","AUC as on February 15, 2020","AUC as on February 15, 2020","AUC as on February 15, 2020","AUC as on February 15, 2020","AUC as on February 15, 2020","AUC as on February 15, 2020"
,,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn
Sr. No.,Sectors,Equity,Debt,Hybrid,Total,Equity,Debt,Hybrid,Total,Equity,Debt,Hybrid,Total,Equity,Debt,Hybrid,Total,Equity,Debt,Hybrid,Total,Equity,Debt,Hybrid,Total,Equity,Debt,Hybrid,Total,Equity,Debt,Hybrid,Total
1,Automobiles & Auto Components,153410,317,0,153727,21453,44,0,21497,838,0,0,838,117,0,0,117,-274,0,0,-274,-38,0,0,-38,148257,317,0,148574,20768,44,0,20812
2,Total Financial Services,1159259,43028,9465,1211752,162112,6017,1324,169453,-627,-882,-26,-1535,-88,-123,-4,-215,440,602,8,1050,62,84,1,147,1170820,43923,9896,1224639,164011,6153,1386,171550
2a,Banks,674617,8056,0,682673,94339,1127,0,95466,-821,89,0,-732,-115,12,0,-103,-59,275,0,216,-8,38,0,30,675462,8385,0,683847,94620,1175,0,95795
2b,Other Financial Services1,484641,34972,9465,529078,67773,4890,1324,73987,195,-971,-26,-802,27,-136,-4,-113,498,328,8,834,70,46,1,117,495358,35538,9896,540792,69391,4978,1386,75755
3,Capital Goods,98122,578,0,98700,13722,81,0,13803,-226,0,0,-226,-32,0,0,-32,-823,0,0,-823,-115,0,0,-115,94485,578,0,95063,13236,81,0,13317
4,Chemicals & Petrochemicals,42797,0,0,42797,5985,0,0,5985,-183,0,0,-183,-26,0,0,-26,-109,0,0,-109,-15,0,0,-15,45671,0,0,45671,6398,0,0,6398
5,Coal,9547,0,0,9547,1335,0,0,1335,13,0,0,13,2,0,0,2,-283,0,0,-283,-40,0,0,-40,8927,0,0,8927,1250,0,0,1250
