0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
14,General Industrials,39580,55,0,0,39635,5330,7,0,0,5337,-404,0,0,0,-404,-54,0,0,0,-54,-302,0,0,0,-302,-40,0,0,0,-40,41999,55,0,0,42054,5577,7,0,0,5584
15,Hardware Technology & Equipment,71,0,0,0,71,10,0,0,0,10,3,0,0,0,3,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,86,0,0,0,86,11,0,0,0,11
16,Healthcare Equipment & Supplies,1439,0,0,0,1439,194,0,0,0,194,13,0,0,0,13,2,0,0,0,2,7,0,0,0,7,1,0,0,0,1,1580,0,0,0,1580,210,0,0,0,210
17,Healthcare Services,61480,0,0,0,61480,8280,0,0,0,8280,420,0,0,0,420,57,0,0,0,57,-258,0,0,0,-258,-34,0,0,0,-34,61109,0,0,0,61109,8115,0,0,0,8115
18,"Hotels, Restaurants & Tourism",35584,100,100,0,35784,4792,13,13,0,4818,-468,0,0,0,-468,-63,0,0,0,-63,492,0,0,0,492,65,0,0,0,65,41101,100,100,0,41301,5458,13,13,0,5484
19,Household & Personal Products,182828,0,0,0,182828,24622,0,0,0,24622,752,0,0,0,752,101,0,0,0,101,253,0,0,0,253,34,0,0,0,34,182379,0,0,0,182379,24219,0,0,0,24219
20,Insurance,121951,95,0,0,122046,16423,13,0,0,16436,-18,0,0,0,-18,-2,0,0,0,-2,467,0,0,0,467,62,0,0,0,62,118451,95,0,0,118546,15730,13,0,0,15743
21,Media,23008,55,165,0,23228,3099,7,22,0,3128,-1147,-1,0,0,-1148,-154,0,0,0,-154,-774,0,0,0,-774,-103,0,0,0,-103,23496,56,165,0,23717,3120,7,22,0,3149
22,Metals & Mining,107967,363,0,0,108330,14540,49,0,0,14589,-876,0,0,0,-876,-118,0,0,0,-118,-324,0,0,0,-324,-43,0,0,0,-43,115501,363,0,0,115864,15338,48,0,0,15386
23,Oil & Gas,501861,754,624,0,503239,67586,101,84,0,67771,1504,0,154,0,1658,203,0,21,0,224,1485,-21,0,0,1464,197,-3,0,0,194,535740,734,374,0,536848,71144,97,50,0,71291
24,Pharmaceuticals & Biotechnology,175944,0,0,0,175944,23695,0,0,0,23695,-419,0,0,0,-419,-56,0,0,0,-56,228,0,0,0,228,30,0,0,0,30,179515,0,0,0,179515,23839,0,0,0,23839
25,Real Estate Investment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-138,-138,0,0,0,-18,-18,0,100,0,21202,21302,0,13,0,2815,2828
26,Realty,66609,117,98,0,66824,8970,16,13,0,8999,321,-3,0,0,318,43,0,0,0,43,-456,0,0,0,-456,-61,0,0,0,-61,69243,117,98,0,69458,9195,16,13,0,9224
27,Retailing,87999,105,0,0,88104,11851,14,0,0,11865,163,0,0,0,163,22,0,0,0,22,203,0,0,0,203,27,0,0,0,27,99946,105,0,0,100051,13272,14,0,0,13286
28,Software & Services,705181,0,340,0,705521,94967,0,46,0,95013,-2870,0,0,0,-2870,-386,0,0,0,-386,-5406,0,0,0,-5406,-718,0,0,0,-718,706933,0,340,0,707273,93877,0,45,0,93922
29,Telecom Services,116898,207,0,0,117105,15743,28,0,0,15771,3852,0,0,0,3852,519,0,0,0,519,1039,0,0,0,1039,138,0,0,0,138,118075,207,0,0,118282,15680,27,0,0,15707
30,Telecommunications Equipment,431,0,0,0,431,58,0,0,0,58,69,0,0,0,69,9,0,0,0,9,53,0,0,0,53,7,0,0,0,7,522,0,0,0,522,69,0,0,0,69
31,"Textiles, Apparels & Accessories",62892,0,0,0,62892,8470,0,0,0,8470,276,0,0,0,276,37,0,0,0,37,675,0,0,0,675,90,0,0,0,90,73504,0,0,0,73504,9761,0,0,0,9761
32,Transportation,63829,1399,2928,0,68156,8596,188,394,0,9178,-371,0,0,0,-371,-50,0,0,0,-50,-43,0,0,0,-43,-6,0,0,0,-6,67419,1399,2928,0,71746,8953,186,389,0,9528
32 a,Airlines,14508,699,0,0,15207,1954,94,0,0,2048,-457,0,0,0,-457,-62,0,0,0,-62,86,0,0,0,86,11,0,0,0,11,14986,699,0,0,15685,1990,93,0,0,2083
32 b,Logistics,3221,0,0,0,3221,434,0,0,0,434,-37,0,0,0,-37,-5,0,0,0,-5,12,0,0,0,12,2,0,0,0,2,3472,0,0,0,3472,461,0,0,0,461
32 c,Marine Port & Services,24211,150,0,0,24361,3260,20,0,0,3280,-152,0,0,0,-152,-20,0,0,0,-20,-7,0,0,0,-7,-1,0,0,0,-1,26551,150,0,0,26701,3526,20,0,0,3546
32 d,Roads & Highways,3075,550,2928,0,6553,414,74,394,0,882,-1,0,0,0,-1,0,0,0,0,0,-109,0,0,0,-109,-15,0,0,0,-15,3208,550,2928,0,6686,426,73,389,0,888
32 e,Shipping,1368,0,0,0,1368,184,0,0,0,184,36,0,0,0,36,5,0,0,0,5,41,0,0,0,41,5,0,0,0,5,1397,0,0,0,1397,186,0,0,0,186
32 f,Surface Transportation,83,0,0,0,83,11,0,0,0,11,2,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,98,0,0,0,98,13,0,0,0,13
32 g,Transport Related Services,11134,0,0,0,11134,1499,0,0,0,1499,10,0,0,0,10,1,0,0,0,1,-76,0,0,0,-76,-10,0,0,0,-10,10646,0,0,0,10646,1414,0,0,0,1414
32 h,Airport Services,6229,0,0,0,6229,839,0,0,0,839,228,0,0,0,228,31,0,0,0,31,10,0,0,0,10,1,0,0,0,1,7062,0,0,0,7062,938,0,0,0,938
33,Utilities3,160764,1627,400,0,162791,21650,219,54,0,21923,-691,30,150,0,-511,-93,4,20,0,-69,1182,-12,-150,-2,1018,157,-2,-20,0,135,173654,1614,250,5263,180781,23060,214,33,699,24006
34,Sovereign,0,154235,4433,0,158668,0,20771,597,0,21368,0,3756,419,0,4175,0,506,56,0,562,0,-951,55,0,-896,0,-126,7,0,-119,0,154529,4533,0,159062,0,20521,602,0,21123
35,Others4,31327,93110,98842,30077,253356,4219,12539,13311,4050,34119,-54,5453,-1085,1224,5538,-7,734,-146,165,746,-26,-1059,1816,0,731,-4,-141,241,0,98,35083,90309,102440,4132,231964,4659,11993,13604,549,30805
,Grand Total,4950384,273665,117162,30077,5371288,666673,36855,15778,4050,723356,4538,8910,615,1224,15287,611,1200,83,165,2059,226,-2233,535,-140,-1612,30,-297,71,-19,-215,5151713,271099,119512,30597,5572921,684123,36001,15871,4063,740058
