0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
,,"AUC as on September 15, 2021","AUC as on September 15, 2021","AUC as on September 15, 2021","AUC as on September 15, 2021","AUC as on September 15, 2021","AUC as on September 15, 2021","AUC as on September 15, 2021","AUC as on September 15, 2021","AUC as on September 15, 2021","AUC as on September 15, 2021","Net Investment September 01-15, 2021","Net Investment September 01-15, 2021","Net Investment September 01-15, 2021","Net Investment September 01-15, 2021","Net Investment September 01-15, 2021","Net Investment September 01-15, 2021","Net Investment September 01-15, 2021","Net Investment September 01-15, 2021","Net Investment September 01-15, 2021","Net Investment September 01-15, 2021","Net Investment September 16-30, 2021","Net Investment September 16-30, 2021","Net Investment September 16-30, 2021","Net Investment September 16-30, 2021","Net Investment September 16-30, 2021","Net Investment September 16-30, 2021","Net Investment September 16-30, 2021","Net Investment September 16-30, 2021","Net Investment September 16-30, 2021","Net Investment September 16-30, 2021","AUC as on September 30, 2021","AUC as on September 30, 2021","AUC as on September 30, 2021","AUC as on September 30, 2021","AUC as on September 30, 2021","AUC as on September 30, 2021","AUC as on September 30, 2021","AUC as on September 30, 2021","AUC as on September 30, 2021","AUC as on September 30, 2021"
,,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn
Sr. No.,Sectors,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total
1,Automobiles & Auto Components,193100,317,0,0,193417,26211,43,0,0,26254,-809,0,0,0,-809,-110,0,0,0,-110,944,0,0,0,944,127,0,0,0,127,198251,0,0,0,198251,26699,0,0,0,26699
2,Total Financial Services,1531558,22006,10785,0,1564349,207891,2987,1464,0,212342,-862,-413,446,0,-829,-117,-56,61,0,-112,2290,-325,977,0,2942,308,-44,132,0,396,1548114,18914,8199,0,1575227,208486,2547,1104,0,212137
2a,Banks,858412,5545,81,0,864038,116519,753,11,0,117283,-2233,-127,0,0,-2360,-303,-17,0,0,-320,1551,-74,131,0,1608,209,-10,18,0,217,875404,5474,205,0,881083,117891,737,28,0,118656
2b,Other Financial Services1,673146,16461,10705,0,700312,91372,2234,1453,0,95059,1371,-287,446,0,1530,186,-39,61,0,208,739,-250,846,0,1335,100,-34,114,0,180,672709,13439,7994,0,694142,90594,1810,1077,0,93481
3,Capital Goods,163638,265,100,0,164003,22212,36,14,0,22262,116,-18,0,0,98,16,-2,0,0,14,936,0,0,0,936,126,0,0,0,126,132951,265,100,0,133316,17905,36,13,0,17954
4,Chemicals & Petrochemicals,86419,15,170,0,86604,11730,2,23,0,11755,-31,-382,-173,0,-586,-4,-52,-23,0,-79,88,0,0,0,88,12,0,0,0,12,82241,0,0,0,82241,11075,0,0,0,11075
5,Coal,6564,0,0,0,6564,891,0,0,0,891,49,0,0,0,49,7,0,0,0,7,139,0,0,0,139,19,0,0,0,19,7780,0,0,0,7780,1048,0,0,0,1048
6,Commercial Services & Supplies,37895,0,0,0,37895,5144,0,0,0,5144,-679,0,0,0,-679,-92,0,0,0,-92,-861,0,0,0,-861,-116,0,0,0,-116,35287,0,0,0,35287,4752,0,0,0,4752
7,Construction Materials,107194,405,150,0,107749,14550,55,20,0,14625,907,-1,0,0,906,123,0,0,0,123,-221,0,0,0,-221,-30,0,0,0,-30,101309,1354,685,0,103348,13643,182,92,0,13917
8,Consumer Durables,145793,0,0,0,145793,19790,0,0,0,19790,1482,0,0,0,1482,201,0,0,0,201,669,0,0,0,669,90,0,0,0,90,142947,0,0,0,142947,19251,0,0,0,19251
9,Diversified2,17294,1149,535,0,18978,2348,156,73,0,2577,96,0,0,0,96,13,0,0,0,13,100,0,0,0,100,14,0,0,0,14,13863,0,0,0,13863,1867,0,0,0,1867
10,Diversified Consumer Services,3988,0,0,0,3988,541,0,0,0,541,64,0,0,0,64,9,0,0,0,9,9,0,0,0,9,1,0,0,0,1,7046,0,0,0,7046,949,0,0,0,949
11,Food & Drugs Retailing,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0
12,"Food, Beverages & Tobacco",127576,371,0,0,127947,17317,50,0,0,17367,-269,-7,0,0,-276,-36,-1,0,0,-37,379,-1,0,0,378,51,0,0,0,51,130826,585,170,0,131581,17618,79,23,0,17720
13,Forest Materials,1986,335,79,0,2400,270,45,11,0,326,-10,0,0,0,-10,-1,0,0,0,-1,11,0,0,0,11,2,0,0,0,2,2124,325,79,0,2528,286,44,11,0,341
14,General Industrials,40592,55,0,0,40647,5510,7,0,0,5517,210,0,0,0,210,29,0,0,0,29,-404,0,0,0,-404,-54,0,0,0,-54,39580,55,0,0,39635,5330,7,0,0,5337
15,Hardware Technology & Equipment,57,0,0,0,57,8,0,0,0,8,2,0,0,0,2,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,71,0,0,0,71,10,0,0,0,10
