0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
,,"AUC as on October 31, 2020","AUC as on October 31, 2020","AUC as on October 31, 2020","AUC as on October 31, 2020","AUC as on October 31, 2020","AUC as on October 31, 2020","AUC as on October 31, 2020","AUC as on October 31, 2020","AUC as on October 31, 2020","AUC as on October 31, 2020","Net Investment October 16-31, 2020","Net Investment October 16-31, 2020","Net Investment October 16-31, 2020","Net Investment October 16-31, 2020","Net Investment October 16-31, 2020","Net Investment October 16-31, 2020","Net Investment October 16-31, 2020","Net Investment October 16-31, 2020","Net Investment October 16-31, 2020","Net Investment October 16-31, 2020","Net Investment November 01-15, 2020","Net Investment November 01-15, 2020","Net Investment November 01-15, 2020","Net Investment November 01-15, 2020","Net Investment November 01-15, 2020","Net Investment November 01-15, 2020","Net Investment November 01-15, 2020","Net Investment November 01-15, 2020","Net Investment November 01-15, 2020","Net Investment November 01-15, 2020","AUC as on November 15, 2020","AUC as on November 15, 2020","AUC as on November 15, 2020","AUC as on November 15, 2020","AUC as on November 15, 2020","AUC as on November 15, 2020","AUC as on November 15, 2020","AUC as on November 15, 2020","AUC as on November 15, 2020","AUC as on November 15, 2020"
,,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn
Sr. No.,Sectors,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total
1,Automobiles & Auto Components,147186,317,0,0,147503,19897,43,0,0,19940,337,0,0,0,337,46,0,0,0,46,374,0,0,0,374,50,0,0,0,50,158016,317,0,0,158333,21162,43,0,0,21205
2,Total Financial Services,955667,27793,10152,11207,1004819,129191,3757,1372,1515,135835,4166,-794,-127,-80,3165,563,-107,-17,-11,428,16389,-653,230,-99,15867,2195,-87,31,-13,2126,1151844,27456,10482,11145,1200927,154255,3677,1404,1493,160829
2a,Banks,576448,6844,25,0,583317,77927,925,3,0,78855,2601,-407,0,0,2194,352,-55,0,0,297,11519,-195,0,0,11324,1543,-26,0,0,1517,694688,6635,25,0,701348,93033,889,3,0,93925
2b,Other Financial Services1,379219,20948,10127,11207,421501,51264,2832,1369,1515,56980,1565,-387,-127,-80,971,212,-52,-17,-11,132,4870,-457,230,-99,4544,652,-61,31,-13,609,457156,20820,10456,11145,499577,61223,2788,1400,1493,66904
3,Capital Goods,99021,153,45,0,99219,13386,21,6,0,13413,760,0,0,0,760,103,0,0,0,103,1709,0,0,0,1709,229,0,0,0,229,114187,153,45,0,114385,15292,20,6,0,15318
4,Chemicals & Petrochemicals,42919,0,480,0,43399,5802,0,65,0,5867,146,0,0,0,146,20,0,0,0,20,841,0,0,0,841,113,0,0,0,113,44217,0,480,0,44697,5921,0,64,0,5985
5,Coal,4812,0,0,0,4812,650,0,0,0,650,-127,0,0,0,-127,-17,0,0,0,-17,-95,0,0,0,-95,-13,0,0,0,-13,5329,0,0,0,5329,714,0,0,0,714
6,Commercial Services & Supplies,10965,0,0,0,10965,1482,0,0,0,1482,5,0,0,0,5,1,0,0,0,1,35,0,0,0,35,5,0,0,0,5,11777,0,0,0,11777,1577,0,0,0,1577
7,Construction Materials,54147,354,50,0,54551,7320,48,7,0,7375,638,0,0,0,638,86,0,0,0,86,1090,0,0,0,1090,146,0,0,0,146,58537,354,50,0,58941,7839,47,7,0,7893
8,Consumer Durables,70009,0,0,0,70009,9464,0,0,0,9464,723,0,0,0,723,98,0,0,0,98,1532,0,0,0,1532,205,0,0,0,205,72369,0,0,0,72369,9692,0,0,0,9692
9,Diversified2,6761,0,0,0,6761,914,0,0,0,914,76,0,0,0,76,10,0,0,0,10,130,200,0,0,330,17,27,0,0,44,7733,200,0,0,7933,1036,27,0,0,1063
10,Diversified Consumer Services,2212,0,0,0,2212,299,0,0,0,299,-2,0,0,0,-2,0,0,0,0,0,13,0,0,0,13,2,0,0,0,2,2333,0,0,0,2333,312,0,0,0,312
11,Food & Drugs Retailing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,"Food, Beverages & Tobacco",90966,214,0,0,91180,12297,29,0,0,12326,734,0,0,0,734,99,0,0,0,99,928,0,0,0,928,124,0,0,0,124,97359,214,0,0,97573,13038,29,0,0,13067
13,Forest Materials,1005,434,0,0,1439,136,59,0,0,195,-62,0,0,0,-62,-8,0,0,0,-8,-72,0,0,0,-72,-10,0,0,0,-10,1008,434,0,0,1442,135,58,0,0,193
14,General Industrials,16678,55,0,0,16733,2255,7,0,0,2262,48,0,0,0,48,6,0,0,0,6,442,-1,0,0,441,59,0,0,0,59,18201,55,0,0,18256,2438,7,0,0,2445
15,Hardware Technology & Equipment,43,0,0,0,43,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,43,6,0,0,0,6
16,Healthcare Equipment & Supplies,123,0,0,0,123,17,0,0,0,17,-4,0,0,0,-4,0,0,0,0,0,19,0,0,0,19,3,0,0,0,3,143,0,0,0,143,19,0,0,0,19
17,Healthcare Services,28861,0,0,0,28861,3902,0,0,0,3902,68,0,0,0,68,9,0,0,0,9,177,0,0,0,177,24,0,0,0,24,30634,0,0,0,30634,4102,0,0,0,4102
18,"Hotels, Restaurants & Tourism",14112,104,0,0,14216,1908,14,0,0,1922,88,0,0,0,88,12,0,0,0,12,64,0,0,0,64,9,0,0,0,9,15966,104,0,0,16070,2138,14,0,0,2152
19,Household & Personal Products,127780,0,0,0,127780,17274,0,0,0,17274,762,0,0,0,762,103,0,0,0,103,294,0,0,0,294,39,0,0,0,39,133262,0,0,0,133262,17846,0,0,0,17846
