0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
,,"AUC as on January 31, 2018","AUC as on January 31, 2018","AUC as on January 31, 2018","AUC as on January 31, 2018","AUC as on January 31, 2018","AUC as on January 31, 2018","AUC as on January 31, 2018","AUC as on January 31, 2018","Net Investment January 16-31, 2018","Net Investment January 16-31, 2018","Net Investment January 16-31, 2018","Net Investment January 16-31, 2018","Net Investment January 16-31, 2018","Net Investment January 16-31, 2018","Net Investment January 16-31, 2018","Net Investment January 16-31, 2018","Net Investment February 01-15, 2018","Net Investment February 01-15, 2018","Net Investment February 01-15, 2018","Net Investment February 01-15, 2018","Net Investment February 01-15, 2018","Net Investment February 01-15, 2018","Net Investment February 01-15, 2018","Net Investment February 01-15, 2018","AUC as on February 15, 2018","AUC as on February 15, 2018","AUC as on February 15, 2018","AUC as on February 15, 2018","AUC as on February 15, 2018","AUC as on February 15, 2018","AUC as on February 15, 2018","AUC as on February 15, 2018"
,,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn
Sr. No.,Sectors,Equity,Debt,Hybrid,Total,Equity,Debt,Hybrid,Total,Equity,Debt,Hybrid,Total,Equity,Debt,Hybrid,Total,Equity,Debt,Hybrid,Total,Equity,Debt,Hybrid,Total,Equity,Debt,Hybrid,Total,Equity,Debt,Hybrid,Total
25,Software & Services,263960,0,0,263960,41446,0,0,41446,2233,0,0,2233,351,0,0,351,-350,0,0,-350,-55,0,0,-55,251606,0,0,251606,39361,0,0,39361
26,Telecom Services,44843,2353,0,47196,7041,369,0,7410,-856,25,0,-831,-134,4,0,-131,111,0,0,111,17,0,0,17,43089,2353,0,45442,6741,368,0,7109
27,Telecommunications Equipment,503,0,0,503,79,0,0,79,0,0,0,0,0,0,0,0,-6,0,0,-6,-1,0,0,-1,484,0,0,484,76,0,0,76
28,"Textiles, Apparels & Accessories",38253,9,0,38262,6006,1,0,6008,-186,0,0,-186,-29,0,0,-29,-158,0,0,-158,-25,0,0,-25,37147,9,0,37156,5811,1,0,5813
29,Transportation,34671,717,0,35387,5444,113,0,5556,-26,0,0,-26,-4,0,0,-4,-188,0,0,-188,-29,0,0,-29,33200,717,0,33917,5194,112,0,5306
29 a,Airlines,909,699,0,1608,143,110,0,252,-60,0,0,-60,-9,0,0,-9,29,0,0,29,4,0,0,4,1006,699,0,1705,157,109,0,267
29 b,Logistics,2650,0,0,2650,416,0,0,416,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2460,0,0,2461,385,0,0,385
29 c,Marine Port & Services,18339,0,0,18339,2880,0,0,2880,-9,0,0,-9,-1,0,0,-1,-98,0,0,-98,-15,0,0,-15,17591,0,0,17591,2752,0,0,2752
29 d,Roads & Highways,2167,18,0,2184,340,3,0,343,-7,0,0,-7,-1,0,0,-1,4,0,0,4,1,0,0,1,2044,18,0,2062,320,3,0,323
29 e,Shipping,1623,0,0,1623,255,0,0,255,0,0,0,0,0,0,0,0,-6,0,0,-6,-1,0,0,-1,1607,0,0,1607,251,0,0,251
29 f,Surface Transportation,55,0,0,55,9,0,0,9,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,59,0,0,59,9,0,0,9
29 g,Transport Related Services,8927,0,0,8927,1402,0,0,1402,50,0,0,50,8,0,0,8,-120,0,0,-120,-19,0,0,-19,8433,0,0,8433,1319,0,0,1319
30,Utilities3,88351,6555,0,94906,13872,1029,0,14902,-1172,400,0,-771,-184,63,0,-121,-1620,210,0,-1410,-253,33,0,-221,84873,6768,0,91641,13277,1059,0,14336
31,Sovereign,0,248320,0,248320,0,38990,0,38990,0,2520,0,2520,0,396,0,396,0,2528,0,2528,0,395,0,395,0,251678,0,251678,0,39373,0,39373
32,Others4,622673,138201,2595,763469,97770,21700,407,119875,4194,1970,-9,6157,659,309,-1,967,-1165,101,5,-1059,-182,16,1,-165,588358,138369,2517,729244,92043,21647,394,114084
,Grand Total,2917325,461757,2595,3381677,458064,72502,407,530974,11638,5282,-9,16912,1827,830,-1,2655,-6710,3257,5,-3448,-1050,509,1,-541,2792217,465879,2517,3260613,436815,72882,394,510092
