0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
,,"AUC as on November 30, 2016","AUC as on November 30, 2016","AUC as on November 30, 2016","AUC as on November 30, 2016","AUC as on November 30, 2016","AUC as on November 30, 2016","Net Investment November 16-30, 2016","Net Investment November 16-30, 2016","Net Investment November 16-30, 2016","Net Investment November 16-30, 2016","Net Investment November 16-30, 2016","Net Investment November 16-30, 2016","Net Investment December 01-15, 2016","Net Investment December 01-15, 2016","Net Investment December 01-15, 2016","Net Investment December 01-15, 2016","Net Investment December 01-15, 2016","Net Investment December 01-15, 2016","AUC as on December 15, 2016","AUC as on December 15, 2016","AUC as on December 15, 2016","AUC as on December 15, 2016","AUC as on December 15, 2016","AUC as on December 15, 2016"
,,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn
Sr. No.,Sectors,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total
1,Automobiles & Auto Components,136616,317,136933,19936,46,19983,-1522,0,-1522,-222,0,-222,783,0,783,116,0,116,136972,317,137289,20203,47,20249
2,Total Financial Services,439617,34590,474207,64153,5048,69201,13,-1785,-1771,2,-260,-258,146,-675,-529,22,-100,-78,430843,34039,464882,63547,5021,68567
2a,Banks,208497,3644,212141,30426,532,30958,-200,148,-53,-29,22,-8,142,-289,-147,21,-43,-22,204492,3510,208002,30161,518,30679
2b,Other Financial Services1,231120,30945,262066,33727,4516,38243,214,-1932,-1719,31,-282,-251,4,-386,-382,1,-57,-56,226352,30528,256880,33386,4503,37888
3,Capital Goods,113939,848,114787,16627,124,16751,-1813,0,-1813,-265,0,-265,-1147,0,-1147,-169,0,-169,111965,848,112813,16514,125,16639
4,Chemicals & Petrochemicals,28965,0,28965,4227,0,4227,-231,0,-231,-34,0,-34,2,0,2,0,0,0,29275,0,29275,4318,0,4318
5,Coal,13973,0,13973,2039,0,2039,-161,0,-161,-23,0,-23,-293,0,-293,-43,0,-43,12960,0,12960,1912,0,1912
6,Commercial Services & Supplies,4384,200,4584,640,29,669,42,0,42,6,0,6,43,0,43,6,0,6,4498,200,4698,663,29,693
7,Construction Materials,47213,899,48111,6890,131,7021,-1020,0,-1020,-149,0,-149,149,0,149,22,0,22,44118,899,45017,6507,133,6640
8,Consumer Durables,3269,0,3269,477,0,477,9,0,9,1,0,1,33,0,33,5,0,5,3219,0,3219,475,0,475
9,Diversified2,3383,0,3383,494,0,494,-69,0,-69,-10,0,-10,-2,0,-2,0,0,0,3221,0,3221,475,0,475
10,Diversified Consumer Services,275,0,275,40,0,40,-1,0,-1,0,0,0,0,0,0,0,0,0,265,0,265,39,0,39
11,"Food, Beverages & Tobacco",89169,89,89257,13012,13,13025,-1075,0,-1075,-157,0,-157,-467,0,-467,-69,0,-69,87478,89,87566,12902,13,12915
12,Forest Materials,1114,0,1114,163,0,163,30,0,30,4,0,4,1,0,1,0,0,0,1034,0,1034,153,0,153
13,General Industrials,17394,385,17779,2538,56,2595,19,0,19,3,0,3,113,0,113,17,0,17,17861,385,18246,2634,57,2691
14,Hardware Technology & Equipment,45,0,45,7,0,7,1,0,1,0,0,0,0,0,0,0,0,0,50,0,50,7,0,7
15,Healthcare Equipment & Supplies,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0
16,Healthcare Services,8628,0,8628,1259,0,1259,15,0,15,2,0,2,-45,0,-45,-7,0,-7,8711,0,8711,1285,0,1285
17,"Hotels, Restaurants & Tourism",5214,125,5339,761,18,779,-39,0,-39,-6,0,-6,4,0,4,1,0,1,5085,125,5210,750,18,768
18,Household & Personal Products,70420,0,70420,10276,0,10276,-499,0,-499,-73,0,-73,-81,0,-81,-12,0,-12,68828,0,68828,10152,0,10152
19,Media,30676,770,31446,4477,112,4589,-338,0,-338,-49,0,-49,-3,-2,-5,0,0,-1,29883,770,30654,4408,114,4521
20,Metals & Mining,44211,508,44719,6452,74,6526,-122,-68,-189,-18,-10,-28,16,0,16,2,0,2,44274,508,44783,6530,75,6605
21,Oil & Gas,129977,74,130051,18968,11,18978,412,0,412,60,0,60,975,0,975,144,0,144,129216,74,129290,19059,11,19069
22,Pharmaceuticals & Biotechnology,142554,0,142554,20803,0,20803,-1373,0,-1373,-200,0,-200,-222,0,-222,-33,0,-33,137221,0,137221,20239,0,20239
23,Realty,13710,575,14285,2001,84,2085,38,0,38,6,0,6,-10,0,-10,-1,0,-1,13852,575,14427,2043,85,2128
24,Retailing,5802,0,5802,847,0,847,-35,0,-35,-5,0,-5,-22,0,-22,-3,0,-3,5519,0,5519,814,0,814
25,Software & Services,222147,0,222147,32418,0,32418,-2211,0,-2211,-323,0,-323,-402,0,-402,-59,0,-59,223934,0,223934,33029,0,33029
26,Telecom Services,30618,2124,32742,4468,310,4778,-176,-42,-218,-26,-6,-32,63,0,63,9,0,9,30167,2124,32290,4449,313,4763
27,Telecommunications Equipment,246,0,246,36,0,36,0,0,0,0,0,0,0,0,0,0,0,0,241,0,241,36,0,36
28,"Textiles, Apparels & Accessories",20502,0,20502,2992,0,2992,-123,0,-123,-18,0,-18,28,0,28,4,0,4,20163,0,20163,2974,0,2974
29,Transportation,30912,719,31632,4511,105,4616,-449,0,-449,-65,0,-65,-414,0,-414,-61,0,-61,30530,719,31249,4503,106,4609
29 a,Airlines,247,699,946,36,102,138,-13,0,-13,-2,0,-2,-2,0,-2,0,0,0,226,699,925,33,103,136
29 b,Logistics,2662,1,2663,388,0,389,-13,0,-13,-2,0,-2,-7,0,-7,-1,0,-1,2573,1,2574,380,0,380
29 c,Marine Port & Services,17701,0,17701,2583,0,2583,-316,0,-316,-46,0,-46,-193,0,-193,-29,0,-29,17878,0,17878,2637,0,2637
29 d,Roads & Highways,2190,20,2210,320,3,323,-73,0,-73,-11,0,-11,2,0,2,0,0,0,2267,20,2287,334,3,337
29 e,Shipping,1402,0,1402,205,0,205,-13,0,-13,-2,0,-2,-3,0,-3,0,0,0,1413,0,1413,208,0,208
29 f,Surface Transportation,30,0,30,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,29,0,29,4,0,4
29 g,Transport Related Services,6679,0,6679,975,0,975,-21,0,-21,-3,0,-3,-210,0,-210,-31,0,-31,6144,0,6144,906,0,906
30,Utilities3,77710,6245,83955,11340,911,12252,-525,-244,-769,-77,-36,-112,31,-41,-10,5,-6,-1,76815,6222,83037,11330,918,12247
31,Sovereign,0,171264,171264,0,24992,24992,0,-19413,-19413,0,-2833,-2833,0,-8561,-8561,0,-1263,-1263,0,161964,161964,0,23889,23889
