0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
,,"AUC as on January 15, 2017","AUC as on January 15, 2017","AUC as on January 15, 2017","AUC as on January 15, 2017","AUC as on January 15, 2017","AUC as on January 15, 2017","Net Investment January 01-15, 2017","Net Investment January 01-15, 2017","Net Investment January 01-15, 2017","Net Investment January 01-15, 2017","Net Investment January 01-15, 2017","Net Investment January 01-15, 2017","Net Investment January 16-31, 2017","Net Investment January 16-31, 2017","Net Investment January 16-31, 2017","Net Investment January 16-31, 2017","Net Investment January 16-31, 2017","Net Investment January 16-31, 2017","AUC as on January 31, 2017","AUC as on January 31, 2017","AUC as on January 31, 2017","AUC as on January 31, 2017","AUC as on January 31, 2017","AUC as on January 31, 2017"
,,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn
Sr. No.,Sectors,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total
1,Automobiles & Auto Components,141133,317,141450,20685,47,20731,-119,0,-119,-17,0,-17,-290,0,-290,-43,0,-43,144881,317,145199,21365,47,21412
2,Total Financial Services,441317,33437,474754,64680,4901,69580,-162,-705,-867,-24,-103,-127,1591,1341,2933,235,198,432,470180,34700,504880,69335,5117,74452
2a,Banks,214300,3837,218137,31408,562,31970,-146,266,120,-21,39,18,544,76,620,80,11,91,224833,3908,228741,33155,576,33731
2b,Other Financial Services1,227017,29600,256617,33272,4338,37610,-16,-971,-987,-2,-142,-145,1048,1265,2313,154,187,341,245347,30792,276139,36180,4541,40721
3,Capital Goods,119253,847,120100,17478,124,17602,-366,0,-366,-54,0,-54,477,0,477,70,0,70,121334,847,122182,17893,125,18018
4,Chemicals & Petrochemicals,30571,0,30571,4481,0,4481,-170,0,-170,-25,0,-25,-54,0,-54,-8,0,-8,31747,0,31747,4682,0,4682
5,Coal,13700,0,13700,2008,0,2008,-86,0,-86,-13,0,-13,-35,0,-35,-5,0,-5,13460,0,13460,1985,0,1985
6,Commercial Services & Supplies,4748,200,4948,696,29,725,70,0,70,10,0,10,59,0,59,9,0,9,4929,200,5129,727,29,756
7,Construction Materials,45160,649,45809,6619,95,6714,-153,0,-153,-22,0,-22,35,0,35,5,0,5,49006,649,49654,7227,96,7322
8,Consumer Durables,3303,0,3303,484,0,484,-19,0,-19,-3,0,-3,-24,0,-24,-4,0,-4,3394,0,3394,500,0,500
9,Diversified2,3383,0,3383,496,0,496,-92,0,-92,-14,0,-14,10,0,10,1,0,1,3542,0,3542,522,0,522
10,Diversified Consumer Services,297,0,297,44,0,44,-3,0,-3,0,0,0,-9,0,-9,-1,0,-1,281,0,281,41,0,41
11,"Food, Beverages & Tobacco",90675,89,90764,13289,13,13302,-493,0,-493,-72,0,-72,220,0,220,32,0,32,94070,89,94159,13872,13,13885
12,Forest Materials,1079,0,1079,158,0,158,4,0,4,1,0,1,16,0,16,2,0,2,1133,0,1133,167,0,167
13,General Industrials,17723,385,18108,2597,56,2654,-76,0,-76,-11,0,-11,-72,0,-72,-11,0,-11,17882,385,18267,2637,57,2694
14,Hardware Technology & Equipment,56,0,56,8,0,8,0,0,0,0,0,0,4,0,4,1,0,1,63,0,63,9,0,9
15,Healthcare Equipment & Supplies,1,0,1,0,0,0,-1,0,-1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
16,Healthcare Services,8590,0,8590,1259,0,1259,-3,0,-3,0,0,0,-50,0,-50,-7,0,-7,8717,0,8717,1285,0,1285
17,"Hotels, Restaurants & Tourism",5202,125,5327,762,18,781,-19,0,-19,-3,0,-3,-51,0,-51,-8,0,-8,5331,125,5456,786,18,805
18,Household & Personal Products,70547,0,70547,10339,0,10339,-98,0,-98,-14,0,-14,69,0,69,10,0,10,71104,0,71104,10485,0,10485
19,Media,32094,770,32864,4704,113,4817,-216,-3,-219,-32,0,-32,-72,-36,-108,-11,-5,-16,32433,747,33179,4783,110,4893
20,Metals & Mining,36975,505,37479,5419,74,5493,219,0,219,32,0,32,327,16,343,48,2,51,39701,525,40226,5855,77,5932
21,Oil & Gas,142593,34,142627,20899,5,20903,589,0,589,86,0,86,72,0,72,11,0,11,142144,34,142178,20961,5,20966
22,Pharmaceuticals & Biotechnology,133582,0,133582,19578,0,19578,-664,0,-664,-97,0,-97,-277,0,-277,-41,0,-41,130518,0,130518,19247,0,19247
23,Realty,14319,575,14894,2099,84,2183,-133,0,-133,-19,0,-19,46,0,46,7,0,7,14482,575,15057,2136,85,2220
24,Retailing,5602,0,5602,821,0,821,25,0,25,4,0,4,371,0,371,55,0,55,5955,0,5955,878,0,878
25,Software & Services,222660,0,222660,32633,0,32633,-648,0,-648,-95,0,-95,-996,0,-996,-147,0,-147,214551,0,214551,31639,0,31639
26,Telecom Services,29190,2039,31229,4278,299,4577,-20,-90,-111,-3,-13,-16,170,0,170,25,0,25,34567,2039,36606,5097,301,5398
27,Telecommunications Equipment,245,0,245,36,0,36,-1,0,-1,0,0,0,0,0,0,0,0,0,249,0,249,37,0,37
28,"Textiles, Apparels & Accessories",21669,0,21669,3176,0,3176,99,0,99,14,0,14,-57,0,-57,-8,0,-8,22214,0,22214,3276,0,3276
29,Transportation,30899,719,31618,4529,105,4634,-304,0,-304,-45,0,-45,50,0,50,7,0,7,31042,719,31761,4578,106,4684
29 a,Airlines,257,699,956,38,102,140,15,0,15,2,0,2,24,0,24,4,0,4,290,699,989,43,103,146
29 b,Logistics,2579,1,2580,378,0,378,-27,0,-27,-4,0,-4,-11,0,-11,-2,0,-2,2552,1,2552,376,0,376
29 c,Marine Port & Services,17581,0,17581,2577,0,2577,-312,0,-312,-46,0,-46,37,0,37,6,0,6,17622,0,17622,2599,0,2599
29 d,Roads & Highways,2513,20,2533,368,3,371,25,0,25,4,0,4,-3,0,-3,0,0,0,2674,20,2694,394,3,397
29 e,Shipping,1470,0,1470,215,0,215,0,0,0,0,0,0,1,0,1,0,0,0,1503,0,1503,222,0,222
29 f,Surface Transportation,27,0,27,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,28,0,28,4,0,4
29 g,Transport Related Services,6472,0,6472,949,0,949,-6,0,-6,-1,0,-1,1,0,1,0,0,0,6374,0,6374,940,0,940
30,Utilities3,80543,6095,86638,11804,893,12698,-144,-428,-572,-21,-63,-84,495,-122,373,73,-18,55,83359,5971,89330,12293,881,13173
31,Sovereign,0,158966,158966,0,23298,23298,0,1046,1046,0,153,153,0,-4707,-4707,0,-694,-694,0,152946,152946,0,22554,22554
32,Others4,353863,103981,457843,51862,15240,67102,-824,423,-400,-121,62,-59,609,946,1555,90,139,229,358737,104843,463580,52901,15461,68362
,Grand Total,2100969,309732,2410702,307920,45395,353315,-3809,243,-3565,-558,36,-523,2632,-2562,70,388,-378,10,2151006,305710,2456716,317199,45082,362281
