0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
,,"AUC as on March 31, 2019","AUC as on March 31, 2019","AUC as on March 31, 2019","AUC as on March 31, 2019","AUC as on March 31, 2019","AUC as on March 31, 2019","AUC as on March 31, 2019","AUC as on March 31, 2019","Net Investment March 16-31, 2019","Net Investment March 16-31, 2019","Net Investment March 16-31, 2019","Net Investment March 16-31, 2019","Net Investment March 16-31, 2019","Net Investment March 16-31, 2019","Net Investment March 16-31, 2019","Net Investment March 16-31, 2019","Net Investment April 01-15, 2019","Net Investment April 01-15, 2019","Net Investment April 01-15, 2019","Net Investment April 01-15, 2019","Net Investment April 01-15, 2019","Net Investment April 01-15, 2019","Net Investment April 01-15, 2019","Net Investment April 01-15, 2019","AUC as on April 15, 2019","AUC as on April 15, 2019","AUC as on April 15, 2019","AUC as on April 15, 2019","AUC as on April 15, 2019","AUC as on April 15, 2019","AUC as on April 15, 2019","AUC as on April 15, 2019"
,,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn
Sr. No.,Sectors,Equity,Debt,Hybrid,Total,Equity,Debt,Hybrid,Total,Equity,Debt,Hybrid,Total,Equity,Debt,Hybrid,Total,Equity,Debt,Hybrid,Total,Equity,Debt,Hybrid,Total,Equity,Debt,Hybrid,Total,Equity,Debt,Hybrid,Total
1,Automobiles & Auto Components,157761,317,0,158078,22807,46,0,22853,-560,0,0,-560,-81,0,0,-81,446,0,0,446,64,0,0,64,165694,317,0,166011,23934,46,0,23980
2,Total Financial Services,1059990,59490,1991,1121471,153241,8600,288,162129,8801,4999,1,13801,1272,723,0,1995,4065,-1810,-11,2244,587,-261,-2,324,1064802,57858,2004,1124664,153808,8357,289,162454
2a,Banks,626437,7946,0,634383,90563,1149,0,91712,4756,-191,0,4565,688,-28,0,660,1439,77,0,1516,208,11,0,219,623382,8022,0,631404,90046,1159,0,91205
2b,Other Financial Services1,433553,51545,1991,487089,62678,7452,288,70418,4045,5190,1,9236,585,750,0,1335,2627,-1887,-11,729,379,-273,-2,104,441419,49836,2004,493259,63762,7199,289,71250
3,Capital Goods,100021,313,0,100334,14460,45,0,14505,768,0,0,768,111,0,0,111,-126,-100,0,-226,-18,-14,0,-32,103004,313,0,103317,14879,45,0,14924
4,Chemicals & Petrochemicals,44153,0,0,44153,6383,0,0,6383,70,0,0,70,10,0,0,10,-44,0,0,-44,-6,0,0,-6,44162,0,0,44162,6379,0,0,6379
5,Coal,10522,0,0,10522,1521,0,0,1521,252,0,0,252,36,0,0,36,355,0,0,355,51,0,0,51,11474,0,0,11474,1657,0,0,1657
6,Commercial Services & Supplies,8045,200,0,8245,1163,29,0,1192,-5,0,0,-5,-1,0,0,-1,-53,0,0,-53,-8,0,0,-8,7917,200,0,8117,1144,29,0,1173
7,Construction Materials,58873,679,0,59552,8511,98,0,8609,82,0,0,82,12,0,0,12,-823,-150,0,-973,-119,-22,0,-141,59603,529,0,60132,8609,76,0,8685
8,Consumer Durables,42691,0,0,42691,6172,0,0,6172,397,0,0,397,57,0,0,57,119,0,0,119,17,0,0,17,42033,0,0,42033,6072,0,0,6072
9,Diversified2,4109,0,0,4109,594,0,0,594,-11,0,0,-11,-2,0,0,-2,-11,0,0,-11,-2,0,0,-2,4121,0,0,4121,595,0,0,595
10,Diversified Consumer Services,3039,0,0,3039,439,0,0,439,62,0,0,62,9,0,0,9,-16,0,0,-16,-2,0,0,-2,2953,0,0,2953,427,0,0,427
11,Food & Drugs Retailing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,"Food, Beverages & Tobacco",106530,662,0,107192,15401,96,0,15497,331,0,0,331,48,0,0,48,5,0,0,5,1,0,0,1,108636,662,0,109298,15692,96,0,15788
13,Forest Materials,1248,335,0,1583,180,48,0,228,-6,0,0,-6,-1,0,0,-1,15,0,0,15,2,0,0,2,1279,335,0,1614,185,48,0,233
14,General Industrials,18668,385,0,19053,2699,56,0,2755,49,0,0,49,7,0,0,7,77,0,0,77,11,0,0,11,18879,385,0,19264,2727,56,0,2783
15,Hardware Technology & Equipment,37,0,0,37,5,0,0,5,-1,0,0,-1,0,0,0,0,6,0,0,6,1,0,0,1,46,0,0,46,7,0,0,7
16,Healthcare Equipment & Supplies,98,0,0,98,14,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,97,14,0,0,14
17,Healthcare Services,15037,0,0,15037,2174,0,0,2174,29,0,0,29,4,0,0,4,-36,0,0,-36,-5,0,0,-5,15453,0,0,15453,2232,0,0,2232
