0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
,,"AUC as on July 31, 2022","AUC as on July 31, 2022","AUC as on July 31, 2022","AUC as on July 31, 2022","AUC as on July 31, 2022","AUC as on July 31, 2022","AUC as on July 31, 2022","AUC as on July 31, 2022","AUC as on July 31, 2022","AUC as on July 31, 2022","Net Investment July 16-31, 2022","Net Investment July 16-31, 2022","Net Investment July 16-31, 2022","Net Investment July 16-31, 2022","Net Investment July 16-31, 2022","Net Investment July 16-31, 2022","Net Investment July 16-31, 2022","Net Investment July 16-31, 2022","Net Investment July 16-31, 2022","Net Investment July 16-31, 2022","Net Investment August 01-15, 2022","Net Investment August 01-15, 2022","Net Investment August 01-15, 2022","Net Investment August 01-15, 2022","Net Investment August 01-15, 2022","Net Investment August 01-15, 2022","Net Investment August 01-15, 2022","Net Investment August 01-15, 2022","Net Investment August 01-15, 2022","Net Investment August 01-15, 2022","AUC as on August 15, 2022","AUC as on August 15, 2022","AUC as on August 15, 2022","AUC as on August 15, 2022","AUC as on August 15, 2022","AUC as on August 15, 2022","AUC as on August 15, 2022","AUC as on August 15, 2022","AUC as on August 15, 2022","AUC as on August 15, 2022"
,,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn
Sr. No.,Sectors,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total
1,Automobile and Auto Components,246894,0,11,0,246905,31087,0,2,0,31089,1034,0,0,0,1034,130,0,0,0,130,1825,0,0,0,1825,229,0,0,0,229,256873,0,10,0,256883,32230,0,2,0,32232
2,Capital Goods,104987,426,0,0,105413,13219,54,0,0,13273,1419,0,0,0,1419,179,0,0,0,179,1113,-1,0,0,1112,140,0,0,0,140,112090,403,0,0,112493,14064,51,0,0,14115
3,Chemicals,99210,0,0,0,99210,12492,0,0,0,12492,-44,0,0,0,-44,-6,0,0,0,-6,796,0,0,0,796,100,0,0,0,100,105521,0,0,0,105521,13240,0,0,0,13240
4,Construction,59317,641,2208,0,62166,7469,81,278,0,7828,660,0,0,0,660,83,0,0,0,83,705,0,-30,0,675,88,0,-4,0,84,61511,641,2208,0,64360,7718,80,277,0,8075
5,Construction Materials,71951,1195,783,0,73929,9060,150,99,0,9309,596,0,0,0,596,75,0,0,0,75,517,0,0,0,517,65,0,0,0,65,73835,1195,783,0,75813,9264,150,98,0,9512
6,Consumer Durables,167725,0,0,0,167725,21119,0,0,0,21119,453,0,0,0,453,57,0,0,0,57,1338,0,0,0,1338,168,0,0,0,168,174196,0,0,0,174196,21856,0,0,0,21856
7,Consumer Services,103088,419,125,0,103632,12980,52,16,0,13048,493,0,0,0,493,62,0,0,0,62,3373,0,0,0,3373,423,0,0,0,423,112456,419,125,0,113000,14110,52,16,0,14178
8,Diversified,1609,200,0,0,1809,203,25,0,0,228,-4,0,0,0,-4,-1,0,0,0,-1,2,0,0,0,2,0,0,0,0,0,1608,200,0,0,1808,202,25,0,0,227
9,Fast Moving Consumer Goods,303776,181,128,0,304085,38249,23,16,0,38288,2190,-97,0,0,2093,276,-12,0,0,264,1962,0,0,0,1962,246,0,0,0,246,306271,181,128,0,306580,38427,23,16,0,38466
10,Financial Services,1442606,17236,4838,0,1464680,181642,2170,609,0,184421,2022,648,-20,0,2650,255,82,-3,0,334,6682,-55,10,0,6637,838,-6,1,0,833,1499934,16981,5168,0,1522083,188195,2131,648,0,190974
11,Forest Materials,1330,440,0,0,1770,168,55,0,0,223,8,0,0,0,8,1,0,0,0,1,144,0,0,0,144,18,0,0,0,18,1534,440,0,0,1974,192,55,0,0,247
12,Healthcare,208520,222,0,0,208742,26255,28,0,0,26283,-611,0,0,0,-611,-77,0,0,0,-77,-101,0,0,0,-101,-13,0,0,0,-13,210790,222,0,0,211012,26448,28,0,0,26476
13,Information Technology,523255,0,340,0,523595,65884,0,43,0,65927,-1452,0,0,0,-1452,-183,0,0,0,-183,1010,0,0,0,1010,127,0,0,0,127,539161,0,340,0,539501,67648,0,43,0,67691
14,"Media, Entertainment & Publication",22028,0,155,0,22183,2774,0,19,0,2793,317,0,0,0,317,40,0,0,0,40,353,0,0,0,353,44,0,0,0,44,22007,0,155,0,22162,2761,0,19,0,2780
15,Metals & Mining,134069,16,12,0,134097,16881,2,2,0,16885,133,0,0,0,133,17,0,0,0,17,590,0,0,0,590,74,0,0,0,74,145083,16,12,0,145111,18203,2,2,0,18207
16,"Oil, Gas & Consumable Fuels",537275,385,413,0,538073,67650,49,52,0,67751,-749,0,0,0,-749,-94,0,0,0,-94,-154,0,0,0,-154,-19,0,0,0,-19,563771,384,413,0,564568,70736,48,52,0,70836
17,Power,223753,1366,255,8084,233458,28173,172,32,1018,29395,585,-46,0,0,539,74,-6,0,0,68,400,0,0,-8,392,50,0,0,-1,49,240660,1367,255,8245,250527,30195,171,32,1034,31432
18,Realty,57943,126,4,18560,76633,7296,16,0,2337,9649,113,26,-2,-119,18,14,3,0,-15,2,-380,0,0,-566,-946,-48,0,0,-71,-119,56602,126,4,18494,75226,7102,16,0,2320,9438
19,Services,74405,849,0,2577,77831,9368,107,0,324,9799,207,0,0,-6,201,26,0,0,-1,25,570,0,0,-12,558,72,0,0,-1,71,76271,849,0,2569,79689,9570,107,0,322,9999
20,Telecommunication,107869,106,0,0,107975,13582,13,0,0,13595,5046,0,0,0,5046,636,0,0,0,636,424,0,0,0,424,53,0,0,0,53,110564,106,0,0,110670,13872,13,0,0,13885
21,Textiles,20812,0,0,0,20812,2621,0,0,0,2621,23,0,0,0,23,3,0,0,0,3,23,0,0,0,23,3,0,0,0,3,21007,0,0,0,21007,2636,0,0,0,2636
22,Utilities,362,0,0,0,362,46,0,0,0,46,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375,0,0,0,375,47,0,0,0,47
23,Sovereign,0,131929,5030,0,136959,0,16611,633,0,17244,0,-2124,-13,0,-2137,0,-267,-2,0,-269,0,1411,-293,0,1118,0,177,-37,0,140,0,133413,4660,0,138073,0,16740,585,0,17324
24,Others,9674,84362,120845,4235,219116,1218,10622,15216,533,27589,-23,415,269,0,661,-3,52,34,0,83,1262,392,-233,0,1421,158,49,-29,0,178,9782,81541,121600,4235,217158,1227,10230,15257,531,27245
,Grand Total,4522458,240099,135146,33457,4931160,569434,30231,17017,4213,620895,12421,-1177,234,-125,11353,1564,-148,29,-16,1429,22453,1748,-546,-585,23070,2817,219,-69,-73,2894,4701902,238483,135859,33543,5109787,589942,29922,17046,4209,641119
