0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
,,"AUC  as on December 31, 2012","AUC  as on December 31, 2012","AUC  as on December 31, 2012","AUC  as on December 31, 2012","AUC  as on December 31, 2012","AUC  as on December 31, 2012","Net  Investment  December 16-31, 2012","Net  Investment  December 16-31, 2012","Net  Investment  December 16-31, 2012","Net  Investment  December 16-31, 2012","Net  Investment  December 16-31, 2012","Net  Investment  December 16-31, 2012","Net  Investment  January 1-15, 2013","Net  Investment  January 1-15, 2013","Net  Investment  January 1-15, 2013","Net  Investment  January 1-15, 2013","Net  Investment  January 1-15, 2013","Net  Investment  January 1-15, 2013","AUC  as on January 15, 2013","AUC  as on January 15, 2013","AUC  as on January 15, 2013","AUC  as on January 15, 2013","AUC  as on January 15, 2013","AUC  as on January 15, 2013"
,,IN  INR Cr.,IN  INR Cr.,IN  INR Cr.,IN  USD Mn,IN  USD Mn,IN  USD Mn,IN  INR Cr.,IN  INR Cr.,IN  INR Cr.,IN  USD Mn,IN  USD Mn,IN  USD Mn,IN  INR Cr.,IN  INR Cr.,IN  INR Cr.,IN  USD Mn,IN  USD Mn,IN  USD Mn,IN  INR Cr.,IN  INR Cr.,IN  INR Cr.,IN  USD Mn,IN  USD Mn,IN  USD Mn
Sr. No.,Sectors,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total
1,Automobiles  & Auto Components,60371,0,60371,11021,0,11021,842,0,842,154,0,154,655,0,655,120,0,120,60891,0,60891,11164,0,11164
2,Total Financial Services,354719,35854,390572,64757,6545,71302,2787,587,3374,509,107,616,3609,-846,2763,662,-155,507,366387,35189,401577,67175,6452,73626
2a,Banks,204173,5,204178,37273,1,37274,2487,0,2487,454,0,454,2979,10,2989,546,2,548,213322,15,213337,39111,3,39114
2b,Other  Financial Services1,150546,35849,186395,27483,6544,34028,300,587,887,55,107,162,630,-856,-225,116,-157,-41,153066,35174,188240,28064,6449,34513
3,Capital  Goods,73383,373,73756,13397,68,13465,996,-188,807,182,-34,147,594,0,594,109,0,109,74979,373,75353,13747,68,13815
4,Chemicals  & Petrochemicals,8712,4,8716,1590,1,1591,-24,0,-24,-4,0,-4,39,0,39,7,0,7,8998,4,9003,1650,1,1651
5,Coal,13276,0,13276,2424,0,2424,-61,0,-61,-11,0,-11,40,0,40,7,0,7,13276,0,13276,2434,0,2434
6,Commercial  Services & Supplies,7258,0,7258,1325,0,1325,657,0,657,120,0,120,32,0,32,6,0,6,7210,0,7210,1322,0,1322
7,Construction  Materials,28288,0,28288,5164,0,5164,208,0,208,38,0,38,401,0,401,74,0,74,28017,0,28017,5137,0,5137
8,Consumer  Durables,10570,0,10570,1930,0,1930,31,0,31,6,0,6,65,0,65,12,0,12,10450,0,10450,1916,0,1916
9,Diversified2,2543,0,2543,464,0,464,-5,0,-5,-1,0,-1,-29,0,-29,-5,0,-5,2614,0,2614,479,0,479
10,Diversified  Consumer Services,645,0,645,118,0,118,0,0,0,0,0,0,-2,0,-2,0,0,0,654,0,654,120,0,120
11,"Food,  Beverages & Tobacco",74721,76,74797,13641,14,13655,-472,0,-472,-86,0,-86,-51,0,-51,-9,0,-9,72756,76,72832,13339,14,13353
12,Forest  Materials,459,0,459,84,0,84,-6,0,-6,-1,0,-1,4,0,4,1,0,1,476,0,476,87,0,87
13,General  Industrials,6530,0,6530,1192,0,1192,20,0,20,4,0,4,105,0,105,19,0,19,7008,0,7008,1285,0,1285
14,Hardware  Technology & Equipment,236,0,236,43,0,43,0,0,0,0,0,0,0,0,0,0,0,0,255,0,255,47,0,47
15,Healthcare  Equipment & Supplies,988,0,988,180,0,180,3,0,3,0,0,0,17,0,17,3,0,3,1034,0,1034,190,0,190
16,Healthcare  Services,4275,125,4400,780,23,803,10,0,10,2,0,2,7,0,7,1,0,1,4384,125,4509,804,23,827
17,"Hotels,  Restaurants & Tourism",4856,0,4856,887,0,887,-12,0,-12,-2,0,-2,17,0,17,3,0,3,4773,0,4773,875,0,875
18,Household  & Personal Products,46937,45,46982,8569,8,8577,61,0,61,11,0,11,125,0,125,23,0,23,45929,95,46024,8421,17,8438
19,Media,14864,190,15054,2714,35,2748,28,0,28,5,0,5,192,0,192,35,0,35,15509,190,15699,2843,35,2878
20,Metals  & Mining,44199,800,44999,8069,146,8215,526,64,590,96,12,108,251,98,350,46,18,64,44467,900,45367,8153,165,8318
