0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
,,"AUC as on April 15, 2019","AUC as on April 15, 2019","AUC as on April 15, 2019","AUC as on April 15, 2019","AUC as on April 15, 2019","AUC as on April 15, 2019","AUC as on April 15, 2019","AUC as on April 15, 2019","Net Investment April 01-15, 2019","Net Investment April 01-15, 2019","Net Investment April 01-15, 2019","Net Investment April 01-15, 2019","Net Investment April 01-15, 2019","Net Investment April 01-15, 2019","Net Investment April 01-15, 2019","Net Investment April 01-15, 2019","Net Investment April 16-30, 2019","Net Investment April 16-30, 2019","Net Investment April 16-30, 2019","Net Investment April 16-30, 2019","Net Investment April 16-30, 2019","Net Investment April 16-30, 2019","Net Investment April 16-30, 2019","Net Investment April 16-30, 2019","AUC as on April 30, 2019","AUC as on April 30, 2019","AUC as on April 30, 2019","AUC as on April 30, 2019","AUC as on April 30, 2019","AUC as on April 30, 2019","AUC as on April 30, 2019","AUC as on April 30, 2019"
,,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn
Sr. No.,Sectors,Equity,Debt,Hybrid,Total,Equity,Debt,Hybrid,Total,Equity,Debt,Hybrid,Total,Equity,Debt,Hybrid,Total,Equity,Debt,Hybrid,Total,Equity,Debt,Hybrid,Total,Equity,Debt,Hybrid,Total,Equity,Debt,Hybrid,Total
24,Pharmaceuticals & Biotechnology,125332,950,0,126282,18104,137,0,18241,-36,0,0,-36,-5,0,0,-5,-234,0,0,-234,-33,0,0,-33,124289,950,0,125239,17797,136,0,17933
25,Real Estate Investment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,Realty,29419,589,0,30008,4249,85,0,4334,-247,-1,0,-248,-36,0,0,-36,-710,0,0,-710,-102,0,0,-102,26398,584,0,26982,3780,84,0,3864
27,Retailing,28520,300,0,28820,4120,43,0,4163,-157,0,0,-157,-23,0,0,-23,-159,0,0,-159,-23,0,0,-23,27902,300,0,28202,3995,43,0,4038
28,Software & Services,356644,0,0,356644,51516,0,0,51516,-310,0,0,-310,-45,0,0,-45,206,0,0,206,29,0,0,29,374311,0,0,374311,53598,0,0,53598
29,Telecom Services,55980,1822,0,57802,8086,263,0,8349,-101,0,0,-101,-15,0,0,-15,-71,0,0,-71,-10,0,0,-10,49759,1822,0,51581,7125,261,0,7386
30,Telecommunications Equipment,190,0,0,190,27,0,0,27,-4,0,0,-4,-1,0,0,-1,2,0,0,2,0,0,0,0,181,0,0,181,26,0,0,26
31,"Textiles, Apparels & Accessories",43803,0,0,43803,6327,0,0,6327,147,0,0,147,21,0,0,21,250,0,0,250,36,0,0,36,44840,0,0,44840,6421,0,0,6421
32,Transportation,42487,699,0,43186,6137,101,0,6238,-62,0,0,-62,-9,0,0,-9,104,0,0,104,15,0,0,15,42171,699,0,42870,6038,100,0,6138
32 a,Airlines,8824,699,0,9523,1275,101,0,1376,-24,0,0,-24,-3,0,0,-3,257,0,0,257,37,0,0,37,9322,699,0,10021,1335,100,0,1435
32 b,Logistics,1972,0,0,1972,285,0,0,285,1,0,0,1,0,0,0,0,10,0,0,10,1,0,0,1,1905,0,0,1905,273,0,0,273
32 c,Marine Port & Services,18730,0,0,18730,2706,0,0,2706,-32,0,0,-32,-5,0,0,-5,-146,0,0,-146,-21,0,0,-21,18744,0,0,18744,2684,0,0,2684
32 d,Roads & Highways,2775,0,0,2775,401,0,0,401,-37,0,0,-37,-5,0,0,-5,7,0,0,7,1,0,0,1,2463,0,0,2463,353,0,0,353
32 e,Shipping,1128,0,0,1128,163,0,0,163,17,0,0,17,2,0,0,2,0,0,0,0,0,0,0,0,1095,0,0,1095,157,0,0,157
32 f,Surface Transportation,46,0,0,46,7,0,0,7,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,44,0,0,44,6,0,0,6
32 g,Transport Related Services,9011,0,0,9011,1302,0,0,1302,12,0,0,12,2,0,0,2,-23,0,0,-23,-3,0,0,-3,8597,0,0,8597,1231,0,0,1231
33,Utilities3,91080,4093,0,95173,13156,591,0,13747,1056,-773,0,283,152,-112,0,40,544,0,0,544,78,0,0,78,88272,4073,0,92345,12640,583,0,13223
34,Sovereign,0,191045,0,191045,0,27596,0,27596,0,-4326,0,-4326,0,-625,0,-625,0,-1668,0,-1668,0,-239,0,-239,0,188856,0,188856,0,27042,0,27042
35,Others4,40642,140559,4786,185987,5871,20303,691,26865,6542,4096,659,11297,945,592,95,1632,-42,297,-2,253,-6,43,0,37,38349,140958,4566,183873,5491,20184,654,26329
,Grand Total,2956649,407512,6790,3370951,427081,58864,981,486926,13914,-3279,648,11283,2010,-474,94,1630,7279,-1821,-14,5444,1042,-261,-2,779,2943292,405206,6547,3355045,421453,58022,937,480412
