0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
,,"AUC as on November 15, 2020","AUC as on November 15, 2020","AUC as on November 15, 2020","AUC as on November 15, 2020","AUC as on November 15, 2020","AUC as on November 15, 2020","AUC as on November 15, 2020","AUC as on November 15, 2020","AUC as on November 15, 2020","AUC as on November 15, 2020","Net Investment November 01-15, 2020","Net Investment November 01-15, 2020","Net Investment November 01-15, 2020","Net Investment November 01-15, 2020","Net Investment November 01-15, 2020","Net Investment November 01-15, 2020","Net Investment November 01-15, 2020","Net Investment November 01-15, 2020","Net Investment November 01-15, 2020","Net Investment November 01-15, 2020","Net Investment November 16-30, 2020","Net Investment November 16-30, 2020","Net Investment November 16-30, 2020","Net Investment November 16-30, 2020","Net Investment November 16-30, 2020","Net Investment November 16-30, 2020","Net Investment November 16-30, 2020","Net Investment November 16-30, 2020","Net Investment November 16-30, 2020","Net Investment November 16-30, 2020","AUC as on November 30, 2020","AUC as on November 30, 2020","AUC as on November 30, 2020","AUC as on November 30, 2020","AUC as on November 30, 2020","AUC as on November 30, 2020","AUC as on November 30, 2020","AUC as on November 30, 2020","AUC as on November 30, 2020","AUC as on November 30, 2020"
,,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn
Sr. No.,Sectors,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total
1,Automobiles & Auto Components,158016,317,0,0,158333,21162,43,0,0,21205,374,0,0,0,374,50,0,0,0,50,3356,0,0,0,3356,455,0,0,0,455,169610,317,0,0,169927,22983,43,0,0,23026
2,Total Financial Services,1151844,27456,10482,11145,1200927,154255,3677,1404,1493,160829,16389,-653,230,-99,15867,2195,-87,31,-13,2126,12685,-765,86,0,12006,1719,-104,12,0,1627,1205623,26534,10588,0,1242745,163367,3595,1435,0,168397
2a,Banks,694688,6635,25,0,701348,93033,889,3,0,93925,11519,-195,0,0,11324,1543,-26,0,0,1517,7645,-5,0,0,7640,1036,-1,0,0,1035,729689,6626,25,0,736340,98876,898,3,0,99777
2b,Other Financial Services1,457156,20820,10456,11145,499577,61223,2788,1400,1493,66904,4870,-457,230,-99,4544,652,-61,31,-13,609,5040,-759,86,0,4367,683,-103,12,0,592,475934,19908,10563,0,506405,64491,2698,1431,0,68620
3,Capital Goods,114187,153,45,0,114385,15292,20,6,0,15318,1709,0,0,0,1709,229,0,0,0,229,1641,0,0,0,1641,222,0,0,0,222,126250,168,65,0,126483,17107,23,9,0,17139
4,Chemicals & Petrochemicals,44217,0,480,0,44697,5921,0,64,0,5985,841,0,0,0,841,113,0,0,0,113,569,0,0,0,569,77,0,0,0,77,45012,0,480,0,45492,6099,0,65,0,6164
5,Coal,5329,0,0,0,5329,714,0,0,0,714,-95,0,0,0,-95,-13,0,0,0,-13,-142,0,0,0,-142,-19,0,0,0,-19,5019,0,0,0,5019,680,0,0,0,680
6,Commercial Services & Supplies,11777,0,0,0,11777,1577,0,0,0,1577,35,0,0,0,35,5,0,0,0,5,-23,0,0,0,-23,-3,0,0,0,-3,12438,0,0,0,12438,1685,0,0,0,1685
7,Construction Materials,58537,354,50,0,58941,7839,47,7,0,7893,1090,0,0,0,1090,146,0,0,0,146,1009,0,0,0,1009,137,0,0,0,137,60660,354,50,0,61064,8220,48,7,0,8275
8,Consumer Durables,72369,0,0,0,72369,9692,0,0,0,9692,1532,0,0,0,1532,205,0,0,0,205,643,0,0,0,643,87,0,0,0,87,74817,0,0,0,74817,10138,0,0,0,10138
9,Diversified2,7733,200,0,0,7933,1036,27,0,0,1063,130,200,0,0,330,17,27,0,0,44,73,0,0,0,73,10,0,0,0,10,8129,200,0,0,8329,1102,27,0,0,1129
10,Diversified Consumer Services,2333,0,0,0,2333,312,0,0,0,312,13,0,0,0,13,2,0,0,0,2,2,0,0,0,2,0,0,0,0,0,2566,0,0,0,2566,348,0,0,0,348
11,Food & Drugs Retailing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,"Food, Beverages & Tobacco",97359,214,0,0,97573,13038,29,0,0,13067,928,0,0,0,928,124,0,0,0,124,1871,0,0,0,1871,254,0,0,0,254,103109,214,0,0,103323,13972,29,0,0,14001
13,Forest Materials,1008,434,0,0,1442,135,58,0,0,193,-72,0,0,0,-72,-10,0,0,0,-10,-11,0,0,0,-11,-2,0,0,0,-2,1057,434,0,0,1491,143,59,0,0,202
14,General Industrials,18201,55,0,0,18256,2438,7,0,0,2445,442,-1,0,0,441,59,0,0,0,59,153,0,0,0,153,21,0,0,0,21,19950,55,0,0,20005,2703,7,0,0,2710
15,Hardware Technology & Equipment,43,0,0,0,43,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,0,0,0,0,0,40,0,0,0,40,5,0,0,0,5
16,Healthcare Equipment & Supplies,143,0,0,0,143,19,0,0,0,19,19,0,0,0,19,3,0,0,0,3,-2,0,0,0,-2,0,0,0,0,0,142,0,0,0,142,19,0,0,0,19
17,Healthcare Services,30634,0,0,0,30634,4102,0,0,0,4102,177,0,0,0,177,24,0,0,0,24,520,0,0,0,520,70,0,0,0,70,32706,0,0,0,32706,4432,0,0,0,4432
18,"Hotels, Restaurants & Tourism",15966,104,0,0,16070,2138,14,0,0,2152,64,0,0,0,64,9,0,0,0,9,124,0,0,0,124,17,0,0,0,17,16502,104,0,0,16606,2236,14,0,0,2250
19,Household & Personal Products,133262,0,0,0,133262,17846,0,0,0,17846,294,0,0,0,294,39,0,0,0,39,132,0,0,0,132,18,0,0,0,18,131816,0,0,0,131816,17862,0,0,0,17862
20,Insurance,82719,135,0,0,82854,11078,18,0,0,11096,387,0,0,0,387,52,0,0,0,52,342,-55,0,0,287,46,-7,0,0,39,86508,80,0,0,86588,11722,11,0,0,11733
