0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
,,"AUC as on March 15, 2018","AUC as on March 15, 2018","AUC as on March 15, 2018","AUC as on March 15, 2018","AUC as on March 15, 2018","AUC as on March 15, 2018","AUC as on March 15, 2018","AUC as on March 15, 2018","Net Investment March 01-15, 2018","Net Investment March 01-15, 2018","Net Investment March 01-15, 2018","Net Investment March 01-15, 2018","Net Investment March 01-15, 2018","Net Investment March 01-15, 2018","Net Investment March 01-15, 2018","Net Investment March 01-15, 2018","Net Investment March 16-31, 2018","Net Investment March 16-31, 2018","Net Investment March 16-31, 2018","Net Investment March 16-31, 2018","Net Investment March 16-31, 2018","Net Investment March 16-31, 2018","Net Investment March 16-31, 2018","Net Investment March 16-31, 2018","AUC as on March 31, 2018","AUC as on March 31, 2018","AUC as on March 31, 2018","AUC as on March 31, 2018","AUC as on March 31, 2018","AUC as on March 31, 2018","AUC as on March 31, 2018","AUC as on March 31, 2018"
,,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn
Sr. No.,Sectors,Equity,Debt,Hybrid,Total,Equity,Debt,Hybrid,Total,Equity,Debt,Hybrid,Total,Equity,Debt,Hybrid,Total,Equity,Debt,Hybrid,Total,Equity,Debt,Hybrid,Total,Equity,Debt,Hybrid,Total,Equity,Debt,Hybrid,Total
25,Real Estate Investment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,Realty,27389,551,0,27940,4218,85,0,4303,-119,0,0,-119,-18,0,0,-18,-57,0,0,-57,-9,0,0,-9,25437,551,0,25988,3911,85,0,3995
27,Retailing,29687,0,0,29687,4572,0,0,4572,131,0,0,131,20,0,0,20,97,300,0,397,15,46,0,61,28558,300,0,28858,4391,46,0,4437
28,Software & Services,288329,0,0,288329,44402,0,0,44402,4093,0,0,4093,630,0,0,630,989,0,0,989,152,0,0,152,283779,0,0,283779,43629,0,0,43629
29,Telecom Services,72210,2249,0,74459,11120,346,0,11466,409,0,0,409,63,0,0,63,375,-101,0,274,58,-16,0,42,70223,2246,0,72469,10796,345,0,11142
30,Telecommunications Equipment,342,0,0,342,53,0,0,53,1,0,0,1,0,0,0,0,4,0,0,4,1,0,0,1,318,0,0,318,49,0,0,49
31,"Textiles, Apparels & Accessories",44594,0,0,44594,6867,0,0,6867,168,0,0,168,26,0,0,26,135,0,0,135,21,0,0,21,45693,0,0,45693,7025,0,0,7025
32,Transportation,39957,715,0,40672,6153,110,0,6263,285,-2,0,283,44,0,0,44,89,-3,0,86,14,0,0,13,38804,712,0,39516,5966,109,0,6075
32 a,Airlines,6993,699,0,7692,1077,108,0,1185,375,0,0,375,58,0,0,58,110,0,0,110,17,0,0,17,7121,699,0,7820,1095,107,0,1202
32 b,Logistics,2714,0,0,2714,418,0,0,418,-43,0,0,-43,-7,0,0,-7,-66,0,0,-66,-10,0,0,-10,2377,0,0,2377,365,0,0,365
32 c,Marine Port & Services,16424,0,0,16424,2529,0,0,2529,45,0,0,45,7,0,0,7,54,0,0,54,8,0,0,8,15482,0,0,15482,2380,0,0,2380
32 d,Roads & Highways,4220,16,0,4236,650,2,0,652,-5,-2,0,-7,-1,0,0,-1,49,-3,0,46,8,0,0,7,4386,13,0,4399,674,2,0,676
32 e,Shipping,1615,0,0,1615,249,0,0,249,-32,0,0,-32,-5,0,0,-5,-29,0,0,-29,-4,0,0,-4,1483,0,0,1483,228,0,0,228
32 f,Surface Transportation,55,0,0,55,8,0,0,8,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,54,0,0,54,8,0,0,8
32 g,Transport Related Services,7937,0,0,7937,1222,0,0,1222,-56,0,0,-56,-9,0,0,-9,-29,0,0,-29,-4,0,0,-4,7901,0,0,7901,1215,0,0,1215
33,Utilities3,81888,7006,0,88894,12611,1079,0,13689,-316,-157,0,-473,-49,-24,0,-73,-272,54,0,-218,-42,8,0,-34,77028,7063,0,84091,11842,1086,0,12928
34,Sovereign,0,243230,0,243230,0,37457,0,37457,0,-5815,0,-5815,0,-895,0,-895,0,-1626,0,-1626,0,-250,0,-250,0,240803,0,240803,0,37021,0,37021
35,Others4,37826,124338,2451,164615,5825,19149,377,25350,268,-90,0,178,41,-14,0,27,2551,308,51,2910,392,47,8,447,39062,126402,2543,168006,6005,19433,391,25830
,Grand Total,2744712,451204,2451,3198367,42676,69484,377,492537,6573,-8710,0,-2137,1012,-1341,0,-329,5082,-334,51,4799,781,-51,8,738,2693741,452066,2543,3148350,414141,69501,391,484033
