0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
,,"AUC as on November 30, 2015","AUC as on November 30, 2015","AUC as on November 30, 2015","AUC as on November 30, 2015","AUC as on November 30, 2015","AUC as on November 30, 2015","Net Investment November 16-30, 2015","Net Investment November 16-30, 2015","Net Investment November 16-30, 2015","Net Investment November 16-30, 2015","Net Investment November 16-30, 2015","Net Investment November 16-30, 2015","Net Investment December 01-15, 2015","Net Investment December 01-15, 2015","Net Investment December 01-15, 2015","Net Investment December 01-15, 2015","Net Investment December 01-15, 2015","Net Investment December 01-15, 2015","AUC as on December 15, 2015","AUC as on December 15, 2015","AUC as on December 15, 2015","AUC as on December 15, 2015","AUC as on December 15, 2015","AUC as on December 15, 2015"
,,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn
Sr. No.,Sectors,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total
1,Automobiles & Auto Components,122654,0,122654,18357,0,18357,2243,0,2243,336,0,336,1984,0,1984,296,0,296,121208,0,121208,18079,0,18079
2,Total Financial Services,396403,53571,449974,59329,8018,67346,-423,-1462,-1884,-63,-219,-282,-1464,-427,-1891,-218,-64,-282,387042,53180,440222,57730,7932,65662
2a,Banks,178164,2180,180344,26665,326,26992,-273,18,-256,-41,3,-38,-129,40,-89,-19,6,-13,173519,2224,175743,25882,332,26213
2b,Other Financial Services1,218240,51390,269630,32663,7691,40355,-149,-1479,-1629,-22,-221,-244,-1335,-467,-1802,-199,-70,-269,213523,50956,264478,31848,7600,39449
3,Capital Goods,108737,1222,109960,16274,183,16457,-126,-270,-396,-19,-40,-59,-508,0,-508,-76,0,-76,100956,1222,102179,15058,182,15241
4,Chemicals & Petrochemicals,22001,0,22001,3293,0,3293,-161,0,-161,-24,0,-24,-271,0,-271,-40,0,-40,21182,0,21182,3159,0,3159
5,Coal,18844,0,18844,2820,0,2820,148,0,148,22,0,22,-113,0,-113,-17,0,-17,17782,0,17782,2652,0,2652
