0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
,,"AUC as on October 15, 2017","AUC as on October 15, 2017","AUC as on October 15, 2017","AUC as on October 15, 2017","AUC as on October 15, 2017","AUC as on October 15, 2017","Net Investment October 01-15, 2017","Net Investment October 01-15, 2017","Net Investment October 01-15, 2017","Net Investment October 01-15, 2017","Net Investment October 01-15, 2017","Net Investment October 01-15, 2017","Net Investment October 16-31, 2017","Net Investment October 16-31, 2017","Net Investment October 16-31, 2017","Net Investment October 16-31, 2017","Net Investment October 16-31, 2017","Net Investment October 16-31, 2017","AUC as on October 31, 2017","AUC as on October 31, 2017","AUC as on October 31, 2017","AUC as on October 31, 2017","AUC as on October 31, 2017","AUC as on October 31, 2017"
,,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn
Sr. No.,Sectors,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total
1,Automobiles & Auto Components,179054,347,179401,27576,54,27630,823,0,823,127,0,127,-583,0,-583,-90,0,-90,183429,347,183776,28318,54,28372
2,Total Financial Services,627249,56628,683877,96604,8721,105325,-571,1959,1389,-88,302,214,-3115,-182,-3297,-481,-28,-509,607869,58041,665910,93844,8960,102804
2a,Banks,302592,5624,308216,46603,866,47469,-89,-7,-96,-14,-1,-15,-1036,-23,-1059,-160,-4,-163,291268,5569,296838,44966,860,45826
2b,Other Financial Services1,324658,51004,375661,50001,7855,57856,-482,1967,1485,-74,303,229,-2080,-158,-2238,-321,-24,-345,316601,52471,369072,48877,8101,56978
3,Capital Goods,129423,884,130308,19933,136,20069,-427,0,-427,-66,0,-66,148,0,148,23,0,23,134827,883,135710,20815,136,20951
4,Chemicals & Petrochemicals,35087,0,35087,5404,0,5404,-413,0,-413,-64,0,-64,-226,0,-226,-35,0,-35,35560,0,35560,5490,0,5490
5,Coal,10641,0,10641,1639,0,1639,416,0,416,64,0,64,204,0,204,32,0,32,10911,0,10911,1684,0,1684
6,Commercial Services & Supplies,6763,200,6963,1042,31,1072,-87,0,-87,-13,0,-13,131,0,131,20,0,20,7416,200,7616,1145,31,1176
7,Construction Materials,58589,649,59238,9023,100,9123,-44,0,-44,-7,0,-7,108,-25,83,17,-4,13,62378,624,63002,9630,96,9726
8,Consumer Durables,4157,0,4157,640,0,640,-36,0,-36,-6,0,-6,12,0,12,2,0,2,4364,0,4364,674,0,674
9,Diversified2,1918,0,1918,295,0,295,-6,0,-6,-1,0,-1,0,0,0,0,0,0,1948,0,1948,301,0,301
10,Diversified Consumer Services,251,0,251,39,0,39,0,0,0,0,0,0,3,0,3,0,0,0,249,0,249,38,0,38
11,"Food, Beverages & Tobacco",99997,89,100085,15401,14,15414,-437,0,-437,-67,0,-67,-345,0,-345,-53,0,-53,103125,89,103214,15921,14,15934
12,Forest Materials,1354,0,1354,209,0,209,-54,0,-54,-8,0,-8,15,0,15,2,0,2,1459,0,1459,225,0,225
13,General Industrials,20498,385,20883,3157,59,3216,-1,0,-1,0,0,0,-43,0,-43,-7,0,-7,21295,385,21680,3288,59,3347
14,Hardware Technology & Equipment,42,0,42,6,0,6,-1,0,-1,0,0,0,0,0,0,0,0,0,41,0,41,6,0,6
15,Healthcare Equipment & Supplies,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Healthcare Services,9781,0,9781,1506,0,1506,38,0,38,6,0,6,-47,0,-47,-7,0,-7,9382,0,9382,1448,0,1448
17,"Hotels, Restaurants & Tourism",8128,182,8310,1252,28,1280,10,58,67,2,9,10,105,0,105,16,0,16,8619,182,8801,1331,28,1359
18,Household & Personal Products,88421,0,88421,13618,0,13618,-525,0,-525,-81,0,-81,-28,0,-28,-4,0,-4,88284,0,88284,13629,0,13629
19,Media,32398,578,32976,4990,89,5079,-291,-108,-398,-45,-17,-61,-551,0,-551,-85,0,-85,33610,582,34191,5189,90,5279
20,Metals & Mining,60993,806,61799,9394,124,9518,357,-6,351,55,-1,54,1058,-22,1037,163,-3,160,63650,782,64432,9826,121,9947
21,Oil & Gas,197169,876,198045,30366,135,30501,-16,747,731,-2,115,113,1694,20,1714,262,3,265,211714,910,212624,32685,140,32825
22,Pharmaceuticals & Biotechnology,105829,0,105829,16299,0,16299,-277,0,-277,-43,0,-43,-346,131,-215,-53,20,-33,107385,0,107385,16578,0,16578
23,Realty,22778,551,23329,3508,85,3593,-308,0,-308,-47,0,-47,-280,0,-280,-43,0,-43,24238,551,24789,3742,85,3827
24,Retailing,7517,0,7517,1158,0,1158,28,0,28,4,0,4,62,0,62,10,0,10,7799,0,7799,1204,0,1204
25,Software & Services,222745,0,222745,34305,0,34305,-1091,0,-1091,-168,0,-168,-196,0,-196,-30,0,-30,221954,0,221954,34266,0,34266
26,Telecom Services,39392,1811,41204,6067,279,6346,-141,0,-141,-22,0,-22,-292,26,-266,-45,4,-41,44945,1837,46782,6939,284,7222
27,Telecommunications Equipment,478,0,478,74,0,74,-1,0,-1,0,0,0,-7,0,-7,-1,0,-1,540,0,540,83,0,83
28,"Textiles, Apparels & Accessories",31840,9,31849,4904,1,4905,-80,0,-80,-12,0,-12,-57,0,-57,-9,0,-9,32378,9,32387,4999,1,5000
29,Transportation,36430,719,37149,5611,111,5721,-437,0,-437,-67,0,-67,-549,0,-549,-85,0,-85,37481,719,38201,5786,111,5897
29 a,Airlines,911,699,1609,140,108,248,-1,0,-1,0,0,0,-29,0,-29,-5,0,-5,940,699,1639,145,108,253
29 b,Logistics,2470,0,2471,380,0,381,1,0,1,0,0,0,26,0,26,4,0,4,2649,0,2650,409,0,409
29 c,Marine Port & Services,20678,0,20678,3185,0,3185,-303,0,-303,-47,0,-47,-621,0,-621,-96,0,-96,20963,0,20963,3236,0,3236
29 d,Roads & Highways,2065,20,2085,318,3,321,-55,0,-55,-8,0,-8,63,0,63,10,0,10,2471,20,2491,381,3,385
29 e,Shipping,1579,0,1579,243,0,243,-7,0,-7,-1,0,-1,0,0,0,0,0,0,1579,0,1579,244,0,244
29 f,Surface Transportation,60,0,60,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,60,0,60,9,0,9
29 g,Transport Related Services,8667,0,8667,1335,0,1335,-71,0,-71,-11,0,-11,13,0,13,2,0,2,8820,0,8820,1362,0,1362
30,Utilities3,91172,6556,97727,14042,1010,15051,646,32,679,100,5,105,1056,-93,964,163,-14,149,96034,6456,102490,14826,997,15823
31,Sovereign,0,242284,242284,0,37315,37315,0,940,940,0,145,145,0,4455,4455,0,688,688,0,245794,245794,0,37946,37946
32,Others4,540035,133226,673262,83172,20518,103690,1148,6680,7828,177,1029,1206,6898,1451,8349,1065,224,1289,554555,134364,688919,85613,20743,106357
,Grand Total,2670130,446782,3116912,411231,68810,480041,-1775,10303,8528,-273,1587,1313,4831,5761,10591,746,889,1635,2717438,452756,3170194,419523,69897,489420
