0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
,,"AUC as on January 31, 2019","AUC as on January 31, 2019","AUC as on January 31, 2019","AUC as on January 31, 2019","AUC as on January 31, 2019","AUC as on January 31, 2019","AUC as on January 31, 2019","AUC as on January 31, 2019","Net Investment January 16-31, 2019","Net Investment January 16-31, 2019","Net Investment January 16-31, 2019","Net Investment January 16-31, 2019","Net Investment January 16-31, 2019","Net Investment January 16-31, 2019","Net Investment January 16-31, 2019","Net Investment January 16-31, 2019","Net Investment February 01-15, 2019","Net Investment February 01-15, 2019","Net Investment February 01-15, 2019","Net Investment February 01-15, 2019","Net Investment February 01-15, 2019","Net Investment February 01-15, 2019","Net Investment February 01-15, 2019","Net Investment February 01-15, 2019","AUC as on February 15, 2019","AUC as on February 15, 2019","AUC as on February 15, 2019","AUC as on February 15, 2019","AUC as on February 15, 2019","AUC as on February 15, 2019","AUC as on February 15, 2019","AUC as on February 15, 2019"
,,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn
Sr. No.,Sectors,Equity,Debt,Hybrid,Total,Equity,Debt,Hybrid,Total,Equity,Debt,Hybrid,Total,Equity,Debt,Hybrid,Total,Equity,Debt,Hybrid,Total,Equity,Debt,Hybrid,Total,Equity,Debt,Hybrid,Total,Equity,Debt,Hybrid,Total
1,Automobiles & Auto Components,154934,317,0,155251,21812,45,0,21857,-597,0,0,-597,-84,0,0,-84,197,0,0,197,28,0,0,28,156794,317,0,157111,22006,45,0,22051
2,Total Financial Services,939889,52961,2056,994906,132317,7456,289,140062,-908,-937,6,-1839,-128,-132,1,-259,4046,1503,10,5559,568,211,1,780,926525,54613,2041,983179,130036,7665,287,137988
2a,Banks,546340,8063,0,554403,76913,1135,0,78048,-1231,-2,0,-1233,-173,0,0,-173,3738,36,0,3774,525,5,0,530,542563,8082,0,550645,76148,1134,0,77282
2b,Other Financial Services1,393549,44897,2056,440502,55403,6321,289,62013,323,-935,6,-606,45,-132,1,-86,308,1468,10,1786,43,206,1,250,383963,46531,2041,432535,53888,6530,287,60705
3,Capital Goods,93736,383,0,94119,13196,54,0,13250,-727,0,0,-727,-102,0,0,-102,-518,0,0,-518,-73,0,0,-73,88096,383,0,88479,12364,54,0,12418
4,Chemicals & Petrochemicals,38024,0,0,38024,5353,0,0,5353,-82,0,0,-82,-12,0,0,-12,182,0,0,182,26,0,0,26,37541,0,0,37541,5269,0,0,5269
5,Coal,8548,0,0,8548,1203,0,0,1203,43,0,0,43,6,0,0,6,85,0,0,85,12,0,0,12,8489,0,0,8489,1191,0,0,1191
