0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
,,"AUC as on October 15, 2019","AUC as on October 15, 2019","AUC as on October 15, 2019","AUC as on October 15, 2019","AUC as on October 15, 2019","AUC as on October 15, 2019","AUC as on October 15, 2019","AUC as on October 15, 2019","Net Investment October 01-15, 2019","Net Investment October 01-15, 2019","Net Investment October 01-15, 2019","Net Investment October 01-15, 2019","Net Investment October 01-15, 2019","Net Investment October 01-15, 2019","Net Investment October 01-15, 2019","Net Investment October 01-15, 2019","Net Investment October 16-31, 2019","Net Investment October 16-31, 2019","Net Investment October 16-31, 2019","Net Investment October 16-31, 2019","Net Investment October 16-31, 2019","Net Investment October 16-31, 2019","Net Investment October 16-31, 2019","Net Investment October 16-31, 2019","AUC as on October 31, 2019","AUC as on October 31, 2019","AUC as on October 31, 2019","AUC as on October 31, 2019","AUC as on October 31, 2019","AUC as on October 31, 2019","AUC as on October 31, 2019","AUC as on October 31, 2019"
,,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn
Sr. No.,Sectors,Equity,Debt,Hybrid,Total,Equity,Debt,Hybrid,Total,Equity,Debt,Hybrid,Total,Equity,Debt,Hybrid,Total,Equity,Debt,Hybrid,Total,Equity,Debt,Hybrid,Total,Equity,Debt,Hybrid,Total,Equity,Debt,Hybrid,Total
1,Automobiles & Auto Components,151133,317,0,151450,21191,45,0,21236,-18,0,0,-18,-2,0,0,-2,-265,0,0,-265,-37,0,0,-37,162755,317,0,163072,22985,45,0,23030
2,Total Financial Services,807302,51939,9557,868798,113197,7283,1340,121820,-3341,-727,7,-4061,-468,-102,1,-569,6147,-492,0,5655,868,-69,0,799,1063913,49627,0,1113540,150250,7009,0,157259
2a,Banks,403569,7850,0,411419,56587,1101,0,57688,-2184,19,0,-2165,-306,3,0,-303,4993,-25,0,4968,705,-4,0,701,637479,7824,0,645303,90027,1105,0,91132
2b,Other Financial Services1,403733,44089,9557,457379,56610,6182,1340,64132,-1156,-746,7,-1895,-162,-105,1,-266,1154,-467,0,687,163,-66,0,97,426433,41803,0,468236,60223,5904,0,66127
3,Capital Goods,95004,578,0,95582,13321,81,0,13402,343,0,0,343,48,0,0,48,760,0,0,760,107,0,0,107,100940,483,0,101423,14255,68,0,14323
4,Chemicals & Petrochemicals,41922,0,0,41922,5878,0,0,5878,47,0,0,47,7,0,0,7,-208,0,0,-208,-29,0,0,-29,43899,0,0,43899,6200,0,0,6200
5,Coal,10190,0,0,10190,1429,0,0,1429,-134,0,0,-134,-19,0,0,-19,95,0,0,95,13,0,0,13,11142,0,0,11142,1574,0,0,1574
6,Commercial Services & Supplies,7513,200,0,7713,1053,28,0,1081,22,0,0,22,3,0,0,3,83,0,0,83,12,0,0,12,8889,200,0,9089,1255,28,0,1283
7,Construction Materials,52827,599,0,53426,7407,84,0,7491,-155,0,0,-155,-22,0,0,-22,237,0,0,237,33,0,0,33,55139,599,0,55738,7787,85,0,7872
8,Consumer Durables,50290,0,0,50290,7051,0,0,7051,473,0,0,473,66,0,0,66,270,0,0,270,38,0,0,38,51643,0,0,51643,7293,0,0,7293
9,Diversified2,2918,0,0,2918,409,0,0,409,3,0,0,3,0,0,0,0,-382,0,0,-382,-54,0,0,-54,2839,0,0,2839,401,0,0,401
10,Diversified Consumer Services,3201,0,0,3201,449,0,0,449,-3,0,0,-3,0,0,0,0,-8,0,0,-8,-1,0,0,-1,3117,0,0,3117,440,0,0,440
11,Food & Drugs Retailing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,"Food, Beverages & Tobacco",107002,741,0,107743,15003,104,0,15107,-573,-42,0,-615,-80,-6,0,-86,43,-23,0,20,6,-3,0,3,111311,719,0,112030,15720,102,0,15822
13,Forest Materials,831,335,0,1166,117,47,0,164,-5,0,0,-5,-1,0,0,-1,6,99,0,105,1,14,0,15,988,434,0,1422,140,61,0,201
14,General Industrials,17762,385,0,18147,2490,54,0,2544,159,0,0,159,22,0,0,22,-48,0,0,-48,-7,0,0,-7,17869,385,0,18254,2524,54,0,2578
15,Hardware Technology & Equipment,30,0,0,30,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,30,4,0,0,4
16,Healthcare Equipment & Supplies,95,0,0,95,13,0,0,13,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,92,0,0,92,13,0,0,13
17,Healthcare Services,19039,0,0,19039,2670,0,0,2670,240,0,0,240,34,0,0,34,110,0,0,110,16,0,0,16,20390,0,0,20390,2879,0,0,2879
18,"Hotels, Restaurants & Tourism",11604,104,0,11708,1627,15,0,1642,-175,0,0,-175,-25,0,0,-25,11,0,0,11,2,0,0,2,13396,104,0,13500,1892,15,0,1907
19,Household & Personal Products,113780,0,0,113780,15954,0,0,15954,177,0,0,177,25,0,0,25,233,0,0,233,33,0,0,33,119049,0,0,119049,16813,0,0,16813
20,Insurance,62978,0,0,62978,8831,0,0,8831,538,0,0,538,76,0,0,76,6889,0,0,6889,973,0,0,973,70832,0,0,70832,10003,0,0,10003
21,Media,18966,200,0,19166,2659,28,0,2687,327,-3,0,324,46,0,0,46,591,1,0,592,83,0,0,83,20512,199,0,20711,2897,28,0,2925
22,Metals & Mining,40594,562,0,41156,5692,79,0,5771,-231,0,0,-231,-32,0,0,-32,-10,0,0,-10,-1,0,0,-1,41377,552,0,41929,5843,78,0,5921
23,Oil & Gas,269414,5764,0,275178,37776,808,0,38584,156,-285,0,-129,22,-40,0,-18,2837,-377,0,2460,401,-53,0,348,289828,5425,0,295253,40931,766,0,41697
24,Pharmaceuticals & Biotechnology,95671,500,0,96171,13415,70,0,13485,-298,0,0,-298,-42,0,0,-42,-199,0,0,-199,-28,0,0,-28,102115,500,0,102615,14421,71,0,14492
25,Real Estate Investment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,Realty,27397,577,0,27974,3842,81,0,3923,-30,0,0,-30,-4,0,0,-4,13,0,0,13,2,0,0,2,28866,572,0,29438,4077,81,0,4158
27,Retailing,32166,300,0,32466,4510,42,0,4552,236,0,0,236,33,0,0,33,88,0,0,88,12,0,0,12,34308,150,0,34458,4845,21,0,4866
28,Software & Services,332403,0,0,332403,46608,0,0,46608,-90,0,0,-90,-13,0,0,-13,-3326,0,0,-3326,-470,0,0,-470,334936,0,0,334936,47301,0,0,47301
29,Telecom Services,61114,670,0,61784,8569,94,0,8663,-345,104,0,-241,-48,15,0,-33,-734,-105,0,-839,-104,-15,0,-119,53291,557,0,53848,7526,79,0,7605
30,Telecommunications Equipment,156,0,0,156,22,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,0,155,22,0,0,22
31,"Textiles, Apparels & Accessories",43997,0,0,43997,6169,0,0,6169,120,0,0,120,17,0,0,17,78,0,0,78,11,0,0,11,47517,0,0,47517,6711,0,0,6711
32,Transportation,43790,699,0,44489,6140,98,0,6238,-328,0,0,-328,-46,0,0,-46,-754,0,0,-754,-106,0,0,-106,43197,699,0,43896,6100,99,0,6199
32 a,Airlines,10768,699,0,11467,1510,98,0,1608,-91,0,0,-91,-13,0,0,-13,30,0,0,30,4,0,0,4,8995,699,0,9694,1270,99,0,1369
32 b,Logistics,1640,0,0,1640,230,0,0,230,-6,0,0,-6,-1,0,0,-1,-28,0,0,-28,-4,0,0,-4,1678,0,0,1678,237,0,0,237
32 c,Marine Port & Services,18414,0,0,18414,2582,0,0,2582,-160,0,0,-160,-22,0,0,-22,-457,0,0,-457,-65,0,0,-65,17291,0,0,17291,2442,0,0,2442
32 d,Roads & Highways,1552,0,0,1552,218,0,0,218,-19,0,0,-19,-3,0,0,-3,-18,0,0,-18,-3,0,0,-3,1742,0,0,1742,246,0,0,246
32 e,Shipping,1094,0,0,1094,153,0,0,153,2,0,0,2,0,0,0,0,2,0,0,2,0,0,0,0,1164,0,0,1164,164,0,0,164
32 f,Surface Transportation,40,0,0,40,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,42,6,0,0,6
