0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
,,"AUC as on February 15, 2015","AUC as on February 15, 2015","AUC as on February 15, 2015","AUC as on February 15, 2015","AUC as on February 15, 2015","AUC as on February 15, 2015","Net Investment February 01-15, 2015","Net Investment February 01-15, 2015","Net Investment February 01-15, 2015","Net Investment February 01-15, 2015","Net Investment February 01-15, 2015","Net Investment February 01-15, 2015","Net Investment February 16-28, 2015","Net Investment February 16-28, 2015","Net Investment February 16-28, 2015","Net Investment February 16-28, 2015","Net Investment February 16-28, 2015","Net Investment February 16-28, 2015","AUC as on February 28, 2015","AUC as on February 28, 2015","AUC as on February 28, 2015","AUC as on February 28, 2015","AUC as on February 28, 2015","AUC as on February 28, 2015"
,,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn
Sr. No.,Sectors,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total
1,Automobiles & Auto Components,113530,100,113630,18271,16,18287,-1417,0,-1417,-228,0,-228,1917,0,1917,310,0,310,115297,100,115397,18659,16,18675
2,Total Financial Services,416970,65747,482717,67106,10581,77687,-792,1810,1018,-127,291,164,325,2185,2510,53,354,406,430087,69573,499660,69604,11259,80863
2a,Banks,178198,1155,179354,28679,186,28865,-448,104,-345,-72,17,-55,-132,134,2,-21,22,0,182576,1285,183862,29547,208,29756
2b,Other Financial Services1,238772,64592,303364,38427,10395,48823,-344,1706,1362,-55,275,219,457,2051,2508,74,332,406,247511,68288,315798,40056,11051,51108
3,Capital Goods,123284,738,124022,19841,119,19960,-654,0,-654,-105,0,-105,985,103,1088,159,17,176,129037,837,129874,20883,136,21018
4,Chemicals & Petrochemicals,22027,408,22435,3545,66,3611,-26,0,-26,-4,0,-4,64,0,64,10,0,10,21670,408,22078,3507,66,3573
5,Coal,20988,0,20988,3378,0,3378,7224,0,7224,1163,0,1163,81,0,81,13,0,13,22174,0,22174,3589,0,3589
6,Commercial Services & Supplies,17538,470,18008,2823,76,2898,-18,0,-18,-3,0,-3,0,0,0,0,0,0,18082,470,18552,2926,76,3002
7,Construction Materials,43997,1235,45232,7081,199,7279,160,100,260,26,16,42,345,0,345,56,0,56,44757,1235,45992,7243,200,7443
8,Consumer Durables,5735,0,5735,923,0,923,78,-60,18,12,-10,3,7,0,7,1,0,1,5540,0,5540,897,0,897
9,Diversified2,4799,0,4799,772,0,772,-14,0,-14,-2,0,-2,35,0,35,6,0,6,4708,0,4708,762,0,762
10,Diversified Consumer Services,658,0,658,106,0,106,13,0,13,2,0,2,10,0,10,2,0,2,656,0,656,106,0,106
11,"Food, Beverages & Tobacco",103297,0,103297,16624,0,16624,48,0,48,8,0,8,538,0,538,87,0,87,101147,0,101147,16369,0,16369
12,Forest Materials,1029,0,1029,166,0,166,78,0,78,13,0,13,-76,0,-76,-12,0,-12,983,0,983,159,0,159
13,General Industrials,14986,385,15371,2412,62,2474,111,0,111,18,0,18,96,0,96,16,0,16,15337,385,15722,2482,62,2544
14,Hardware Technology & Equipment,57,0,57,9,0,9,-2,0,-2,0,0,0,0,0,0,0,0,0,62,0,62,10,0,10
15,Healthcare Equipment & Supplies,87,0,87,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,92,0,92,15,0,15
16,Healthcare Services,8143,125,8268,1311,20,1331,-6,0,-6,-1,0,-1,50,0,50,8,0,8,8411,125,8536,1361,20,1381
17,"Hotels, Restaurants & Tourism",9216,0,9216,1483,0,1483,-74,0,-74,-12,0,-12,77,0,77,12,0,12,9292,0,9292,1504,0,1504
18,Household & Personal Products,70180,175,70355,11295,28,11323,70,0,70,11,0,11,-14,0,-14,-2,0,-2,69760,175,69935,11290,28,11318
19,Media,27295,805,28100,4393,130,4522,-242,-22,-263,-39,-3,-42,8,-11,-4,1,-2,-1,26292,801,27093,4255,130,4385
20,Metals & Mining,42847,1126,43973,6896,181,7077,-187,-199,-387,-30,-32,-62,-150,50,-100,-24,8,-16,43600,1126,44726,7056,182,7238
21,Oil & Gas,101993,1553,103546,16414,250,16664,287,0,287,46,0,46,138,-4,134,22,-1,22,98411,1473,99884,15927,238,16165
22,Pharmaceuticals & Biotechnology,152302,25,152327,24511,4,24515,17,0,17,3,0,3,1402,0,1402,227,0,227,152924,25,152949,24749,4,24753
23,Realty,18906,325,19231,3043,52,3095,448,0,448,72,0,72,184,0,184,30,0,30,20000,325,20325,3237,53,3289
24,Retailing,6095,0,6095,981,0,981,179,0,179,29,0,29,86,0,86,14,0,14,6149,0,6149,995,0,995
25,Software & Services,304589,0,304589,49020,0,49020,111,0,111,18,0,18,497,0,497,80,0,80,310210,0,310210,50203,0,50203
26,Telecom Services,43500,3528,47028,7001,568,7569,-157,-26,-183,-25,-4,-29,-44,26,-18,-7,4,-3,43172,3550,46722,6987,574,7561
27,Telecommunications Equipment,172,0,172,28,0,28,1,0,1,0,0,0,1,0,1,0,0,0,176,0,176,29,0,29
28,"Textiles, Apparels & Accessories",28022,0,28022,4510,0,4510,27,0,27,4,0,4,98,0,98,16,0,16,27813,0,27813,4501,0,4501
29,Transportation,31772,5,31777,5113,1,5114,31,0,31,5,0,5,68,13,81,11,2,13,32543,18,32560,5267,3,5269
29 a,Airlines,240,0,240,39,0,39,-23,0,-23,-4,0,-4,15,0,15,2,0,2,268,0,268,43,0,43
29 b,Logistics,3363,5,3368,541,1,542,-4,0,-4,-1,0,-1,37,0,37,6,0,6,3506,5,3511,567,1,568
29 c,Marine Port & Services,17065,0,17065,2746,0,2746,21,0,21,3,0,3,50,0,50,8,0,8,17084,0,17084,2765,0,2765
29 d,Roads & Highways,2669,0,2669,430,0,430,32,0,32,5,0,5,-32,13,-19,-5,2,-3,2646,13,2659,428,2,430
29 e,Shipping,1302,0,1302,210,0,210,3,0,3,0,0,0,-3,0,-3,0,0,0,1320,0,1320,214,0,214
29 f,Surface Transportation,45,0,45,7,0,7,2,0,2,0,0,0,1,0,1,0,0,0,46,0,46,8,0,8
29 g,Transport Related Services,7087,0,7087,1141,0,1141,0,0,0,0,0,0,0,0,0,0,0,0,7673,0,7673,1242,0,1242
30,Utilities3,69350,4315,73665,11161,694,11855,-362,475,113,-58,76,18,83,281,364,14,45,59,71719,4526,76245,11607,733,12339
31,Sovereign,0,155098,155098,0,24961,24961,0,281,281,0,45,45,0,464,464,0,75,75,0,154567,154567,0,25015,25015
32,Others4,297650,82445,380095,47903,13268,61171,-2416,4638,2223,-389,746,358,2148,2986,5134,348,483,831,301942,84615,386557,48865,13694,62559
,Grand Total,2101013,318608,2419621,338131,51276,389407,2515,6996,9512,405,1126,1531,8960,6092,15052,1450,986,2436,2132042,324333,2456375,345042,52489,397531
