0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
,,"AUC as on November 30, 2020","AUC as on November 30, 2020","AUC as on November 30, 2020","AUC as on November 30, 2020","AUC as on November 30, 2020","AUC as on November 30, 2020","AUC as on November 30, 2020","AUC as on November 30, 2020","AUC as on November 30, 2020","AUC as on November 30, 2020","Net Investment November 16-30, 2020","Net Investment November 16-30, 2020","Net Investment November 16-30, 2020","Net Investment November 16-30, 2020","Net Investment November 16-30, 2020","Net Investment November 16-30, 2020","Net Investment November 16-30, 2020","Net Investment November 16-30, 2020","Net Investment November 16-30, 2020","Net Investment November 16-30, 2020","Net Investment December 01-15, 2020","Net Investment December 01-15, 2020","Net Investment December 01-15, 2020","Net Investment December 01-15, 2020","Net Investment December 01-15, 2020","Net Investment December 01-15, 2020","Net Investment December 01-15, 2020","Net Investment December 01-15, 2020","Net Investment December 01-15, 2020","Net Investment December 01-15, 2020","AUC as on December 15, 2020","AUC as on December 15, 2020","AUC as on December 15, 2020","AUC as on December 15, 2020","AUC as on December 15, 2020","AUC as on December 15, 2020","AUC as on December 15, 2020","AUC as on December 15, 2020","AUC as on December 15, 2020","AUC as on December 15, 2020"
,,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn
Sr. No.,Sectors,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total
1,Automobiles & Auto Components,169610,317,0,0,169927,22983,43,0,0,23026,3356,0,0,0,3356,455,0,0,0,455,3668,0,0,0,3668,498,0,0,0,498,179062,317,0,0,179379,24311,43,0,0,24354
2,Total Financial Services,1205623,26534,10588,0,1242745,163367,3595,1435,0,168397,12685,-765,86,0,12006,1719,-104,12,0,1627,13532,-41,58,0,13549,1837,-6,8,0,1839,1258708,26544,10898,0,1296150,170897,3604,1480,0,175981
2a,Banks,729689,6626,25,0,736340,98876,898,3,0,99777,7645,-5,0,0,7640,1036,-1,0,0,1035,9559,0,83,0,9642,1298,0,11,0,1309,757997,6628,101,0,764726,102914,900,14,0,103828
2b,Other Financial Services1,475934,19908,10563,0,506405,64491,2698,1431,0,68620,5040,-759,86,0,4367,683,-103,12,0,592,3973,-41,-25,0,3907,539,-6,-3,0,530,500711,19916,10796,0,531423,67982,2704,1466,0,72152
3,Capital Goods,126250,168,65,0,126483,17107,23,9,0,17139,1641,0,0,0,1641,222,0,0,0,222,2951,0,0,0,2951,401,0,0,0,401,131248,168,65,0,131481,17820,23,9,0,17852
4,Chemicals & Petrochemicals,45012,0,480,0,45492,6099,0,65,0,6164,569,0,0,0,569,77,0,0,0,77,952,0,0,0,952,129,0,0,0,129,48202,0,480,0,48682,6544,0,65,0,6609
5,Coal,5019,0,0,0,5019,680,0,0,0,680,-142,0,0,0,-142,-19,0,0,0,-19,-26,0,0,0,-26,-3,0,0,0,-3,5700,0,0,0,5700,774,0,0,0,774
