0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
6,Commercial Services & Supplies,4256,200,4456,642,30,672,49,0,49,7,0,7,10,0,10,1,0,1,4442,200,4642,669,30,699
7,Construction Materials,40257,980,41237,6069,148,6217,732,0,732,110,0,110,212,27,239,32,4,36,41588,1007,42594,6260,152,6412
8,Consumer Durables,4771,0,4771,719,0,719,-28,0,-28,-4,0,-4,-106,0,-106,-16,0,-16,4866,0,4866,733,0,733
9,Diversified2,2667,0,2667,402,0,402,-146,0,-146,-22,0,-22,-3,0,-3,0,0,0,3028,0,3028,456,0,456
10,Diversified Consumer Services,268,0,268,40,0,40,2,0,2,0,0,0,1,0,1,0,0,0,272,0,272,41,0,41
11,"Food, Beverages & Tobacco",86659,50,86709,13064,8,13072,241,0,241,36,0,36,135,0,135,20,0,20,87490,50,87540,13170,8,13178
12,Forest Materials,812,0,812,122,0,122,41,0,41,6,0,6,11,0,11,2,0,2,899,0,899,135,0,135
13,General Industrials,13448,385,13833,2027,58,2085,94,0,94,14,0,14,73,0,73,11,0,11,13856,385,14241,2086,58,2144
14,Hardware Technology & Equipment,33,0,33,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,36,0,36,5,0,5
15,Healthcare Equipment & Supplies,6,0,6,1,0,1,-1,0,-1,0,0,0,0,0,0,0,0,0,6,0,6,1,0,1
16,Healthcare Services,9233,0,9233,1392,0,1392,48,0,48,7,0,7,23,0,23,3,0,3,9415,0,9415,1417,0,1417
17,"Hotels, Restaurants & Tourism",6389,125,6514,963,19,982,39,0,39,6,0,6,6,0,6,1,0,1,6552,125,6677,986,19,1005
18,Household & Personal Products,69367,0,69367,10457,0,10457,183,0,183,28,0,28,24,0,24,4,0,4,71458,0,71458,10757,0,10757
19,Media,27190,766,27956,4099,115,4214,254,-11,243,38,-2,37,-17,0,-17,-3,0,-3,27681,759,28439,4167,114,4281
20,Metals & Mining,23805,758,24563,3589,114,3703,599,-90,509,90,-14,77,428,0,428,64,0,64,25246,758,26004,3800,114,3914
21,Oil & Gas,105103,159,105262,15845,24,15869,1991,0,1991,300,0,300,776,0,776,117,0,117,108343,159,108501,16309,24,16333
22,Pharmaceuticals & Biotechnology,151899,0,151899,22900,0,22900,-789,0,-789,-119,0,-119,61,0,61,9,0,9,155327,0,155327,23382,0,23382
23,Realty,12766,309,13076,1925,47,1971,115,0,115,17,0,17,72,0,72,11,0,11,13359,309,13668,2011,47,2058
24,Retailing,7145,0,7145,1077,0,1077,10,0,10,2,0,2,15,0,15,2,0,2,7496,0,7496,1128,0,1128
25,Software & Services,264466,0,264466,39869,0,39869,1273,0,1273,192,0,192,707,0,707,106,0,106,263386,0,263386,39649,0,39649
26,Telecom Services,36794,3313,40107,5547,499,6046,13,50,64,2,8,10,43,0,43,7,0,7,37526,3313,40839,5649,499,6148
27,Telecommunications Equipment,220,0,220,33,0,33,-2,0,-2,0,0,0,-1,0,-1,0,0,0,239,0,239,36,0,36
28,"Textiles, Apparels & Accessories",28369,0,28369,4277,0,4277,205,0,205,31,0,31,14,0,14,2,0,2,29474,0,29474,4437,0,4437
29,Transportation,33678,1110,34788,5077,167,5245,121,390,511,18,59,77,3,0,3,0,0,0,33056,1110,34166,4976,167,5143
29 a,Airlines,402,699,1101,61,105,166,43,0,43,7,0,7,11,0,11,2,0,2,477,699,1176,72,105,177
29 b,Logistics,2932,1,2933,442,0,442,-19,0,-20,-3,0,-3,-9,0,-9,-1,0,-1,2992,1,2994,450,0,451
29 c,Marine Port & Services,19417,0,19417,2927,0,2927,80,0,80,12,0,12,30,0,30,5,0,5,18541,0,18541,2791,0,2791
29 d,Roads & Highways,2692,410,3102,406,62,468,11,390,401,2,59,60,-8,0,-8,-1,0,-1,2604,410,3014,392,62,454
29 e,Shipping,1257,0,1257,190,0,190,7,0,7,1,0,1,2,0,2,0,0,0,1337,0,1337,201,0,201
29 f,Surface Transportation,54,0,54,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,52,0,52,8,0,8
29 g,Transport Related Services,6924,0,6924,1044,0,1044,0,0,0,0,0,0,-24,0,-24,-4,0,-4,7052,0,7052,1062,0,1062
30,Utilities3,61485,7244,68728,9269,1092,10361,344,-93,251,52,-14,38,188,-220,-32,28,-33,-5,64417,7045,71462,9697,1061,10758
31,Sovereign,0,170415,170415,0,25691,25691,0,1560,1560,0,235,235,0,4158,4158,0,626,626,0,177872,177872,0,26776,26776
32,Others4,265908,101150,367058,40087,15249,55336,2385,196,2581,360,30,389,1368,1589,2957,206,239,445,271021,101811,372832,40798,15326,56125
,Grand Total,1888788,335749,2224537,284744,50616,335360,11584,1448,13032,1746,218,1965,4020,4548,8568,605,685,1290,1927807,342421,2270228,290204,51547,341751
