0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
,,"AUC as on January 15, 2016","AUC as on January 15, 2016","AUC as on January 15, 2016","AUC as on January 15, 2016","AUC as on January 15, 2016","AUC as on January 15, 2016","Net Investment January 01-15, 2016","Net Investment January 01-15, 2016","Net Investment January 01-15, 2016","Net Investment January 01-15, 2016","Net Investment January 01-15, 2016","Net Investment January 01-15, 2016","Net Investment January 16-31, 2016","Net Investment January 16-31, 2016","Net Investment January 16-31, 2016","Net Investment January 16-31, 2016","Net Investment January 16-31, 2016","Net Investment January 16-31, 2016","AUC as on January 31, 2016","AUC as on January 31, 2016","AUC as on January 31, 2016","AUC as on January 31, 2016","AUC as on January 31, 2016","AUC as on January 31, 2016"
,,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn
Sr. No.,Sectors,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total
1,Automobiles & Auto Components,112728,270,112998,16717,40,16757,-435,0,-435,-64,0,-64,-233,0,-233,-34,0,-34,113413,270,113683,16709,40,16749
2,Total Financial Services,374633,50830,425463,55557,7538,63095,64,-1181,-1117,9,-175,-166,-620,-324,-944,-91,-48,-139,381190,50775,431965,56160,7480,63640
2a,Banks,170185,2201,172386,25238,326,25564,-154,-26,-179,-23,-4,-27,-436,-2,-438,-64,0,-64,172418,2194,174612,25402,323,25725
2b,Other Financial Services1,204448,48629,253076,30319,7211,37530,217,-1155,-938,32,-171,-139,-184,-322,-507,-27,-47,-75,208772,48581,257353,30758,7157,37915
3,Capital Goods,92269,932,93201,13683,138,13821,-815,-290,-1105,-121,-43,-164,-814,-25,-840,-120,-4,-124,90922,877,91799,13395,129,13524
4,Chemicals & Petrochemicals,20265,0,20265,3005,0,3005,-184,0,-184,-27,0,-27,-116,0,-116,-17,0,-17,20889,0,20889,3077,0,3077
5,Coal,17687,0,17687,2623,0,2623,-154,0,-154,-23,0,-23,-397,0,-397,-58,0,-58,17457,0,17457,2572,0,2572
6,Commercial Services & Supplies,4320,200,4520,641,30,670,-93,0,-93,-14,0,-14,-29,0,-29,-4,0,-4,4148,200,4348,611,29,641
7,Construction Materials,32682,980,33662,4847,145,4992,-173,0,-173,-26,0,-26,-7,0,-7,-1,0,-1,34170,980,35150,5034,144,5178
8,Consumer Durables,4530,0,4530,672,0,672,-131,0,-131,-19,0,-19,50,0,50,7,0,7,4652,0,4652,685,0,685
9,Diversified2,5388,0,5388,799,0,799,335,0,335,50,0,50,-78,0,-78,-11,0,-11,2923,0,2923,431,0,431
10,Diversified Consumer Services,318,0,318,47,0,47,0,0,0,0,0,0,-2,0,-2,0,0,0,332,0,332,49,0,49
11,"Food, Beverages & Tobacco",86424,50,86474,12816,7,12824,-265,50,-214,-39,7,-32,-495,0,-495,-73,0,-73,85249,50,85300,12560,7,12567
12,Forest Materials,789,0,789,117,0,117,3,0,3,0,0,0,-3,0,-3,0,0,0,772,0,772,114,0,114
13,General Industrials,13364,385,13749,1982,57,2039,-100,0,-100,-15,0,-15,-105,0,-105,-15,0,-15,12982,385,13367,1913,57,1969
14,Hardware Technology & Equipment,57,0,57,8,0,8,2,0,2,0,0,0,-8,0,-8,-1,0,-1,47,0,47,7,0,7
15,Healthcare Equipment & Supplies,12,0,12,2,0,2,-17,0,-17,-2,0,-2,-1,0,-1,0,0,0,10,0,10,2,0,2
16,Healthcare Services,9276,0,9276,1376,0,1376,62,0,62,9,0,9,40,0,40,6,0,6,9970,0,9970,1469,0,1469
17,"Hotels, Restaurants & Tourism",6665,125,6790,988,19,1007,-180,0,-180,-27,0,-27,-83,0,-83,-12,0,-12,6725,125,6850,991,18,1009
18,Household & Personal Products,66257,0,66257,9826,0,9826,78,0,78,12,0,12,-258,0,-258,-38,0,-38,65669,0,65669,9675,0,9675
19,Media,27643,794,28437,4099,118,4217,-207,-19,-226,-31,-3,-34,-40,-3,-43,-6,0,-6,28552,792,29344,4206,117,4323
20,Metals & Mining,19125,934,20059,2836,139,2975,-102,0,-102,-15,0,-15,-295,-14,-309,-43,-2,-46,19316,920,20236,2846,135,2981
21,Oil & Gas,105647,224,105871,15667,33,15700,657,0,657,97,0,97,-421,0,-421,-62,0,-62,101893,224,102116,15012,33,15044
22,Pharmaceuticals & Biotechnology,158680,0,158680,23532,0,23532,-239,0,-239,-35,0,-35,-300,0,-300,-44,0,-44,165773,0,165773,24423,0,24423
23,Realty,12746,295,13040,1890,44,1934,-259,0,-259,-38,0,-38,-168,0,-168,-25,0,-25,12448,295,12743,1834,43,1877
24,Retailing,7066,0,7066,1048,0,1048,28,0,28,4,0,4,-46,0,-46,-7,0,-7,7065,0,7065,1041,0,1041
25,Software & Services,248862,0,248862,36905,0,36905,-564,0,-564,-84,0,-84,-694,0,-694,-102,0,-102,256076,0,256076,37727,0,37727
26,Telecom Services,36503,3244,39746,5413,481,5894,-155,-21,-177,-23,-3,-26,-380,0,-380,-56,0,-56,33593,3244,36837,4949,478,5427
27,Telecommunications Equipment,262,0,262,39,0,39,45,0,45,7,0,7,9,0,9,1,0,1,287,0,287,42,0,42
28,"Textiles, Apparels & Accessories",28919,0,28919,4289,0,4289,-56,0,-56,-8,0,-8,83,0,83,12,0,12,29101,0,29101,4287,0,4287
29,Transportation,31541,720,32261,4677,107,4784,-62,0,-62,-9,0,-9,-113,0,-113,-17,0,-17,31240,720,31961,4603,106,4709
29 a,Airlines,533,699,1232,79,104,183,157,0,157,23,0,23,18,0,18,3,0,3,536,699,1235,79,103,182
29 b,Logistics,3357,1,3359,498,0,498,3,0,3,0,0,0,56,0,56,8,0,8,3207,1,3208,472,0,473
29 c,Marine Port & Services,17012,0,17012,2523,0,2523,-166,0,-166,-25,0,-25,-195,0,-195,-29,0,-29,16784,0,16784,2473,0,2473
29 d,Roads & Highways,2552,20,2572,378,3,381,-1,0,-1,0,0,0,16,0,16,2,0,2,2850,20,2870,420,3,423
29 e,Shipping,1385,0,1385,205,0,205,8,0,8,1,0,1,7,0,7,1,0,1,1358,0,1358,200,0,200
29 f,Surface Transportation,48,0,48,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,46,0,46,7,0,7
29 g,Transport Related Services,6653,0,6653,987,0,987,-63,0,-63,-9,0,-9,-15,0,-15,-2,0,-2,6459,0,6459,952,0,952
30,Utilities3,59603,7942,67545,8839,1178,10017,180,930,1110,27,138,165,-256,-59,-315,-38,-9,-46,61497,7846,69342,9060,1156,10216
31,Sovereign,0,175460,175460,0,26020,26020,0,5012,5012,0,743,743,0,-305,-305,0,-45,-45,0,174090,174090,0,25648,25648
32,Others4,253944,105926,359871,37659,15709,53368,-748,-1242,-1990,-111,-184,-295,-1865,-196,-2062,-275,-29,-304,255109,105575,360684,37584,15554,53138
,Grand Total,1838203,349311,2187514,272599,51802,324401,-3484,3239,-245,-517,480,-36,-7643,-926,-8569,-1126,-136,-1262,1853471,347366,2200837,273066,51176,324242
