0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
6,Commercial Services & Supplies,40458,0,0,0,40458,5441,0,0,0,5441,-58,0,0,0,-58,-8,0,0,0,-8,-542,0,0,0,-542,-72,0,0,0,-72,38388,0,0,0,38388,5112,0,0,0,5112
7,Construction Materials,103291,1322,666,0,105279,13892,178,90,0,14160,-314,-33,-18,0,-365,-42,-4,-2,0,-48,-755,0,0,0,-755,-101,0,0,0,-101,93099,1322,666,0,95087,12399,176,89,0,12664
8,Consumer Durables,142304,0,0,0,142304,19139,0,0,0,19139,-76,0,0,0,-76,-10,0,0,0,-10,-203,0,0,0,-203,-27,0,0,0,-27,138556,0,0,0,138556,18452,0,0,0,18452
9,Diversified2,13478,0,0,0,13478,1813,0,0,0,1813,126,0,0,0,126,17,0,0,0,17,106,0,0,0,106,14,0,0,0,14,12688,0,0,0,12688,1690,0,0,0,1690
10,Diversified Consumer Services,7109,0,0,0,7109,956,0,0,0,956,-23,0,0,0,-23,-3,0,0,0,-3,229,0,0,0,229,30,0,0,0,30,6997,0,0,0,6997,932,0,0,0,932
11,Food & Drugs Retailing,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0
12,"Food, Beverages & Tobacco",131627,608,170,0,132405,17703,82,23,0,17808,-884,0,0,0,-884,-119,0,0,0,-119,-395,-10,0,0,-405,-53,-1,0,0,-54,124262,598,170,0,125030,16549,80,23,0,16652
13,Forest Materials,2295,325,79,0,2699,309,44,11,0,364,39,0,0,0,39,5,0,0,0,5,6,0,0,0,6,1,0,0,0,1,2059,325,79,0,2463,274,43,11,0,328
14,General Industrials,41340,55,0,0,41395,5560,7,0,0,5567,-126,0,0,0,-126,-17,0,0,0,-17,-89,0,0,0,-89,-12,0,0,0,-12,38823,55,0,0,38878,5170,7,0,0,5177
15,Hardware Technology & Equipment,82,0,0,0,82,11,0,0,0,11,1,0,0,0,1,0,0,0,0,0,-1,0,0,0,-1,0,0,0,0,0,76,0,0,0,76,10,0,0,0,10
16,Healthcare Equipment & Supplies,1460,0,0,0,1460,196,0,0,0,196,6,0,0,0,6,1,0,0,0,1,307,0,0,0,307,41,0,0,0,41,1894,0,0,0,1894,252,0,0,0,252
17,Healthcare Services,67207,0,0,0,67207,9039,0,0,0,9039,-14,0,0,0,-14,-2,0,0,0,-2,908,0,0,0,908,121,0,0,0,121,74094,0,0,0,74094,9868,0,0,0,9868
18,"Hotels, Restaurants & Tourism",36610,100,100,0,36810,4924,13,13,0,4950,42,0,0,0,42,6,0,0,0,6,1520,0,0,0,1520,202,0,0,0,202,34343,100,100,0,34543,4574,13,13,0,4600
19,Household & Personal Products,165629,0,0,0,165629,22275,0,0,0,22275,-1548,0,0,0,-1548,-208,0,0,0,-208,-1484,0,0,0,-1484,-198,0,0,0,-198,159288,0,0,0,159288,21213,0,0,0,21213
20,Insurance,119386,95,0,0,119481,16056,13,0,0,16069,164,0,0,0,164,22,0,0,0,22,-371,0,0,0,-371,-49,0,0,0,-49,113335,95,0,0,113430,15094,13,0,0,15107
21,Media,24170,56,165,0,24391,3251,7,22,0,3280,673,0,0,0,673,91,0,0,0,91,-563,0,0,0,-563,-75,0,0,0,-75,23300,56,165,0,23521,3103,7,22,0,3132
22,Metals & Mining,106404,363,0,0,106767,14310,49,0,0,14359,-560,0,0,0,-560,-75,0,0,0,-75,-2518,0,0,0,-2518,-335,0,0,0,-335,93596,348,0,0,93944,12465,46,0,0,12511
23,Oil & Gas,518679,728,296,0,519703,69757,98,40,0,69895,-929,-5,0,0,-934,-125,-1,0,0,-126,-2962,-103,26,0,-3039,-394,-14,3,0,-405,479683,628,320,0,480631,63882,84,43,0,64009
24,Pharmaceuticals & Biotechnology,169751,0,0,0,169751,22830,0,0,0,22830,-738,0,0,0,-738,-99,0,0,0,-99,-1089,0,0,0,-1089,-145,0,0,0,-145,166055,0,0,0,166055,22115,0,0,0,22115
25,Real Estate Investment,0,0,0,19179,19179,0,0,0,2579,2579,0,-100,0,170,70,0,-13,0,23,10,0,0,0,-191,-191,0,0,0,-25,-25,0,0,0,18612,18612,0,0,0,2479,2479
26,Realty,68973,117,92,0,69182,9276,16,12,0,9304,44,0,0,0,44,6,0,0,0,6,3893.22,-1,0,0,3892.22,518,0,0,0,518,66266,116,92,0,66474,8825,15,12,0,8852
27,Retailing,103289,105,0,0,103394,13891,14,0,0,13905,5577,0,0,0,5577,750,0,0,0,750,16890,0,0,0,16890,2249,0,0,0,2249,110919,105,0,0,111024,14772,14,0,0,14786
28,Software & Services,705487,0,340,0,705827,94881,0,46,0,94927,-1306,0,0,0,-1306,-176,0,0,0,-176,-1426,0,0,0,-1426,-190,0,0,0,-190,684150,0,340,0,684490,91113,0,45,0,91158
29,Telecom Services,121484,207,25,0,121716,16338,28,3,0,16369,289,25,0,0,314,39,3,0,0,42,167,0,0,0,167,23,0,0,0,23,120528,207,25,0,120760,16051,28,3,0,16082
30,Telecommunications Equipment,519,0,0,0,519,70,0,0,0,70,7,0,0,0,7,1,0,0,0,1,7,0,0,0,7,1,0,0,0,1,515,0,0,0,515,69,0,0,0,69
31,"Textiles, Apparels & Accessories",74202,0,0,0,74202,9980,0,0,0,9980,586,0,0,0,586,79,0,0,0,79,412,0,0,0,412,55,0,0,0,55,71147,0,0,0,71147,9475,0,0,0,9475
32,Transportation,66646,1399,2928,0,70973,8963,188,394,0,9545,133,0,0,0,133,18,0,0,0,18,-383,0,0,0,-383,-51,0,0,0,-51,58798,1399,2928,0,63125,7830,186,390,0,8406
32 a,Airlines,17108,699,0,0,17807,2301,94,0,0,2395,154,0,0,0,154,21,0,0,0,21,-296,0,0,0,-296,-39,0,0,0,-39,13654,699,0,0,14353,1818,93,0,0,1911
32 b,Logistics,3692,0,0,0,3692,497,0,0,0,497,124,0,0,0,124,17,0,0,0,17,60,0,0,0,60,8,0,0,0,8,3461,0,0,0,3461,461,0,0,0,461
32 c,Marine Port & Services,24201,150,0,0,24351,3255,20,0,0,3275,-83,0,0,0,-83,-11,0,0,0,-11,-123,0,0,0,-123,-16,0,0,0,-16,21967,150,0,0,22117,2926,20,0,0,2946
32 d,Roads & Highways,2811,550,2928,0,6289,378,74,394,0,846,-6,0,0,0,-6,-1,0,0,0,-1,-43,0,0,0,-43,-6,0,0,0,-6,2476,550,2928,0,5954,330,73,390,0,793
32 e,Shipping,1301,0,0,0,1301,175,0,0,0,175,10,0,0,0,10,1,0,0,0,1,63,0,0,0,63,8,0,0,0,8,1253,0,0,0,1253,167,0,0,0,167
32 f,Surface Transportation,160,0,0,0,160,22,0,0,0,22,12,0,0,0,12,2,0,0,0,2,1,0,0,0,1,0,0,0,0,0,150,0,0,0,150,20,0,0,0,20
32 g,Transport Related Services,10752,0,0,0,10752,1446,0,0,0,1446,-102,0,0,0,-102,-14,0,0,0,-14,-132,0,0,0,-132,-18,0,0,0,-18,9622,0,0,0,9622,1281,0,0,0,1281
32 h,Airport Services,6620,0,0,0,6620,890,0,0,0,890,24,0,0,0,24,3,0,0,0,3,87,0,0,0,87,12,0,0,0,12,6215,0,0,0,6215,828,0,0,0,828
33,Utilities3,175428,1610,250,8104,185392,23593,217,34,1090,24934,-1000,0,0,41,-959,-134,0,0,6,-128,74,0,0,-44,30,10,0,0,-6,4,171688,1610,250,8036,181584,22865,214,33,1070,24182
34,Sovereign,0,154434,9882,0,164316,0,20770,1329,0,22099,0,-398,2876,0,2478,0,-54,387,0,333,0,-632,-995,0,-1627,0,-84,-133,0,-217,0,153756,8886,0,162642,0,20477,1183,0,21660
35,Others4,33508,89875,104388,4166,231937,4506,12087,14039,560,31192,-124,2747,-4,0,2619,-17,369,-1,0,351,129.78,-477,765,0,417.78,17,-63,102,0,56,28125,90475,104348,4166,227114,3746,12049,13897,555,30247
,Grand Total,5106876,270038,126651,31449,5535014,686825,36318,17033,4230,744406,-2246,2211,2852,211,3028,-302,297,384,28,407,-3699,-1229,-386,-235,-5549,-493,-164,-51,-31,-739,4797902,269291,125791,30814,5223798,638966,35863,16752,4104,695685
