0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
,,"AUC as on October 31, 2018","AUC as on October 31, 2018","AUC as on October 31, 2018","AUC as on October 31, 2018","AUC as on October 31, 2018","AUC as on October 31, 2018","AUC as on October 31, 2018","AUC as on October 31, 2018","Net Investment October 16-31, 2018","Net Investment October 16-31, 2018","Net Investment October 16-31, 2018","Net Investment October 16-31, 2018","Net Investment October 16-31, 2018","Net Investment October 16-31, 2018","Net Investment October 16-31, 2018","Net Investment October 16-31, 2018","Net Investment November 01-15, 2018","Net Investment November 01-15, 2018","Net Investment November 01-15, 2018","Net Investment November 01-15, 2018","Net Investment November 01-15, 2018","Net Investment November 01-15, 2018","Net Investment November 01-15, 2018","Net Investment November 01-15, 2018","AUC as on November 15, 2018","AUC as on November 15, 2018","AUC as on November 15, 2018","AUC as on November 15, 2018","AUC as on November 15, 2018","AUC as on November 15, 2018","AUC as on November 15, 2018","AUC as on November 15, 2018"
,,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn
Sr. No.,Sectors,Equity,Debt,Hybrid,Total,Equity,Debt,Hybrid,Total,Equity,Debt,Hybrid,Total,Equity,Debt,Hybrid,Total,Equity,Debt,Hybrid,Total,Equity,Debt,Hybrid,Total,Equity,Debt,Hybrid,Total,Equity,Debt,Hybrid,Total
1,Automobiles & Auto Components,161303,317,0,161620,21800,43,0,21843,-1159,0,0,-1159,-157,0,0,-157,407,0,0,407,56,0,0,56,174013,317,0,174330,24115,44,0,24159
2,Total Financial Services,870380,53781,0,924161,117629,7268,0,124897,-4258,-1951,0,-6209,-576,-264,0,-840,36,201,4,241,5,28,1,34,914198,52528,2104,968830,126690,7279,292,134261
2a,Banks,502666,6270,0,508936,67934,847,0,68781,-3945,-290,0,-4235,-533,-39,0,-572,-1765,51,0,-1714,-245,7,0,-238,524673,6461,0,531134,72710,895,0,73605
2b,Other Financial Services1,367714,47511,0,415225,49695,6421,0,56116,-313,-1661,0,-1974,-42,-225,0,-267,1800,150,4,1954,249,21,1,271,389524,46068,2104,437696,53981,6384,292,60657
3,Capital Goods,95735,383,0,96118,12938,52,0,12990,-633,-95,0,-728,-85,-13,0,-98,349,0,0,349,48,0,0,48,101140,383,0,101523,14016,53,0,14069
4,Chemicals & Petrochemicals,34086,0,0,34086,4607,0,0,4607,-133,0,0,-133,-18,0,0,-18,215,0,0,215,30,0,0,30,38248,0,0,38248,5300,0,0,5300
5,Coal,9471,0,0,9471,1280,0,0,1280,-86,0,0,-86,-12,0,0,-12,693,0,0,693,96,0,0,96,10035,0,0,10035,1391,0,0,1391
