0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
,,"AUC as on June 30, 2020","AUC as on June 30, 2020","AUC as on June 30, 2020","AUC as on June 30, 2020","AUC as on June 30, 2020","AUC as on June 30, 2020","AUC as on June 30, 2020","AUC as on June 30, 2020","AUC as on June 30, 2020","AUC as on June 30, 2020","Net Investment June 16-30, 2020","Net Investment June 16-30, 2020","Net Investment June 16-30, 2020","Net Investment June 16-30, 2020","Net Investment June 16-30, 2020","Net Investment June 16-30, 2020","Net Investment June 16-30, 2020","Net Investment June 16-30, 2020","Net Investment June 16-30, 2020","Net Investment June 16-30, 2020","Net Investment July 01-15, 2020","Net Investment July 01-15, 2020","Net Investment July 01-15, 2020","Net Investment July 01-15, 2020","Net Investment July 01-15, 2020","Net Investment July 01-15, 2020","Net Investment July 01-15, 2020","Net Investment July 01-15, 2020","Net Investment July 01-15, 2020","Net Investment July 01-15, 2020","AUC as on July 15, 2020","AUC as on July 15, 2020","AUC as on July 15, 2020","AUC as on July 15, 2020","AUC as on July 15, 2020","AUC as on July 15, 2020","AUC as on July 15, 2020","AUC as on July 15, 2020","AUC as on July 15, 2020","AUC as on July 15, 2020"
,,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn
Sr. No.,Sectors,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total
1,Automobiles & Auto Components,125847,317,0,0,126164,16662,42,0,0,16704,-45,0,0,0,-45,-6,0,0,0,-6,522,0,0,0,522,69,0,0,0,69,129776,317,0,0,130093,17232,42,0,0,17274
2,Total Financial Services,810876,32418,8283,0,851577,107362,4292,1097,0,112751,707,-955,-231,0,-479,94,-126,-31,0,-63,-2543,-929,-1224,0,-4696,-338,-123,-163,0,-624,813980,31457,7057,0,852494,108081,4177,937,0,113195
2a,Banks,475905,7476,0,0,483381,63011,990,0,0,64001,-1305,10,0,0,-1295,-173,1,0,0,-172,-2079,-62,0,0,-2141,-276,-8,0,0,-284,470682,7416,0,0,478098,62497,985,0,0,63482
2b,Other Financial Services1,334971,24941,8283,0,368195,44351,3302,1097,0,48750,2012,-965,-231,0,816,266,-128,-31,0,107,-464,-868,-1224,0,-2556,-62,-115,-163,0,-340,343298,24041,7057,0,374396,45583,3192,937,0,49712
3,Capital Goods,74567,468,0,0,75035,9873,62,0,0,9935,476,41,0,0,517,63,5,0,0,68,-419,-94,0,0,-513,-56,-13,0,0,-69,73871,378,0,0,74249,9809,50,0,0,9859
4,Chemicals & Petrochemicals,36256,0,310,0,36566,4800,0,41,0,4841,-121,0,0,0,-121,-16,0,0,0,-16,-188,0,0,0,-188,-25,0,0,0,-25,37781,0,310,0,38091,5017,0,41,0,5058
5,Coal,6476,0,0,0,6476,857,0,0,0,857,-75,0,0,0,-75,-10,0,0,0,-10,-200,0,0,0,-200,-27,0,0,0,-27,6059,0,0,0,6059,804,0,0,0,804
6,Commercial Services & Supplies,6208,0,0,0,6208,822,0,0,0,822,5,0,0,0,5,1,0,0,0,1,6,0,0,0,6,1,0,0,0,1,6113,0,0,0,6113,812,0,0,0,812
7,Construction Materials,47781,409,0,0,48190,6326,54,0,0,6380,-97,0,-10,0,-107,-13,0,-1,0,-14,-393,0,0,0,-393,-52,0,0,0,-52,46143,409,0,0,46552,6127,54,0,0,6181
8,Consumer Durables,49585,0,0,0,49585,6565,0,0,0,6565,540,0,0,0,540,71,0,0,0,71,455,0,0,0,455,60,0,0,0,60,50135,0,0,0,50135,6657,0,0,0,6657
9,Diversified2,5242,0,0,0,5242,694,0,0,0,694,-263,0,0,0,-263,-35,0,0,0,-35,8,0,0,0,8,1,0,0,0,1,5414,0,0,0,5414,719,0,0,0,719
10,Diversified Consumer Services,1915,0,0,0,1915,254,0,0,0,254,4,0,0,0,4,0,0,0,0,0,8,0,0,0,8,1,0,0,0,1,1980,0,0,0,1980,263,0,0,0,263
11,Food & Drugs Retailing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,"Food, Beverages & Tobacco",98713,276,0,0,98989,13070,37,0,0,13107,-670,-5,0,0,-675,-89,-1,0,0,-90,-703,0,0,0,-703,-93,0,0,0,-93,98512,276,0,0,98788,13080,37,0,0,13117
13,Forest Materials,637,434,0,0,1071,84,57,0,0,141,6,0,0,0,6,1,0,0,0,1,-12,0,0,0,-12,-2,0,0,0,-2,634,434,0,0,1068,84,58,0,0,142
14,General Industrials,12043,0,0,0,12043,1595,0,0,0,1595,-29,0,0,0,-29,-4,0,0,0,-4,106,0,0,0,106,14,0,0,0,14,12564,0,0,0,12564,1668,0,0,0,1668
15,Hardware Technology & Equipment,45,0,0,0,45,6,0,0,0,6,-1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,44,6,0,0,0,6
16,Healthcare Equipment & Supplies,67,0,0,0,67,9,0,0,0,9,-2,0,0,0,-2,0,0,0,0,0,-1,0,0,0,-1,0,0,0,0,0,79,0,0,0,79,11,0,0,0,11
17,Healthcare Services,18655,0,0,0,18655,2470,0,0,0,2470,-22,0,0,0,-22,-3,0,0,0,-3,-11,0,0,0,-11,-1,0,0,0,-1,20535,0,0,0,20535,2727,0,0,0,2727
18,"Hotels, Restaurants & Tourism",10979,104,0,0,11083,1454,14,0,0,1468,-90,0,0,0,-90,-12,0,0,0,-12,-131,0,0,0,-131,-17,0,0,0,-17,10809,104,0,0,10913,1435,14,0,0,1449
19,Household & Personal Products,129424,0,0,0,129424,17136,0,0,0,17136,-738,0,0,0,-738,-98,0,0,0,-98,-132,0,0,0,-132,-18,0,0,0,-18,133066,0,0,0,133066,17669,0,0,0,17669
20,Insurance,76169,0,0,0,76169,10085,0,0,0,10085,2300,0,0,0,2300,305,0,0,0,305,524,0,0,0,524,70,0,0,0,70,79908,0,0,0,79908,10610,0,0,0,10610
21,Media,17101,114,0,0,17215,2264,15,0,0,2279,89,0,0,0,89,12,0,0,0,12,65,0,0,0,65,9,0,0,0,9,16426,113,0,0,16539,2181,15,0,0,2196
22,Metals & Mining,29681,447,198,0,30326,3930,59,26,0,4015,-273,17,0,0,-256,-36,2,0,0,-34,-102,246,0,0,144,-14,33,0,0,19,31035,697,198,0,31930,4121,93,26,0,4240
23,Oil & Gas,312514,3726,546,0,316786,41378,493,72,0,41943,-1050,161,0,0,-889,-139,21,0,0,-118,-1298,-26,-61,0,-1385,-172,-3,-8,0,-183,331409,3679,486,0,335574,44005,489,65,0,44559
24,Pharmaceuticals & Biotechnology,123041,0,4725,0,127766,16291,0,626,0,16917,-216,0,2590,0,2374,-29,0,343,0,314,375,0,71,0,446,50,0,9,0,59,126621,0,4796,0,131417,16813,0,637,0,17450
25,Real Estate Investment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,Realty,22394,559,600,0,23553,2965,74,79,0,3118,-40,0,0,0,-40,-5,0,0,0,-5,-180,0,0,0,-180,-24,0,0,0,-24,21273,559,0,0,21832,2825,74,0,0,2899
27,Retailing,38286,150,0,0,38436,5069,20,0,0,5089,371,0,0,0,371,49,0,0,0,49,126,0,0,0,126,17,0,0,0,17,38358,150,0,0,38508,5093,20,0,0,5113
28,Software & Services,311359,0,0,0,311359,41225,0,0,0,41225,-300,0,0,0,-300,-40,0,0,0,-40,1025,0,0,0,1025,136,0,0,0,136,344757,0,0,0,344757,45777,0,0,0,45777
29,Telecom Services,86215,375,0,0,86590,11415,50,0,0,11465,-761,-5,0,0,-766,-101,-1,0,0,-102,-817,0,0,0,-817,-108,0,0,0,-108,84777,375,0,0,85152,11257,50,0,0,11307
30,Telecommunications Equipment,127,0,0,0,127,17,0,0,0,17,-1,0,0,0,-1,0,0,0,0,0,-2,0,0,0,-2,0,0,0,0,0,98,0,0,0,98,13,0,0,0,13
31,"Textiles, Apparels & Accessories",28011,0,0,0,28011,3709,0,0,0,3709,-124,0,0,0,-124,-16,0,0,0,-16,-175,0,0,0,-175,-23,0,0,0,-23,27921,0,0,0,27921,3707,0,0,0,3707
32,Transportation,30727,699,750,0,32176,4068,93,99,0,4260,7,0,750,0,757,1,0,99,0,100,-169,0,0,0,-169,-22,0,0,0,-22,29884,699,750,0,31333,3968,93,100,0,4161
32 a,Airlines,5672,699,0,0,6371,751,93,0,0,844,92,0,0,0,92,12,0,0,0,12,-86,0,0,0,-86,-11,0,0,0,-11,5415,699,0,0,6114,719,93,0,0,812
32 b,Logistics,1151,0,0,0,1151,152,0,0,0,152,-3,0,0,0,-3,0,0,0,0,0,-10,0,0,0,-10,-1,0,0,0,-1,1233,0,0,0,1233,164,0,0,0,164
32 c,Marine Port & Services,12639,0,0,0,12639,1673,0,0,0,1673,-12,0,0,0,-12,-2,0,0,0,-2,-81,0,0,0,-81,-11,0,0,0,-11,11647,0,0,0,11647,1546,0,0,0,1546
32 d,Roads & Highways,1110,0,750,0,1860,147,0,99,0,246,-28,0,750,0,722,-4,0,99,0,95,39,0,0,0,39,5,0,0,0,5,1291,0,750,0,2041,171,0,100,0,271
32 e,Shipping,820,0,0,0,820,109,0,0,0,109,-12,0,0,0,-12,-2,0,0,0,-2,9,0,0,0,9,1,0,0,0,1,841,0,0,0,841,112,0,0,0,112
32 f,Surface Transportation,23,0,0,0,23,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,23,3,0,0,0,3
32 g,Transport Related Services,6799,0,0,0,6799,900,0,0,0,900,-6,0,0,0,-6,-1,0,0,0,-1,-20,0,0,0,-20,-3,0,0,0,-3,7002,0,0,0,7002,930,0,0,0,930
32 h,Airport Services,2511,0,0,0,2511,332,0,0,0,332,-24,0,0,0,-24,-3,0,0,0,-3,-19,0,0,0,-19,-3,0,0,0,-3,2431,0,0,0,2431,323,0,0,0,323
33,Utilities3,69099,2323,0,0,71422,9149,308,0,0,9457,-759,-6,0,0,-765,-101,-1,0,0,-102,-743,-16,0,0,-759,-99,-2,0,0,-101,64440,2315,0,0,66755,8556,307,0,0,8863
34,Sovereign,0,139926,2493,0,142419,0,18527,330,0,18857,0,1177,196,0,1373,0,156,26,0,182,0,3717,179,0,3896,0,494,24,0,518,0,144590,2678,0,147268,0,19199,356,0,19555
35,Others4,18914,109234,54671,16316,199135,2504,14463,7239,2160,26366,-330,19,574,1909,2172,-44,2,76,253,287,179,-1509,348,-54,-1036,24,-200,46,-7,-137,20052,107896,53990,16221,198159,2663,14327,7169,2154,26313
,Grand Total,2598955,291978,72576,16316,2979825,344109,38659,9609,2160,394537,-1504,444,3869,1909,4718,-199,59,512,253,625,-4820,1388,-687,-54,-4173,-640,184,-91,-7,-554,2664453,294448,70266,16221,3045388,353787,39097,9330,2154,404368
