0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
,,"AUC  as on February 15, 2014","AUC  as on February 15, 2014","AUC  as on February 15, 2014","AUC  as on February 15, 2014","AUC  as on February 15, 2014","AUC  as on February 15, 2014","Net  Investment  February 01-15, 2014","Net  Investment  February 01-15, 2014","Net  Investment  February 01-15, 2014","Net  Investment  February 01-15, 2014","Net  Investment  February 01-15, 2014","Net  Investment  February 01-15, 2014","Net  Investment  February 16-28, 2014","Net  Investment  February 16-28, 2014","Net  Investment  February 16-28, 2014","Net  Investment  February 16-28, 2014","Net  Investment  February 16-28, 2014","Net  Investment  February 16-28, 2014","AUC  as on February 28, 2014","AUC  as on February 28, 2014","AUC  as on February 28, 2014","AUC  as on February 28, 2014","AUC  as on February 28, 2014","AUC  as on February 28, 2014"
,,IN  INR Cr.,IN  INR Cr.,IN  INR Cr.,IN  USD Mn,IN  USD Mn,IN  USD Mn,IN  INR Cr.,IN  INR Cr.,IN  INR Cr.,IN  USD Mn,IN  USD Mn,IN  USD Mn,IN  INR Cr.,IN  INR Cr.,IN  INR Cr.,IN  USD Mn,IN  USD Mn,IN  USD Mn,IN  INR Cr.,IN  INR Cr.,IN  INR Cr.,IN  USD Mn,IN  USD Mn,IN  USD Mn
Sr. No.,Sectors,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total
1,Automobiles & Auto Components,64592,0,64592,10372,0,10372,174,0,174,28,0,28,395,0,395,64,0,64,67522,0,67522,10878,0,10878
2,Total Financial Services,303706,28248,331954,48767,4536,53303,-972,186,-786,-156,30,-126,333,3895,4228,54,628,681,320682,31786,352467,51663,5121,56784
2a,Banks,175642,165,175807,28203,27,28230,-602,0,-602,-97,0,-97,226,-10,217,36,-2,35,185910,87,185998,29951,14,29965
2b,Other Financial Services1,128064,28083,156147,20564,4509,25073,-371,186,-185,-60,30,-30,107,3905,4012,17,629,646,134771,31698,166470,21712,5107,26819
3,Capital Goods,72917,451,73368,11708,72,11781,-505,0,-505,-81,0,-81,578,0,578,93,0,93,79379,451,79830,12788,73,12861
4,Chemicals & Petrochemicals,10983,3,10985,1764,0,1764,34,0,34,5,0,5,30,0,30,5,0,5,11120,3,11123,1792,0,1792
5,Coal,9155,0,9155,1470,0,1470,-193,0,-193,-31,0,-31,-64,0,-64,-10,0,-10,8522,0,8522,1373,0,1373
6,Commercial Services & Supplies,6794,0,6794,1091,0,1091,-8,0,-8,-1,0,-1,42,0,42,7,0,7,7799,0,7799,1256,0,1256
7,Construction Materials,23388,0,23388,3755,0,3755,-41,0,-41,-7,0,-7,-31,0,-31,-5,0,-5,25691,0,25691,4139,0,4139
8,Consumer Durables,3990,0,3990,641,0,641,-25,0,-25,-4,0,-4,0,0,0,0,0,0,3993,0,3993,643,0,643
9,Diversified2,2582,0,2582,415,0,415,-17,0,-17,-3,0,-3,4,0,4,1,0,1,2594,0,2594,418,0,418
10,Diversified Consumer Services,171,0,171,28,0,28,0,0,0,0,0,0,0,0,0,0,0,0,175,0,175,28,0,28
11,"Food, Beverages & Tobacco",81321,0,81321,13058,0,13058,-1173,0,-1173,-188,0,-188,630,0,630,101,0,101,83037,0,83037,13378,0,13378
12,Forest Materials,346,0,346,56,0,56,-1,0,-1,0,0,0,0,0,0,0,0,0,356,0,356,57,0,57
13,General Industrials,6596,0,6596,1059,0,1059,39,0,39,6,0,6,-16,0,-16,-3,0,-3,6762,0,6762,1089,0,1089
14,Hardware Technology & Equipment,83,0,83,13,0,13,0,0,0,0,0,0,-3,0,-3,-1,0,-1,91,0,91,15,0,15
15,Healthcare Equipment & Supplies,200,0,200,32,0,32,0,0,0,0,0,0,0,0,0,0,0,0,182,0,182,29,0,29
16,Healthcare Services,5517,125,5642,886,20,906,-17,0,-17,-3,0,-3,2,0,2,0,0,0,5556,125,5681,895,20,915
17,"Hotels, Restaurants & Tourism",5077,0,5077,815,0,815,-14,0,-14,-2,0,-2,14,0,14,2,0,2,5205,0,5205,838,0,838
18,Household & Personal Products,41385,0,41385,6645,0,6645,-471,0,-471,-76,0,-76,48,0,48,8,0,8,41605,0,41605,6703,0,6703
19,Media,18736,190,18926,3008,31,3039,32,0,32,5,0,5,-25,0,-25,-4,0,-4,19331,190,19521,3114,31,3145
20,Metals & Mining,37593,264,37857,6036,42,6079,-195,0,-195,-31,0,-31,185,15,200,30,2,32,36544,279,36822,5887,45,5932
21,Oil & Gas,82669,2570,85239,13274,413,13687,-492,148,-344,-79,24,-55,46,-9,37,7,-1,6,82676,2586,85262,13319,417,13736
22,Pharmaceuticals & Biotechnology,94710,33,94743,15208,5,15213,199,0,199,32,0,32,316,0,316,51,0,51,99163,32,99195,15975,5,15981
23,Realty,11970,250,12220,1922,40,1962,-5,0,-5,-1,0,-1,1,0,1,0,0,0,11863,250,12113,1911,40,1951
24,Retailing,3118,0,3118,501,0,501,-5,0,-5,-1,0,-1,3,0,3,0,0,0,3345,0,3345,539,0,539
25,Software & Services,235345,0,235345,37790,0,37790,662,0,662,106,0,106,398,0,398,64,0,64,246815,0,246815,39763,0,39763
26,Telecom Services,31338,460,31798,5032,74,5106,39,0,39,6,0,6,196,0,196,32,0,32,29916,460,30376,4820,74,4894
27,Telecommunications Equipment,87,0,87,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,84,0,84,14,0,14
28,"Textiles, Apparels & Accessories",14953,0,14953,2401,0,2401,27,0,27,4,0,4,420,0,420,68,0,68,15966,0,15966,2572,0,2572
29,Transportation,13739,0,13739,2206,0,2206,-78,0,-78,-13,0,-13,28,0,28,5,0,5,15073,0,15073,2428,0,2428
29 a,Airlines,109,0,109,18,0,18,-30,0,-30,-5,0,-5,0,0,0,0,0,0,109,0,109,17,0,17
29 b,Logistics,1097,0,1097,176,0,176,-14,0,-14,-2,0,-2,-5,0,-5,-1,0,-1,1176,0,1176,189,0,189
29 c,Marine Port & Services,6485,0,6485,1041,0,1041,-54,0,-54,-9,0,-9,20,0,20,3,0,3,7352,0,7352,1184,0,1184
29 d,Roads & Highways,822,0,822,132,0,132,20,0,20,3,0,3,12,0,12,2,0,2,886,0,886,143,0,143
29 e,Shipping,1127,0,1127,181,0,181,-1,0,-1,0,0,0,8,0,8,1,0,1,1216,0,1216,196,0,196
29 f,Surface Transportation,5,0,5,1,0,1,0,0,0,0,0,0,-1,0,-1,0,0,0,4,0,4,1,0,1
29 g,Transport Related Services,4093,0,4093,657,0,657,0,0,0,0,0,0,-6,0,-6,-1,0,-1,4330,0,4330,698,0,698
30,Utilities3,46148,484,46632,7410,78,7488,-353,-5,-358,-57,-1,-57,-103,0,-103,-17,0,-17,45482,484,45966,7327,78,7405
31,Sovereign,0,80557,80557,0,12935,12935,0,6656,6656,0,1069,1069,0,-859,-859,0,-138,-138,0,79861,79861,0,12866,12866
32,Others4,46950,32555,79505,7539,5227,12766,1347,387,1734,216,62,279,-7,922,915,-1,149,147,48021,32749,80770,7736,5276,13012
,Grand Total,1276159,146190,1422349,204917,23474,228391,-2013,7372,5360,-323,1184,861,3417,3965,7381,550,639,1189,1324546,149256,1473802,213389,24046,237434
