0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
,,"AUC as on September 15, 2020","AUC as on September 15, 2020","AUC as on September 15, 2020","AUC as on September 15, 2020","AUC as on September 15, 2020","AUC as on September 15, 2020","AUC as on September 15, 2020","AUC as on September 15, 2020","AUC as on September 15, 2020","AUC as on September 15, 2020","Net Investment September 01-15, 2020","Net Investment September 01-15, 2020","Net Investment September 01-15, 2020","Net Investment September 01-15, 2020","Net Investment September 01-15, 2020","Net Investment September 01-15, 2020","Net Investment September 01-15, 2020","Net Investment September 01-15, 2020","Net Investment September 01-15, 2020","Net Investment September 01-15, 2020","Net Investment September 16-30, 2020","Net Investment September 16-30, 2020","Net Investment September 16-30, 2020","Net Investment September 16-30, 2020","Net Investment September 16-30, 2020","Net Investment September 16-30, 2020","Net Investment September 16-30, 2020","Net Investment September 16-30, 2020","Net Investment September 16-30, 2020","Net Investment September 16-30, 2020","AUC as on September 30, 2020","AUC as on September 30, 2020","AUC as on September 30, 2020","AUC as on September 30, 2020","AUC as on September 30, 2020","AUC as on September 30, 2020","AUC as on September 30, 2020","AUC as on September 30, 2020","AUC as on September 30, 2020","AUC as on September 30, 2020"
,,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn
Sr. No.,Sectors,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total
1,Automobiles & Auto Components,150818,317,0,0,151135,20543,43,0,0,20586,-418,0,0,0,-418,-57,0,0,0,-57,-892,0,0,0,-892,-121,0,0,0,-121,148495,317,0,0,148812,20122,43,0,0,20165
2,Total Financial Services,887249,29480,9382,0,926111,120851,4015,1278,0,126144,-295,28,-52,0,-319,-40,4,-7,0,-43,-1601,4,68,0,-1529,-217,1,9,0,-207,856176,29393,9244,0,894813,116016,3983,1253,0,121252
2a,Banks,525667,6925,25,0,532617,71600,943,3,0,72546,132,151,23,0,306,18,21,3,0,42,-380,114,0,0,-266,-51,15,0,0,-36,505840,7073,25,0,512938,68544,958,3,0,69505
2b,Other Financial Services1,361583,22554,9357,0,393494,49251,3072,1274,0,53597,-426,-123,-76,0,-625,-58,-17,-10,0,-85,-1221,-110,68,0,-1263,-165,-15,9,0,-171,350337,22320,9218,0,381875,47472,3024,1249,0,51745
3,Capital Goods,92834,223,20,0,93077,12645,30,3,0,12678,232,0,0,0,232,32,0,0,0,32,124,0,26,0,150,17,0,4,0,21,93427,173,45,0,93645,12660,23,6,0,12689
4,Chemicals & Petrochemicals,44851,0,310,0,45161,6109,0,42,0,6151,113,0,0,0,113,15,0,0,0,15,-25,0,0,0,-25,-3,0,0,0,-3,43146,0,310,0,43456,5847,0,42,0,5889
5,Coal,5791,0,0,0,5791,789,0,0,0,789,-57,0,0,0,-57,-8,0,0,0,-8,-238,0,0,0,-238,-32,0,0,0,-32,5193,0,0,0,5193,704,0,0,0,704
6,Commercial Services & Supplies,9694,0,0,0,9694,1320,0,0,0,1320,-8,0,0,0,-8,-1,0,0,0,-1,-57,0,0,0,-57,-8,0,0,0,-8,9766,0,0,0,9766,1323,0,0,0,1323
7,Construction Materials,47330,354,50,0,47734,6447,48,7,0,6502,-377,-5,0,0,-382,-51,-1,0,0,-52,-110,0,0,0,-110,-15,0,0,0,-15,47945,354,50,0,48349,6497,48,7,0,6552
8,Consumer Durables,63983,0,0,0,63983,8715,0,0,0,8715,948,0,0,0,948,129,0,0,0,129,532,0,0,0,532,72,0,0,0,72,63972,0,0,0,63972,8669,0,0,0,8669
9,Diversified2,6275,0,0,0,6275,855,0,0,0,855,30,0,0,0,30,4,0,0,0,4,-24,0,0,0,-24,-3,0,0,0,-3,6000,0,0,0,6000,813,0,0,0,813
10,Diversified Consumer Services,2333,0,0,0,2333,318,0,0,0,318,-16,0,0,0,-16,-2,0,0,0,-2,-6,0,0,0,-6,-1,0,0,0,-1,2174,0,0,0,2174,295,0,0,0,295
11,Food & Drugs Retailing,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
12,"Food, Beverages & Tobacco",97442,264,0,0,97706,13272,36,0,0,13308,-984,0,0,0,-984,-134,0,0,0,-134,-1547,0,0,0,-1547,-210,0,0,0,-210,92248,264,0,0,92512,12500,36,0,0,12536
13,Forest Materials,1191,434,0,0,1625,162,59,0,0,221,-27,0,0,0,-27,-4,0,0,0,-4,-18,0,0,0,-18,-2,0,0,0,-2,1082,434,0,0,1516,147,59,0,0,206
14,General Industrials,16355,0,0,0,16355,2228,0,0,0,2228,-153,0,0,0,-153,-21,0,0,0,-21,672,0,0,0,672,91,0,0,0,91,16629,0,0,0,16629,2253,0,0,0,2253
