0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
,,"AUC as on October 15, 2016","AUC as on October 15, 2016","AUC as on October 15, 2016","AUC as on October 15, 2016","AUC as on October 15, 2016","AUC as on October 15, 2016","Net Investment October 01-15, 2016","Net Investment October 01-15, 2016","Net Investment October 01-15, 2016","Net Investment October 01-15, 2016","Net Investment October 01-15, 2016","Net Investment October 01-15, 2016","Net Investment October 16-31, 2016","Net Investment October 16-31, 2016","Net Investment October 16-31, 2016","Net Investment October 16-31, 2016","Net Investment October 16-31, 2016","Net Investment October 16-31, 2016","AUC as on October 31, 2016","AUC as on October 31, 2016","AUC as on October 31, 2016","AUC as on October 31, 2016","AUC as on October 31, 2016","AUC as on October 31, 2016"
,,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn
Sr. No.,Sectors,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total
1,Automobiles & Auto Components,151794,317,152111,22707,47,22755,488,0,488,73,0,73,-270,0,-270,-40,0,-40,150997,317,151315,22585,47,22633
2,Total Financial Services,470017,37233,507249,70311,5570,75881,319,-2954,-2635,48,-442,-394,-804,-1485,-2289,-120,-222,-342,480600,35123,515723,71885,5253,77139
2a,Banks,221632,2945,224577,33155,441,33595,-298,379,81,-45,57,12,-309,423,114,-46,63,17,223291,3383,226675,33399,506,33905
2b,Other Financial Services1,248385,34287,282672,37157,5129,42286,617,-3333,-2716,92,-499,-406,-496,-1908,-2403,-74,-285,-359,257309,31740,289048,38487,4747,43234
3,Capital Goods,130532,848,131380,19527,127,19654,-403,0,-403,-60,0,-60,-650,0,-650,-97,0,-97,128583,847,129430,19233,127,19359
4,Chemicals & Petrochemicals,32115,0,32115,4804,0,4804,36,0,36,5,0,5,-78,0,-78,-12,0,-12,32468,0,32468,4856,0,4856
5,Coal,15282,0,15282,2286,0,2286,-227,0,-227,-34,0,-34,-953,0,-953,-143,0,-143,15018,0,15018,2246,0,2246
6,Commercial Services & Supplies,4657,200,4857,697,30,727,-168,0,-168,-25,0,-25,-94,0,-94,-14,0,-14,4689,200,4889,701,30,731
7,Construction Materials,55701,899,56600,8332,134,8467,-82,0,-82,-12,0,-12,-78,0,-78,-12,0,-12,54280,899,55178,8119,134,8253
8,Consumer Durables,3624,0,3624,542,0,542,-65,0,-65,-10,0,-10,-25,0,-25,-4,0,-4,3850,0,3850,576,0,576
9,Diversified2,3946,0,3946,590,0,590,-3,0,-3,0,0,0,-32,0,-32,-5,0,-5,3912,0,3912,585,0,585
10,Diversified Consumer Services,242,0,242,36,0,36,-3,0,-3,0,0,0,0,0,0,0,0,0,271,0,271,41,0,41
11,"Food, Beverages & Tobacco",96189,89,96278,14389,13,14402,-292,0,-292,-44,0,-44,-321,0,-321,-48,0,-48,95680,89,95768,14311,13,14324
12,Forest Materials,1270,0,1270,190,0,190,-10,0,-10,-1,0,-1,4,0,4,1,0,1,1268,0,1268,190,0,190
13,General Industrials,17786,385,18171,2661,58,2718,109,0,109,16,0,16,180,0,180,27,0,27,18314,385,18699,2739,58,2797
14,Hardware Technology & Equipment,43,0,43,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,53,0,53,8,0,8
15,Healthcare Equipment & Supplies,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0
16,Healthcare Services,9341,0,9341,1397,0,1397,-34,0,-34,-5,0,-5,83,0,83,12,0,12,9532,0,9532,1426,0,1426
17,"Hotels, Restaurants & Tourism",6264,125,6389,937,19,956,12,0,12,2,0,2,-4,0,-4,-1,0,-1,6095,125,6220,912,19,930
18,Household & Personal Products,73730,0,73730,11030,0,11030,-452,0,-452,-68,0,-68,-157,0,-157,-24,0,-24,74592,0,74592,11157,0,11157
19,Media,35875,766,36641,5367,115,5481,-96,0,-96,-14,0,-14,-358,0,-358,-54,0,-54,35179,767,35946,5262,115,5377
20,Metals & Mining,40589,654,41243,6072,98,6170,160,65,225,24,10,34,142,0,142,21,0,21,40932,629,41561,6122,94,6216
21,Oil & Gas,133963,74,134036,20040,11,20051,880,0,880,132,0,132,267,0,267,40,0,40,133602,74,133676,19983,11,19994
22,Pharmaceuticals & Biotechnology,149082,0,149082,22302,0,22302,-308,0,-308,-46,0,-46,-929,0,-929,-139,0,-139,152407,0,152407,22796,0,22796
23,Realty,16516,475,16991,2471,71,2542,51,308,359,8,46,54,-39,0,-39,-6,0,-6,16740,475,17215,2504,71,2575
24,Retailing,6064,0,6064,907,0,907,-10,0,-10,-2,0,-2,-122,0,-122,-18,0,-18,6069,0,6069,908,0,908
25,Software & Services,235385,0,235385,35212,0,35212,-617,0,-617,-92,0,-92,-546,0,-546,-82,0,-82,230964,0,230964,34546,0,34546
26,Telecom Services,30106,2401,32507,4504,359,4863,140,0,140,21,0,21,-241,-253,-493,-36,-38,-74,30624,2162,32786,4580,323,4904
27,Telecommunications Equipment,341,0,341,51,0,51,-16,0,-16,-2,0,-2,-12,0,-12,-2,0,-2,271,0,271,41,0,41
28,"Textiles, Apparels & Accessories",24088,0,24088,3603,0,3603,-101,0,-101,-15,0,-15,-162,0,-162,-24,0,-24,24668,0,24668,3690,0,3690
29,Transportation,32963,719,33682,4931,108,5039,-334,-61,-395,-50,-9,-59,-35,0,-35,-5,0,-5,35768,719,36488,5350,108,5458
29 a,Airlines,292,699,991,44,105,148,-15,0,-15,-2,0,-2,-1,0,-1,0,0,0,304,699,1003,46,105,150
29 b,Logistics,2849,1,2850,426,0,426,31,0,30,5,0,5,-11,0,-11,-2,0,-2,2822,1,2822,422,0,422
29 c,Marine Port & Services,17828,0,17828,2667,0,2667,-323,-60,-383,-48,-9,-57,-54,0,-54,-8,0,-8,20441,0,20441,3057,0,3057
29 d,Roads & Highways,2866,20,2886,429,3,432,-25,0,-25,-4,0,-4,12,0,12,2,0,2,2853,20,2873,427,3,430
29 e,Shipping,1473,0,1473,220,0,220,-11,0,-11,-2,0,-2,-10,0,-10,-2,0,-2,1475,0,1475,221,0,221
29 f,Surface Transportation,32,0,32,5,0,5,-1,0,-1,0,0,0,0,0,0,0,0,0,32,0,32,5,0,5
29 g,Transport Related Services,7622,0,7622,1140,0,1140,10,0,10,1,0,1,30,0,30,4,0,4,7842,0,7842,1173,0,1173
30,Utilities3,76235,6735,82970,11404,1008,12412,157,-81,76,23,-12,11,-132,-246,-378,-20,-37,-57,76184,6462,82646,11395,967,12362
31,Sovereign,0,187024,187024,0,27977,27977,0,-4031,-4031,0,-603,-603,0,1337,1337,0,200,200,0,186360,186360,0,27875,27875
32,Others4,364406,107987,472393,54513,16154,70667,1053,808,1860,157,121,278,880,593,1473,132,89,220,369175,108651,477826,55219,16251,71470
,Grand Total,2218147,346930,2565077,331819,51898,383717,180,-5946,-5766,27,-889,-863,-4486,-54,-4540,-671,-8,-679,2232789,344283,2577073,333967,51496,385463
