0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
,,"AUC as on March 15, 2016","AUC as on March 15, 2016","AUC as on March 15, 2016","AUC as on March 15, 2016","AUC as on March 15, 2016","AUC as on March 15, 2016","Net Investment March 01-15, 2016","Net Investment March 01-15, 2016","Net Investment March 01-15, 2016","Net Investment March 01-15, 2016","Net Investment March 01-15, 2016","Net Investment March 01-15, 2016","Net Investment March 16-31, 2016","Net Investment March 16-31, 2016","Net Investment March 16-31, 2016","Net Investment March 16-31, 2016","Net Investment March 16-31, 2016","Net Investment March 16-31, 2016","AUC as on March 31, 2016","AUC as on March 31, 2016","AUC as on March 31, 2016","AUC as on March 31, 2016","AUC as on March 31, 2016","AUC as on March 31, 2016"
,,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn
Sr. No.,Sectors,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total
1,Automobiles & Auto Components,110259,270,110529,16400,40,16441,413,0,413,61,0,61,1128,0,1128,170,0,170,115238,270,115508,17373,41,17413
2,Total Financial Services,370484,47828,418312,55108,7114,62222,3278,-1961,1317,488,-292,196,1308,-554,754,197,-84,114,382190,47639,429829,57617,7182,64799
2a,Banks,170551,2120,172672,25369,315,25684,2659,-30,2629,395,-4,391,850,-5,845,128,-1,127,180170,2114,182285,27162,319,27480
2b,Other Financial Services1,199932,45708,245641,29739,6799,36538,619,-1932,-1312,92,-287,-195,458,-549,-91,69,-83,-14,202020,45524,247545,30455,6863,37319
3,Capital Goods,90853,877,91731,13514,131,13645,525,0,525,78,0,78,1100,0,1100,166,0,166,96322,877,97200,14521,132,14653
4,Chemicals & Petrochemicals,20990,0,20990,3122,0,3122,168,0,168,25,0,25,9,0,9,1,0,1,22248,0,22248,3354,0,3354
5,Coal,15693,0,15693,2334,0,2334,-405,0,-405,-60,0,-60,266,0,266,40,0,40,15796,0,15796,2381,0,2381
6,Commercial Services & Supplies,3955,200,4155,588,30,618,-12,0,-12,-2,0,-2,49,0,49,7,0,7,4256,200,4456,642,30,672
7,Construction Materials,36006,980,36986,5356,146,5502,315,0,315,47,0,47,732,0,732,110,0,110,40257,980,41237,6069,148,6217
8,Consumer Durables,4686,0,4686,697,0,697,55,0,55,8,0,8,-28,0,-28,-4,0,-4,4771,0,4771,719,0,719
9,Diversified2,2703,0,2703,402,0,402,-61,0,-61,-9,0,-9,-146,0,-146,-22,0,-22,2667,0,2667,402,0,402
10,Diversified Consumer Services,264,0,264,39,0,39,3,0,3,0,0,0,2,0,2,0,0,0,268,0,268,40,0,40
11,"Food, Beverages & Tobacco",83187,50,83238,12374,7,12381,186,0,186,28,0,28,241,0,241,36,0,36,86659,50,86709,13064,8,13072
12,Forest Materials,741,0,741,110,0,110,-6,0,-6,-1,0,-1,41,0,41,6,0,6,812,0,812,122,0,122
