0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
,,"AUC as on April 30, 2017","AUC as on April 30, 2017","AUC as on April 30, 2017","AUC as on April 30, 2017","AUC as on April 30, 2017","AUC as on April 30, 2017","Net Investment April 16-30, 2017","Net Investment April 16-30, 2017","Net Investment April 16-30, 2017","Net Investment April 16-30, 2017","Net Investment April 16-30, 2017","Net Investment April 16-30, 2017","Net Investment May 01-15, 2017","Net Investment May 01-15, 2017","Net Investment May 01-15, 2017","Net Investment May 01-15, 2017","Net Investment May 01-15, 2017","Net Investment May 01-15, 2017","AUC as on May 15, 2017","AUC as on May 15, 2017","AUC as on May 15, 2017","AUC as on May 15, 2017","AUC as on May 15, 2017","AUC as on May 15, 2017"
,,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn
Sr. No.,Sectors,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total
1,Automobiles & Auto Components,158318,317,158636,24654,49,24703,-781,0,-781,-122,0,-122,775,0,775,121,0,121,165506,317,165823,25812,50,25862
2,Total Financial Services,575105,45416,620521,89556,7072,96629,352,4968,5320,55,774,828,510,1009,1519,80,157,237,582451,46592,629043,90839,7266,98106
2a,Banks,285722,4576,290298,44493,713,45206,103,160,263,16,25,41,505,-51,454,79,-8,71,288733,4541,293274,45031,708,45739
2b,Other Financial Services1,289383,40840,330223,45063,6360,51423,249,4808,5057,39,749,788,5,1060,1065,1,165,166,293718,42051,335769,45808,6558,52367
3,Capital Goods,129530,847,130377,20171,132,20303,199,0,199,31,0,31,-14,11,-3,-2,2,0,131223,858,132082,20466,134,20600
4,Chemicals & Petrochemicals,34594,0,34594,5387,0,5387,-439,0,-439,-68,0,-68,-217,0,-217,-34,0,-34,35347,0,35347,5513,0,5513
5,Coal,11339,0,11339,1766,0,1766,13,0,13,2,0,2,63,0,63,10,0,10,11402,0,11402,1778,0,1778
6,Commercial Services & Supplies,5490,200,5690,855,31,886,-334,0,-334,-52,0,-52,151,0,151,24,0,24,5824,200,6024,908,31,940
7,Construction Materials,59207,649,59856,9220,101,9321,955,0,955,149,0,149,340,0,340,53,0,53,62583,649,63232,9760,101,9862
8,Consumer Durables,4162,0,4162,648,0,648,6,0,6,1,0,1,-45,0,-45,-7,0,-7,4130,0,4130,644,0,644
9,Diversified2,4284,0,4284,667,0,667,0,0,0,0,0,0,-11,0,-11,-2,0,-2,4461,0,4461,696,0,696
10,Diversified Consumer Services,273,0,273,43,0,43,0,0,0,0,0,0,1,0,1,0,0,0,266,0,266,42,0,42
11,"Food, Beverages & Tobacco",100228,89,100317,15608,14,15622,777,0,777,121,0,121,220,0,220,34,0,34,101415,89,101504,15817,14,15831
12,Forest Materials,1417,0,1417,221,0,221,8,0,8,1,0,1,-6,0,-6,-1,0,-1,1523,0,1523,237,0,237
13,General Industrials,21941,385,22326,3417,60,3477,428,0,428,67,0,67,-37,0,-37,-6,0,-6,22160,385,22545,3456,60,3516
14,Hardware Technology & Equipment,41,0,41,6,0,6,1,0,1,0,0,0,0,0,0,0,0,0,37,0,37,6,0,6
15,Healthcare Equipment & Supplies,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Healthcare Services,10985,0,10985,1711,0,1711,123,0,123,19,0,19,465,0,465,72,0,72,11621,0,11621,1812,0,1812
17,"Hotels, Restaurants & Tourism",6641,125,6766,1034,19,1054,14,0,14,2,0,2,29,0,29,5,0,5,6876,125,7001,1072,19,1092
18,Household & Personal Products,78828,0,78828,12275,0,12275,-27,0,-27,-4,0,-4,-427,0,-427,-67,0,-67,81077,0,81077,12645,0,12645
19,Media,36605,732,37338,5700,114,5814,-477,0,-477,-74,0,-74,-176,-4,-179,-27,-1,-28,36432,733,37165,5682,114,5796
20,Metals & Mining,39866,514,40380,6208,80,6288,-806,5,-801,-125,1,-125,-589,0,-589,-92,0,-92,43281,1331,44612,6750,208,6958
21,Oil & Gas,171696,34,171729,26737,5,26742,1215,0,1215,189,0,189,-96,25,-71,-15,4,-11,164447,59,164506,25647,9,25656
22,Pharmaceuticals & Biotechnology,126794,0,126794,19745,0,19745,36,0,36,6,0,6,-118,0,-118,-18,0,-18,126058,0,126058,19660,0,19660
23,Realty,20550,513,21062,3200,80,3280,86,0,86,13,0,13,638,-63,576,100,-10,90,22672,513,23184,3536,80,3616
24,Retailing,6916,0,6916,1077,0,1077,13,0,13,2,0,2,4,0,4,1,0,1,6800,0,6800,1061,0,1061
25,Software & Services,218449,0,218449,34017,0,34017,-250,0,-250,-39,0,-39,-104,0,-104,-16,0,-16,226687,0,226687,35354,0,35354
26,Telecom Services,34018,2064,36082,5297,321,5619,-332,100,-232,-52,16,-36,160,0,160,25,0,25,34436,2064,36500,5371,322,5692
