0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
,,"AUC as on December 15, 2016","AUC as on December 15, 2016","AUC as on December 15, 2016","AUC as on December 15, 2016","AUC as on December 15, 2016","AUC as on December 15, 2016","Net Investment December 01-15, 2016","Net Investment December 01-15, 2016","Net Investment December 01-15, 2016","Net Investment December 01-15, 2016","Net Investment December 01-15, 2016","Net Investment December 01-15, 2016","Net Investment December 16-31, 2016","Net Investment December 16-31, 2016","Net Investment December 16-31, 2016","Net Investment December 16-31, 2016","Net Investment December 16-31, 2016","Net Investment December 16-31, 2016","AUC as on December 31, 2016","AUC as on December 31, 2016","AUC as on December 31, 2016","AUC as on December 31, 2016","AUC as on December 31, 2016","AUC as on December 31, 2016"
,,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn
Sr. No.,Sectors,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total
1,Automobiles & Auto Components,136972,317,137289,20203,47,20249,783,0,783,116,0,116,-188,0,-188,-28,0,-28,136614,317,136932,20104,47,20150
2,Total Financial Services,430843,34039,464882,63547,5021,68567,146,-675,-529,22,-100,-78,-1579,195,-1384,-232,29,-204,430459,34415,464874,63345,5064,68409
2a,Banks,204492,3510,208002,30161,518,30679,142,-289,-147,21,-43,-22,-877,220,-657,-129,32,-97,205265,3930,209195,30206,578,30785
2b,Other Financial Services1,226352,30528,256880,33386,4503,37888,4,-386,-382,1,-57,-56,-702,-25,-727,-103,-4,-107,225194,30485,255679,33139,4486,37625
3,Capital Goods,111965,848,112813,16514,125,16639,-1147,0,-1147,-169,0,-169,-509,0,-509,-75,0,-75,112131,847,112979,16501,125,16626
4,Chemicals & Petrochemicals,29275,0,29275,4318,0,4318,2,0,2,0,0,0,-228,0,-228,-34,0,-34,29077,0,29077,4279,0,4279
5,Coal,12960,0,12960,1912,0,1912,-293,0,-293,-43,0,-43,-177,0,-177,-26,0,-26,13050,0,13050,1920,0,1920
6,Commercial Services & Supplies,4498,200,4698,663,29,693,43,0,43,6,0,6,-151,0,-151,-22,0,-22,4100,200,4300,603,29,633
7,Construction Materials,44118,899,45017,6507,133,6640,149,0,149,22,0,22,-343,-250,-594,-51,-37,-87,43789,649,44438,6444,95,6539
8,Consumer Durables,3219,0,3219,475,0,475,33,0,33,5,0,5,3,0,3,0,0,0,3280,0,3280,483,0,483
9,Diversified2,3221,0,3221,475,0,475,-2,0,-2,0,0,0,-34,0,-34,-5,0,-5,3285,0,3285,483,0,483
10,Diversified Consumer Services,265,0,265,39,0,39,0,0,0,0,0,0,-2,0,-2,0,0,0,252,0,252,37,0,37
11,"Food, Beverages & Tobacco",87478,89,87566,12902,13,12915,-467,0,-467,-69,0,-69,-1189,0,-1189,-175,0,-175,88703,89,88792,13053,13,13066
12,Forest Materials,1034,0,1034,153,0,153,1,0,1,0,0,0,-7,0,-7,-1,0,-1,1024,0,1024,151,0,151
13,General Industrials,17861,385,18246,2634,57,2691,113,0,113,17,0,17,-101,0,-101,-15,0,-15,17359,385,17744,2554,57,2611
14,Hardware Technology & Equipment,50,0,50,7,0,7,0,0,0,0,0,0,6,0,6,1,0,1,54,0,54,8,0,8
15,Healthcare Equipment & Supplies,2,0,2,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,1,0,1,0,0,0
16,Healthcare Services,8711,0,8711,1285,0,1285,-45,0,-45,-7,0,-7,-57,0,-57,-8,0,-8,8448,0,8448,1243,0,1243
17,"Hotels, Restaurants & Tourism",5085,125,5210,750,18,768,4,0,4,1,0,1,-19,0,-19,-3,0,-3,5082,125,5207,748,18,766
18,Household & Personal Products,68828,0,68828,10152,0,10152,-81,0,-81,-12,0,-12,-314,0,-314,-46,0,-46,69518,0,69518,10230,0,10230
19,Media,29883,770,30654,4408,114,4521,-3,-2,-5,0,0,-1,40,-1,39,6,0,6,30590,769,31359,4502,113,4615
20,Metals & Mining,44274,508,44783,6530,75,6605,16,0,16,2,0,2,-145,0,-145,-21,0,-21,40960,504,41464,6028,74,6102
21,Oil & Gas,129216,74,129290,19059,11,19069,975,0,975,144,0,144,1423,-42,1381,209,-6,203,137397,34,137430,20219,5,20224
22,Pharmaceuticals & Biotechnology,137221,0,137221,20239,0,20239,-222,0,-222,-33,0,-33,-1302,0,-1302,-192,0,-192,131395,0,131395,19336,0,19336
23,Realty,13852,575,14427,2043,85,2128,-10,0,-10,-1,0,-1,2,0,2,0,0,0,13640,575,14215,2007,85,2092
24,Retailing,5519,0,5519,814,0,814,-22,0,-22,-3,0,-3,-42,0,-42,-6,0,-6,5754,0,5754,847,0,847
25,Software & Services,223934,0,223934,33029,0,33029,-402,0,-402,-59,0,-59,-220,0,-220,-32,0,-32,229191,0,229191,33727,0,33727
26,Telecom Services,30167,2124,32290,4449,313,4763,63,0,63,9,0,9,-285,0,-285,-42,0,-42,28713,2124,30836,4225,313,4538
27,Telecommunications Equipment,241,0,241,36,0,36,0,0,0,0,0,0,1,0,1,0,0,0,240,0,240,35,0,35
28,"Textiles, Apparels & Accessories",20163,0,20163,2974,0,2974,28,0,28,4,0,4,41,0,41,6,0,6,20509,0,20509,3018,0,3018
29,Transportation,30530,719,31249,4503,106,4609,-414,0,-414,-61,0,-61,-511,0,-511,-75,0,-75,28957,699,29656,4261,103,4364
29 a,Airlines,226,699,925,33,103,136,-2,0,-2,0,0,0,-5,0,-5,-1,0,-1,212,699,911,31,103,134
29 b,Logistics,2573,1,2574,380,0,380,-7,0,-7,-1,0,-1,-1,0,-1,0,0,0,2553,1,2553,376,0,376
29 c,Marine Port & Services,17878,0,17878,2637,0,2637,-193,0,-193,-29,0,-29,-349,0,-349,-51,0,-51,16505,0,16505,2429,0,2429
29 d,Roads & Highways,2267,20,2287,334,3,337,2,0,2,0,0,0,-11,0,-11,-2,0,-2,2280,0,2280,336,0,336
29 e,Shipping,1413,0,1413,208,0,208,-3,0,-3,0,0,0,0,0,0,0,0,0,1391,0,1391,205,0,205
29 f,Surface Transportation,29,0,29,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,26,0,26,4,0,4
29 g,Transport Related Services,6144,0,6144,906,0,906,-210,0,-210,-31,0,-31,-146,0,-146,-21,0,-21,5990,0,5990,881,0,881
30,Utilities3,76815,6222,83037,11330,918,12247,31,-41,-10,5,-6,-1,-196,310,115,-29,46,17,76490,6507,82998,11256,958,12214
31,Sovereign,0,161964,161964,0,23889,23889,0,-8561,-8561,0,-1263,-1263,0,-4065,-4065,0,-598,-598,0,156637,156637,0,23050,23050
32,Others4,337939,100533,438473,49844,14828,64672,-15,-8642,-8658,-2,-1275,-1277,-1356,2840,1483,-200,418,218,329711,103358,433070,48519,15210,63729
,Grand Total,2046139,310391,2356531,301793,45781,347574,-736,-17922,-18658,-109,-2643,-2752,-7440,-1013,-8453,-1095,-149,-1244,2039773,308234,2348007,300167,45359,345525
