0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
6,Commercial Services & Supplies,4148,200,4348,611,29,641,-29,0,-29,-4,0,-4,86,0,86,13,0,13,3909,200,4109,574,29,603
7,Construction Materials,34170,980,35150,5034,144,5178,-7,0,-7,-1,0,-1,110,0,110,16,0,16,33853,980,34833,4969,144,5112
8,Consumer Durables,4652,0,4652,685,0,685,50,0,50,7,0,7,-1,0,-1,0,0,0,4385,0,4385,644,0,644
9,Diversified2,2923,0,2923,431,0,431,-78,0,-78,-11,0,-11,7,0,7,1,0,1,2796,0,2796,410,0,410
10,Diversified Consumer Services,332,0,332,49,0,49,-2,0,-2,0,0,0,3,0,3,0,0,0,284,0,284,42,0,42
11,"Food, Beverages & Tobacco",85249,50,85300,12560,7,12567,-495,0,-495,-73,0,-73,-448,0,-448,-66,0,-66,80813,50,80864,11861,7,11868
12,Forest Materials,772,0,772,114,0,114,-3,0,-3,0,0,0,4,0,4,1,0,1,719,0,719,106,0,106
13,General Industrials,12982,385,13367,1913,57,1969,-105,0,-105,-15,0,-15,-104,0,-104,-15,0,-15,11684,385,12069,1715,57,1771
14,Hardware Technology & Equipment,47,0,47,7,0,7,-8,0,-8,-1,0,-1,-9,0,-9,-1,0,-1,29,0,29,4,0,4
15,Healthcare Equipment & Supplies,10,0,10,2,0,2,-1,0,-1,0,0,0,-1,0,-1,0,0,0,8,0,8,1,0,1
16,Healthcare Services,9970,0,9970,1469,0,1469,40,0,40,6,0,6,69,0,69,10,0,10,9773,0,9773,1434,0,1434
17,"Hotels, Restaurants & Tourism",6725,125,6850,991,18,1009,-83,0,-83,-12,0,-12,-47,0,-47,-7,0,-7,5636,125,5761,827,18,845
18,Household & Personal Products,65669,0,65669,9675,0,9675,-258,0,-258,-38,0,-38,168,0,168,25,0,25,65904,0,65904,9673,0,9673
19,Media,28552,792,29344,4206,117,4323,-40,-3,-43,-6,0,-6,76,-13,63,11,-2,9,26112,780,26893,3832,115,3947
20,Metals & Mining,19316,920,20236,2846,135,2981,-295,-14,-309,-43,-2,-46,-98,-15,-113,-14,-2,-17,19036,905,19941,2794,133,2927
21,Oil & Gas,101893,224,102116,15012,33,15044,-421,0,-421,-62,0,-62,-180,0,-180,-26,0,-26,92402,224,92626,13562,33,13594
22,Pharmaceuticals & Biotechnology,165773,0,165773,24423,0,24423,-300,0,-300,-44,0,-44,-239,0,-239,-35,0,-35,156724,0,156724,23002,0,23002
23,Realty,12448,295,12743,1834,43,1877,-168,0,-168,-25,0,-25,-11,0,-11,-2,0,-2,11317,295,11612,1661,43,1704
24,Retailing,7065,0,7065,1041,0,1041,-46,0,-46,-7,0,-7,69,0,69,10,0,10,6565,0,6565,964,0,964
25,Software & Services,256076,0,256076,37727,0,37727,-694,0,-694,-102,0,-102,1115,0,1115,164,0,164,242427,0,242427,35580,0,35580
26,Telecom Services,33593,3244,36837,4949,478,5427,-380,0,-380,-56,0,-56,-314,0,-314,-46,0,-46,35056,3243,38300,5145,476,5621
27,Telecommunications Equipment,287,0,287,42,0,42,9,0,9,1,0,1,6,0,6,1,0,1,249,0,249,36,0,36
28,"Textiles, Apparels & Accessories",29101,0,29101,4287,0,4287,83,0,83,12,0,12,212,0,212,31,0,31,28416,0,28416,4171,0,4171
29,Transportation,31240,720,31961,4603,106,4709,-113,0,-113,-17,0,-17,-124,0,-124,-18,0,-18,28394,720,29115,4167,106,4273
29 a,Airlines,536,699,1235,79,103,182,18,0,18,3,0,3,-44,0,-44,-7,0,-7,406,699,1105,60,103,162
29 b,Logistics,3207,1,3208,472,0,473,56,0,56,8,0,8,-2,0,-2,0,0,0,2787,1,2788,409,0,409
29 c,Marine Port & Services,16784,0,16784,2473,0,2473,-195,0,-195,-29,0,-29,-32,0,-32,-5,0,-5,15182,0,15182,2228,0,2228
29 d,Roads & Highways,2850,20,2870,420,3,423,16,0,16,2,0,2,-7,0,-7,-1,0,-1,2528,20,2548,371,3,374
29 e,Shipping,1358,0,1358,200,0,200,7,0,7,1,0,1,20,0,20,3,0,3,1208,0,1208,177,0,177
29 f,Surface Transportation,46,0,46,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,43,0,43,6,0,6
29 g,Transport Related Services,6459,0,6459,952,0,952,-15,0,-15,-2,0,-2,-59,0,-59,-9,0,-9,6240,0,6240,916,0,916
30,Utilities3,61497,7846,69342,9060,1156,10216,-256,-59,-315,-38,-9,-46,117,-204,-87,17,-30,-13,57410,7652,65063,8426,1123,9549
31,Sovereign,0,174090,174090,0,25648,25648,0,-305,-305,0,-45,-45,0,1622,1622,0,238,238,0,175772,175772,0,25798,25798
32,Others4,255109,105575,360684,37584,15554,53138,-1865,-196,-2062,-275,-29,-304,-1701,-671,-2372,-250,-98,-348,241546,104660,346205,35451,15361,50812
,Grand Total,1853471,347366,2200837,273066,51176,324242,-7643,-926,-8569,-1126,-136,-1262,-2298,-84,-2382,-337,-12,-350,1752925,347521,2100445,257273,51005,308278
