0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
,,"AUC as on December 15, 2015","AUC as on December 15, 2015","AUC as on December 15, 2015","AUC as on December 15, 2015","AUC as on December 15, 2015","AUC as on December 15, 2015","Net Investment December 01-15, 2015","Net Investment December 01-15, 2015","Net Investment December 01-15, 2015","Net Investment December 01-15, 2015","Net Investment December 01-15, 2015","Net Investment December 01-15, 2015","Net Investment December 16-31, 2015","Net Investment December 16-31, 2015","Net Investment December 16-31, 2015","Net Investment December 16-31, 2015","Net Investment December 16-31, 2015","Net Investment December 16-31, 2015","AUC as on December 31, 2015","AUC as on December 31, 2015","AUC as on December 31, 2015","AUC as on December 31, 2015","AUC as on December 31, 2015","AUC as on December 31, 2015"
,,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn
Sr. No.,Sectors,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total
1,Automobiles & Auto Components,121208,0,121208,18079,0,18079,1984,0,1984,296,0,296,109,270,379,16,41,57,123091,270,123361,18558,41,18599
2,Total Financial Services,387042,53180,440222,57730,7932,65662,-1464,-427,-1891,-218,-64,-282,567,-973,-406,85,-147,-61,404346,52218,456564,60963,7873,68836
2a,Banks,173519,2224,175743,25882,332,26213,-129,40,-89,-19,6,-13,172,5,177,26,1,27,180034,2229,182263,27144,336,27480
2b,Other Financial Services1,213523,50956,264478,31848,7600,39449,-1335,-467,-1802,-199,-70,-269,395,-978,-584,59,-148,-88,224311,49990,274301,33820,7537,41356
3,Capital Goods,100956,1222,102179,15058,182,15241,-508,0,-508,-76,0,-76,-39,0,-39,-6,0,-6,103816,1222,105039,15652,184,15837
4,Chemicals & Petrochemicals,21182,0,21182,3159,0,3159,-271,0,-271,-40,0,-40,-61,0,-61,-9,0,-9,21944,0,21944,3309,0,3309
5,Coal,17782,0,17782,2652,0,2652,-113,0,-113,-17,0,-17,-155,0,-155,-23,0,-23,18438,0,18438,2780,0,2780
6,Commercial Services & Supplies,4748,200,4948,708,30,738,2,0,2,0,0,0,7,0,7,1,0,1,4791,200,4991,722,30,753
7,Construction Materials,35210,980,36190,5252,146,5398,-187,100,-87,-28,15,-13,-114,0,-114,-17,0,-17,35752,980,36732,5390,148,5538
