0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
,,"AUC as on November 30, 2017","AUC as on November 30, 2017","AUC as on November 30, 2017","AUC as on November 30, 2017","AUC as on November 30, 2017","AUC as on November 30, 2017","Net Investment November 16-30, 2017","Net Investment November 16-30, 2017","Net Investment November 16-30, 2017","Net Investment November 16-30, 2017","Net Investment November 16-30, 2017","Net Investment November 16-30, 2017","Net Investment December 01-15, 2017","Net Investment December 01-15, 2017","Net Investment December 01-15, 2017","Net Investment December 01-15, 2017","Net Investment December 01-15, 2017","Net Investment December 01-15, 2017","AUC as on December 15, 2017","AUC as on December 15, 2017","AUC as on December 15, 2017","AUC as on December 15, 2017","AUC as on December 15, 2017","AUC as on December 15, 2017"
,,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn
Sr. No.,Sectors,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total
1,Automobiles & Auto Components,188016,347,188363,29180,54,29234,346,0,346,54,0,54,-330,0,-330,-52,0,-52,192983,347,193330,30108,54,30163
2,Total Financial Services,604234,57300,661534,93777,8893,102670,-700,-149,-848,-109,-23,-132,227,463,690,35,72,108,612007,57982,669990,95483,9046,104529
2a,Banks,294307,5824,300131,45676,904,46580,102,14,116,16,2,18,36,-75,-39,6,-12,-6,298440,5749,304189,46562,897,47458
2b,Other Financial Services1,309927,51476,361403,48100,7989,56090,-802,-163,-965,-124,-25,-150,191,538,729,30,84,114,313568,52234,365801,48922,8149,57071
3,Capital Goods,129537,883,130420,20104,137,20241,-1184,0,-1184,-184,0,-184,-1034,0,-1034,-161,0,-161,127541,883,128424,19898,138,20036
4,Chemicals & Petrochemicals,34378,0,34378,5335,0,5335,74,0,74,11,0,11,94,0,94,15,0,15,34433,0,34433,5372,0,5372
5,Coal,10453,0,10453,1622,0,1622,-125,0,-125,-19,0,-19,-62,0,-62,-10,0,-10,10202,0,10202,1592,0,1592
6,Commercial Services & Supplies,8677,200,8877,1347,31,1378,11,0,11,2,0,2,106,0,106,16,0,16,8829,200,9029,1377,31,1409
7,Construction Materials,59339,624,59963,9209,97,9306,-135,0,-135,-21,0,-21,-424,151,-273,-66,24,-43,60043,774,60817,9368,121,9488
8,Consumer Durables,4506,0,4506,699,0,699,-167,0,-167,-26,0,-26,-152,0,-152,-24,0,-24,4437,0,4437,692,0,692
9,Diversified2,2148,0,2148,333,0,333,95,0,95,15,0,15,35,0,35,5,0,5,2240,0,2240,349,0,349
10,Diversified Consumer Services,243,0,243,38,0,38,0,0,0,0,0,0,0,0,0,0,0,0,237,0,237,37,0,37
11,"Food, Beverages & Tobacco",103593,89,103681,16078,14,16091,-166,0,-166,-26,0,-26,182,0,182,28,0,28,105678,89,105767,16488,14,16501
12,Forest Materials,1548,0,1548,240,0,240,0,0,0,0,0,0,19,0,19,3,0,3,1688,0,1688,263,0,263
13,General Industrials,21345,385,21730,3313,60,3372,-61,0,-61,-9,0,-9,5,0,5,1,0,1,21383,385,21768,3336,60,3396
14,Hardware Technology & Equipment,44,0,44,7,0,7,-1,0,-1,0,0,0,0,0,0,0,0,0,41,0,41,6,0,6
15,Healthcare Equipment & Supplies,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Healthcare Services,9631,0,9631,1495,0,1495,-37,0,-37,-6,0,-6,104,0,104,16,0,16,10098,0,10098,1575,0,1575
17,"Hotels, Restaurants & Tourism",9444,182,9626,1466,28,1494,-49,0,-49,-8,0,-8,-16,0,-16,-2,0,-2,9114,182,9297,1422,28,1450
18,Household & Personal Products,89661,0,89661,13915,0,13915,-392,0,-392,-61,0,-61,-163,0,-163,-25,0,-25,91455,0,91455,14268,0,14268
19,Media,35125,582,35707,5451,90,5542,130,0,130,20,0,20,-206,0,-206,-32,0,-32,35241,582,35823,5498,91,5589
20,Metals & Mining,59271,723,59994,9199,112,9311,-30,-50,-81,-5,-8,-13,-364,-9,-373,-57,-1,-58,58742,742,59485,9165,116,9281
21,Oil & Gas,204719,1398,206116,31772,217,31989,1090,133,1223,169,21,190,-228,173,-55,-36,27,-9,206758,1569,208326,32258,245,32502
22,Pharmaceuticals & Biotechnology,102507,0,102507,15909,0,15909,-173,0,-173,-27,0,-27,253,0,253,39,0,39,102842,0,102842,16045,0,16045
23,Realty,25916,551,26467,4022,86,4108,-231,0,-231,-36,0,-36,-274,0,-274,-43,0,-43,25023,551,25574,3904,86,3990
24,Retailing,8474,0,8474,1315,0,1315,46,0,46,7,0,7,44,0,44,7,0,7,8303,0,8303,1295,0,1295
25,Software & Services,228013,0,228013,35388,0,35388,-740,0,-740,-115,0,-115,-42,0,-42,-7,0,-7,221909,0,221909,34621,0,34621
26,Telecom Services,50256,2360,52616,7800,366,8166,-769,523,-246,-119,81,-38,164,0,164,26,0,26,52032,2353,54385,8118,367,8485
27,Telecommunications Equipment,515,0,515,80,0,80,-2,0,-2,0,0,0,-1,0,-1,0,0,0,518,0,518,81,0,81
28,"Textiles, Apparels & Accessories",37699,9,37708,5851,1,5852,179,0,179,28,0,28,6,0,6,1,0,1,38367,9,38376,5986,1,5987
29,Transportation,34244,719,34963,5315,112,5426,-717,0,-717,-111,0,-111,-833,0,-833,-130,0,-130,33175,719,33895,5176,112,5288
