0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
,,"AUC as on March 15, 2021","AUC as on March 15, 2021","AUC as on March 15, 2021","AUC as on March 15, 2021","AUC as on March 15, 2021","AUC as on March 15, 2021","AUC as on March 15, 2021","AUC as on March 15, 2021","AUC as on March 15, 2021","AUC as on March 15, 2021","Net Investment March 01-15, 2021","Net Investment March 01-15, 2021","Net Investment March 01-15, 2021","Net Investment March 01-15, 2021","Net Investment March 01-15, 2021","Net Investment March 01-15, 2021","Net Investment March 01-15, 2021","Net Investment March 01-15, 2021","Net Investment March 01-15, 2021","Net Investment March 01-15, 2021","Net Investment March 16-31, 2021","Net Investment March 16-31, 2021","Net Investment March 16-31, 2021","Net Investment March 16-31, 2021","Net Investment March 16-31, 2021","Net Investment March 16-31, 2021","Net Investment March 16-31, 2021","Net Investment March 16-31, 2021","Net Investment March 16-31, 2021","Net Investment March 16-31, 2021","AUC as on March 31, 2021","AUC as on March 31, 2021","AUC as on March 31, 2021","AUC as on March 31, 2021","AUC as on March 31, 2021","AUC as on March 31, 2021","AUC as on March 31, 2021","AUC as on March 31, 2021","AUC as on March 31, 2021","AUC as on March 31, 2021"
,,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn
Sr. No.,Sectors,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total
1,Automobiles & Auto Components,197783,317,0,0,198100,27202,44,0,0,27246,965,0,0,0,965,133,0,0,0,133,-319,0,0,0,-319,-43,0,0,0,-43,188896,317,0,0,189213,25699,43,0,0,25742
2,Total Financial Services,1411893,26820,12012,0,1450725,194182,3689,1652,0,199523,-661,-442,-443,0,-1546,-91,-61,-61,0,-213,-223,-246,349,0,-120,-30,-33,47,0,-16,1357048,26025,12564,0,1395637,184621,3541,1709,0,189871
2a,Banks,842742,6469,107,0,849318,115905,890,15,0,116810,-517,-21,0,0,-538,-71,-3,0,0,-74,-3188,-56,0,0,-3244,-434,-8,0,0,-442,799410,6469,107,0,805986,108756,880,15,0,109651
2b,Other Financial Services1,569151,20351,11906,0,601408,78277,2799,1637,0,82713,-144,-422,-443,0,-1009,-20,-58,-61,0,-139,2965,-190,349,0,3124,403,-26,47,0,424,557638,19557,12457,0,589652,75864,2661,1695,0,80220
3,Capital Goods,165407,153,45,0,165605,22749,21,6,0,22776,-1293,0,0,0,-1293,-178,0,0,0,-178,758,0,0,0,758,103,0,0,0,103,160050,168,65,0,160283,21774,23,9,0,21806
4,Chemicals & Petrochemicals,58585,0,480,0,59065,8057,0,66,0,8123,203,0,0,0,203,28,0,0,0,28,856,0,0,0,856,116,0,0,0,116,62031,0,480,0,62511,8439,0,65,0,8504
5,Coal,6086,0,0,0,6086,837,0,0,0,837,-235,0,0,0,-235,-32,0,0,0,-32,-138,0,0,0,-138,-19,0,0,0,-19,5269,0,0,0,5269,717,0,0,0,717
6,Commercial Services & Supplies,24852,0,0,0,24852,3418,0,0,0,3418,28,0,0,0,28,4,0,0,0,4,86,0,0,0,86,12,0,0,0,12,28209,0,0,0,28209,3838,0,0,0,3838
7,Construction Materials,83535,499,200,0,84234,11489,69,28,0,11586,246,0,0,0,246,34,0,0,0,34,502,0,0,0,502,68,0,0,0,68,88136,499,200,0,88835,11990,68,27,0,12085
8,Consumer Durables,91653,0,0,0,91653,12605,0,0,0,12605,11,0,0,0,11,2,0,0,0,2,-332,0,0,0,-332,-45,0,0,0,-45,93769,0,0,0,93769,12757,0,0,0,12757
9,Diversified2,9476,200,0,0,9676,1303,28,0,0,1331,-39,0,0,0,-39,-5,0,0,0,-5,-94,949,535,0,1390,-13,129,73,0,189,9351,1149,535,0,11035,1272,156,73,0,1501
10,Diversified Consumer Services,3164,0,0,0,3164,435,0,0,0,435,-1,0,0,0,-1,0,0,0,0,0,-27,0,0,0,-27,-4,0,0,0,-4,3202,0,0,0,3202,436,0,0,0,436
