0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
,,"AUC as on December 15, 2014","AUC as on December 15, 2014","AUC as on December 15, 2014","AUC as on December 15, 2014","AUC as on December 15, 2014","AUC as on December 15, 2014","Net Investment December 01-15, 2014","Net Investment December 01-15, 2014","Net Investment December 01-15, 2014","Net Investment December 01-15, 2014","Net Investment December 01-15, 2014","Net Investment December 01-15, 2014","Net Investment December 16-31, 2014","Net Investment December 16-31, 2014","Net Investment December 16-31, 2014","Net Investment December 16-31, 2014","Net Investment December 16-31, 2014","Net Investment December 16-31, 2014","AUC as on December 31, 2014","AUC as on December 31, 2014","AUC as on December 31, 2014","AUC as on December 31, 2014","AUC as on December 31, 2014","AUC as on December 31, 2014"
,,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn
Sr. No.,Sectors,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total
1,Automobiles & Auto Components,116775,100,116875,18638,16,18654,800,0,800,128,0,128,-51,0,-51,-8,0,-8,115755,100,115855,18278,16,18293
2,Total Financial Services,390238,56534,446772,62286,9023,71309,998,2832,3831,159,452,611,121,-973,-851,19,-154,-134,388952,56225,445177,61415,8878,70293
2a,Banks,177726,949,178676,28367,152,28518,226,757,983,36,121,157,227,21,248,36,3,39,173628,971,174599,27416,153,27569
2b,Other Financial Services1,212511,55585,268096,33919,8872,42791,772,2075,2848,123,331,455,-106,-993,-1099,-17,-157,-174,215324,55254,270577,33999,8725,42724
3,Capital Goods,110870,442,111312,17696,71,17767,-834,100,-734,-133,16,-117,-924,-5,-929,-146,-1,-147,112173,437,112611,17712,69,17781
4,Chemicals & Petrochemicals,17958,240,18198,2866,38,2905,139,84,223,22,13,36,96,0,96,15,0,15,19742,240,19982,3117,38,3155
5,Coal,13157,0,13157,2100,0,2100,170,0,170,27,0,27,349,0,349,55,0,55,13738,0,13738,2169,0,2169
6,Commercial Services & Supplies,12988,470,13458,2073,75,2148,-140,0,-140,-22,0,-22,-116,0,-116,-18,0,-18,13864,470,14334,2189,74,2263
7,Construction Materials,37081,795,37876,5918,127,6045,-92,50,-42,-15,8,-7,-276,0,-276,-44,0,-44,37853,795,38648,5977,126,6102
8,Consumer Durables,6399,25,6424,1021,4,1025,-39,25,-14,-6,4,-2,-62,0,-62,-10,0,-10,6535,25,6560,1032,4,1036
9,Diversified2,4444,0,4444,709,0,709,18,0,18,3,0,3,-17,0,-17,-3,0,-3,4491,0,4491,709,0,709
10,Diversified Consumer Services,379,0,379,61,0,61,-1,0,-1,0,0,0,197,0,197,31,0,31,561,0,561,89,0,89
11,"Food, Beverages & Tobacco",100331,0,100331,16014,0,16014,944,0,944,151,0,151,-185,0,-185,-29,0,-29,96672,0,96672,15264,0,15264
12,Forest Materials,778,0,778,124,0,124,-20,0,-20,-3,0,-3,1,0,1,0,0,0,816,0,816,129,0,129
13,General Industrials,12548,0,12548,2003,0,2003,100,0,100,16,0,16,-22,0,-22,-3,0,-3,12519,0,12519,1977,0,1977
14,Hardware Technology & Equipment,68,0,68,11,0,11,-1,0,-1,0,0,0,-6,0,-6,-1,0,-1,67,0,67,11,0,11
15,Healthcare Equipment & Supplies,156,0,156,25,0,25,11,0,11,2,0,2,29,0,29,5,0,5,195,0,195,31,0,31
16,Healthcare Services,7100,125,7225,1133,20,1153,-5,0,-5,-1,0,-1,19,0,19,3,0,3,7019,125,7144,1108,20,1128
17,"Hotels, Restaurants & Tourism",8101,0,8101,1293,0,1293,823,0,823,131,0,131,-11,0,-11,-2,0,-2,8527,0,8527,1346,0,1346
18,Household & Personal Products,60492,175,60667,9655,28,9683,-21,0,-21,-3,0,-3,-433,0,-433,-68,0,-68,60110,175,60285,9491,28,9519
19,Media,28975,836,29812,4625,133,4758,-18,0,-18,-3,0,-3,136,-5,131,21,-1,21,30057,835,30892,4746,132,4878
20,Metals & Mining,44453,1411,45865,7095,225,7320,-36,138,102,-6,22,16,-367,-166,-533,-58,-26,-84,44924,1243,46167,7093,196,7290
21,Oil & Gas,97844,1553,99397,15617,248,15865,-463,0,-463,-74,0,-74,-347,0,-347,-55,0,-55,98499,1553,100052,15553,245,15798
