0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
,,"AUC as on April 30, 2020","AUC as on April 30, 2020","AUC as on April 30, 2020","AUC as on April 30, 2020","AUC as on April 30, 2020","AUC as on April 30, 2020","AUC as on April 30, 2020","AUC as on April 30, 2020","AUC as on April 30, 2020","AUC as on April 30, 2020","Net Investment April 16-30, 2020","Net Investment April 16-30, 2020","Net Investment April 16-30, 2020","Net Investment April 16-30, 2020","Net Investment April 16-30, 2020","Net Investment April 16-30, 2020","Net Investment April 16-30, 2020","Net Investment April 16-30, 2020","Net Investment April 16-30, 2020","Net Investment April 16-30, 2020","Net Investment May 01-15, 2020","Net Investment May 01-15, 2020","Net Investment May 01-15, 2020","Net Investment May 01-15, 2020","Net Investment May 01-15, 2020","Net Investment May 01-15, 2020","Net Investment May 01-15, 2020","Net Investment May 01-15, 2020","Net Investment May 01-15, 2020","Net Investment May 01-15, 2020","AUC as on May 15, 2020","AUC as on May 15, 2020","AUC as on May 15, 2020","AUC as on May 15, 2020","AUC as on May 15, 2020","AUC as on May 15, 2020","AUC as on May 15, 2020","AUC as on May 15, 2020","AUC as on May 15, 2020","AUC as on May 15, 2020"
,,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn
Sr. No.,Sectors,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total
29,Telecom Services,75452,380,0,0,75832,10045,51,0,0,10096,-328,0,0,0,-328,-44,0,0,0,-44,-591,0,0,0,-591,-78,0,0,0,-78,81719,380,0,0,82099,10815,50,0,0,10865
30,Telecommunications Equipment,91,0,0,0,91,12,0,0,0,12,-2,0,0,0,-2,0,0,0,0,0,-1,0,0,0,-1,0,0,0,0,0,86,0,0,0,86,11,0,0,0,11
31,"Textiles, Apparels & Accessories",28683,0,0,0,28683,3818,0,0,0,3818,-865,0,0,0,-865,-115,0,0,0,-115,-235,0,0,0,-235,-31,0,0,0,-31,25770,0,0,0,25770,3410,0,0,0,3410
32,Transportation,27125,699,160,0,27984,3611,93,21,0,3725,-212,0,0,0,-212,-28,0,0,0,-28,196,0,0,0,196,26,0,0,0,26,27835,699,160,0,28694,3684,92,21,0,3797
32 a,Airlines,5091,699,0,0,5790,678,93,0,0,771,-141,0,0,0,-141,-19,0,0,0,-19,220,0,0,0,220,29,0,0,0,29,5241,699,0,0,5940,694,92,0,0,786
32 b,Logistics,1145,0,160,0,1305,152,0,21,0,173,-11,0,0,0,-11,-1,0,0,0,-1,14,0,0,0,14,2,0,0,0,2,1087,0,160,0,1247,144,0,21,0,165
32 c,Marine Port & Services,10659,0,0,0,10659,1419,0,0,0,1419,-61,0,0,0,-61,-8,0,0,0,-8,-59,0,0,0,-59,-8,0,0,0,-8,11225,0,0,0,11225,1486,0,0,0,1486
32 d,Roads & Highways,1041,0,0,0,1041,139,0,0,0,139,-26,0,0,0,-26,-3,0,0,0,-3,-23,0,0,0,-23,-3,0,0,0,-3,942,0,0,0,942,125,0,0,0,125
32 e,Shipping,912,0,0,0,912,121,0,0,0,121,1,0,0,0,1,0,0,0,0,0,-6,0,0,0,-6,-1,0,0,0,-1,809,0,0,0,809,107,0,0,0,107
32 f,Surface Transportation,24,0,0,0,24,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,22,3,0,0,0,3
32 g,Transport Related Services,6148,0,0,0,6148,818,0,0,0,818,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,1,0,0,0,1,6237,0,0,0,6237,825,0,0,0,825
32 h,Airport Services,2104,0,0,0,2104,280,0,0,0,280,27,0,0,0,27,4,0,0,0,4,43,0,0,0,43,6,0,0,0,6,2273,0,0,0,2273,301,0,0,0,301
33,Utilities3,68215,2574,0,0,70789,9081,343,0,0,9424,-216,-104,0,0,-320,-29,-14,0,0,-43,-347,-219,0,0,-566,-46,-29,0,0,-75,65000,2359,0,0,67359,8602,312,0,0,8914
34,Sovereign,0,156743,1461,0,158204,0,20867,195,0,21062,0,180,-177,0,3,0,24,-24,0,0,0,-17617,-10,0,-17627,0,-2331,-1,0,-2332,0,143366,2258,0,145624,0,18973,299,0,19272
35,Others4,11138,114560,53578,14511,193787,1483,15251,7133,1932,25799,0,-1576,2949,44,1417,0,-210,393,6,189,-19,-541,290,3,-267,-2,-72,38,0,-36,10661,113464,52328,14197,190650,1411,15016,6925,1879,25231
,Grand Total,2423008,316404,65916,14511,2819840,322573,42123,8776,1932,375404,-4757,-3530,2797,44,-5446,-633,-470,372,6,-725,17363,-18840,485,3,-989,2298,-2493,64,0,-131,2286754,300322,65649,14197,2666922,302627,39744,8688,1879,352938
