0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
,,"AUC as on January 31, 2023","AUC as on January 31, 2023","AUC as on January 31, 2023","AUC as on January 31, 2023","AUC as on January 31, 2023","AUC as on January 31, 2023","AUC as on January 31, 2023","AUC as on January 31, 2023","AUC as on January 31, 2023","AUC as on January 31, 2023","Net Investment January 16-31, 2023","Net Investment January 16-31, 2023","Net Investment January 16-31, 2023","Net Investment January 16-31, 2023","Net Investment January 16-31, 2023","Net Investment January 16-31, 2023","Net Investment January 16-31, 2023","Net Investment January 16-31, 2023","Net Investment January 16-31, 2023","Net Investment January 16-31, 2023","Net Investment February 01-15, 2023","Net Investment February 01-15, 2023","Net Investment February 01-15, 2023","Net Investment February 01-15, 2023","Net Investment February 01-15, 2023","Net Investment February 01-15, 2023","Net Investment February 01-15, 2023","Net Investment February 01-15, 2023","Net Investment February 01-15, 2023","Net Investment February 01-15, 2023","AUC as on February 15, 2023","AUC as on February 15, 2023","AUC as on February 15, 2023","AUC as on February 15, 2023","AUC as on February 15, 2023","AUC as on February 15, 2023","AUC as on February 15, 2023","AUC as on February 15, 2023","AUC as on February 15, 2023","AUC as on February 15, 2023"
,,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn
Sr. No.,Sectors,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total
1,Automobile and Auto Components,272312,0,11,0,272323,33315,0,2,0,33317,2089,0,0,0,2089,256,0,0,0,256,964,0,0,0,964,116,0,0,0,116,271579,0,10,0,271589,32775,0,2,0,32777
2,Capital Goods,130782,402,0,0,131184,16000,49,0,0,16049,-254,0,0,0,-254,-31,0,0,0,-31,1509,0,0,0,1509,182,0,0,0,182,135436,402,0,0,135838,16345,48,0,0,16393
3,Chemicals,95788,0,0,0,95788,11719,0,0,0,11719,-311,0,0,0,-311,-38,0,0,0,-38,-411,0,0,0,-411,-50,0,0,0,-50,96017,0,0,0,96017,11588,0,0,0,11588
4,Construction,77749,623,2178,0,80550,9512,76,266,0,9854,1201,0,-30,0,1171,147,0,-4,0,143,111,0,0,0,111,13,0,0,0,13,79322,623,2178,0,82123,9573,75,263,0,9911
5,Construction Materials,77538,986,951,0,79475,9486,121,116,0,9723,-484,56,-56,0,-484,-59,7,-7,0,-59,-279,0,0,0,-279,-34,0,0,0,-34,77610,986,951,0,79547,9366,119,115,0,9600
6,Consumer Durables,149353,0,0,0,149353,18272,0,0,0,18272,-1913,0,0,0,-1913,-234,0,0,0,-234,-273,0,0,0,-273,-33,0,0,0,-33,152506,0,0,0,152506,18405,0,0,0,18405
7,Consumer Services,104336,419,495,0,105250,12765,52,61,0,12878,-1185,0,0,0,-1185,-145,0,0,0,-145,-135,0,0,0,-135,-16,0,0,0,-16,105237,419,495,0,106151,12700,51,60,0,12811
8,Diversified,3080,203,0,0,3283,377,25,0,0,402,3,0,0,0,3,0,0,0,0,0,-7,0,0,0,-7,-1,0,0,0,-1,2961,203,0,0,3164,357,24,0,0,381
9,Fast Moving Consumer Goods,322753,161,128,0,323042,39486,20,16,0,39522,-495,0,0,0,-495,-61,0,0,0,-61,-353,0,0,0,-353,-43,0,0,0,-43,329163,161,128,0,329452,39724,19,15,0,39758
10,Financial Services,1512278,16163,6065,0,1534506,185014,1978,742,0,187734,-8503,14,-11,0,-8500,-1040,1,-1,0,-1040,2368,-176,43,0,2235,286,-21,5,0,270,1551087,15973,6109,0,1573169,187189,1927,737,0,189853
11,Forest Materials,1915,425,0,0,2340,234,52,0,0,286,25,0,0,0,25,3,0,0,0,3,8,0,0,0,8,1,0,0,0,1,1808,425,0,0,2233,218,51,0,0,269
12,Healthcare,227272,364,0,0,227636,27805,45,0,0,27850,123,0,0,0,123,15,0,0,0,15,1099,0,0,0,1099,133,0,0,0,133,226636,364,0,0,227000,27351,44,0,0,27395
13,Information Technology,517061,0,340,0,517401,63258,0,42,0,63300,1324,0,0,0,1324,162,0,0,0,162,1777,0,0,0,1777,214,0,0,0,214,539204,0,340,0,539544,65073,0,41,0,65114
14,"Media, Entertainment & Publication",19247,0,135,0,19382,2355,0,16,0,2371,-304,0,-20,0,-324,-37,0,-2,0,-39,26,0,0,0,26,3,0,0,0,3,18704,0,135,0,18839,2257,0,16,0,2273
15,Metals & Mining,162632,16,12,0,162660,19897,2,1,0,19900,1851,0,0,0,1851,226,0,0,0,226,-1948,0,0,0,-1948,-235,0,0,0,-235,133633,16,12,0,133661,16127,2,1,0,16130
16,"Oil, Gas & Consumable Fuels",487290,319,282,0,487891,59616,39,35,0,59690,-4772,0,0,0,-4772,-584,0,0,0,-584,-6263,0,0,0,-6263,-756,0,0,0,-756,472425,319,282,0,473026,57013,39,34,0,57086
17,Power,170738,1149,205,7753,179845,20888,141,25,949,22003,248,-30,0,-6,212,30,-4,0,-1,25,-2351,-45,0,-19,-2415,-284,-5,0,-2,-291,132716,1104,205,7357,141382,16017,133,25,888,17063
18,Realty,53874,376,304,16189,70743,6591,46,37,1981,8655,-245,243,207,-57,148,-30,30,25,-7,18,213,0,0,-93,120,26,0,0,-11,15,53285,376,304,15454,69419,6431,45,37,1865,8378
19,Services,70212,250,0,2601,73063,8590,31,0,318,8939,-1505,0,0,-6,-1511,-184,0,0,-1,-185,-287,0,0,-4,-291,-35,0,0,-1,-36,66663,250,0,2585,69498,8045,30,0,312,8387
20,Telecommunication,116219,162,0,0,116381,14218,20,0,0,14238,-548,15,0,0,-533,-67,2,0,0,-65,-249,0,0,0,-249,-30,0,0,0,-30,119041,162,0,0,119203,14366,20,0,0,14386
21,Textiles,18278,0,0,0,18278,2236,0,0,0,2236,-113,0,0,0,-113,-14,0,0,0,-14,-316,0,0,0,-316,-38,0,0,0,-38,17083,0,0,0,17083,2062,0,0,0,2062
22,Utilities,568,0,0,0,568,70,0,0,0,70,2,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,571,0,0,0,571,69,0,0,0,69
23,Sovereign,0,136069,3756,0,139825,0,16647,460,0,17106,0,3005,0,0,3005,0,368,0,0,368,0,3939,173,0,4112,0,475,21,0,496,0,139679,3931,0,143610,0,16857,474,0,17331
24,Others,11613,82438,124685,4235,222971,1421,10086,15254,518,27279,-19,1185,-69,0,1097,-2,146,-8,0,134,-11,-1077,-2337,0,-3425,-1,-130,-282,0,-413,10788,83171,122502,4235,220696,1302,10038,14784,511,26635
,Grand Total,4602889,240522,139545,30779,5013735,563122,29426,17072,3765,613390,-13784,4488,20,-69,-9345,-1686,549,2,-8,-1143,-4806,2643,-2121,-117,-4401,-580,319,-256,-14,-531,4593478,244631,137582,29631,5005322,554352,29523,16604,3576,604055
