0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
,,AUC as on June 30 2012,AUC as on June 30 2012,AUC as on June 30 2012,AUC as on June 30 2012,AUC as on June 30 2012,AUC as on June 30 2012,"Net  Investment  June 16-30, 2012","Net  Investment  June 16-30, 2012","Net  Investment  June 16-30, 2012","Net  Investment  June 16-30, 2012","Net  Investment  June 16-30, 2012","Net  Investment  June 16-30, 2012","Net  Investment  July 1-15, 2012","Net  Investment  July 1-15, 2012","Net  Investment  July 1-15, 2012","Net  Investment  July 1-15, 2012","Net  Investment  July 1-15, 2012","Net  Investment  July 1-15, 2012","AUC  as on July 15, 2012","AUC  as on July 15, 2012","AUC  as on July 15, 2012","AUC  as on July 15, 2012","AUC  as on July 15, 2012","AUC  as on July 15, 2012"
,,IN  INR Cr.,IN  INR Cr.,IN  INR Cr.,IN  USD Mn,IN  USD Mn,IN  USD Mn,IN  INR Cr.,IN  INR Cr.,IN  INR Cr.,IN  USD Mn,IN  USD Mn,IN  USD Mn,IN  INR Cr.,IN  INR Cr.,IN  INR Cr.,IN  USD Mn,IN  USD Mn,IN  USD Mn,IN  INR Cr.,IN  INR Cr.,IN  INR Cr.,IN  USD Mn,IN  USD Mn,IN  USD Mn
Sr. No.,Sectors,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total
1,Automobiles  & Auto Components,47622,0,47622,8457,0,8457,-146,0,-146,-26,0,-26,305,0,305,55,0,55,47654,0,47654,8562,0,8562
2,Total Financial Services,266795,31144,297939,47381,5531,52911,-1129,-148,-1277,-201,-26,-227,1674,-341,1332,301,-61,239,274094,30445,304538,49248,5470,54718
2a,Banks,155828,9,155837,27674,2,27675,-464,0,-464,-82,0,-82,1625,0,1625,292,0,292,160140,9,160149,28773,2,28775
2b,Other  Financial Services1,110967,31135,142102,19707,5529,25236,-666,-148,-813,-118,-26,-144,48,-341,-293,9,-61,-53,113953,30436,144389,20475,5469,25943
3,Capital  Goods,59501,400,59901,10567,71,10638,-277,-62,-339,-49,-11,-60,478,125,603,86,22,108,59771,525,60296,10739,94,10834
4,Chemicals  & Petrochemicals,7680,0,7680,1364,0,1364,105,0,105,19,0,19,85,0,85,15,0,15,7730,0,7730,1389,0,1389
5,Coal,12710,0,12710,2257,0,2257,71,0,71,13,0,13,77,0,77,14,0,14,13047,0,13047,2344,0,2344
6,Commercial  Services & Supplies,5682,0,5682,1009,0,1009,-58,0,-58,-10,0,-10,-54,0,-54,-10,0,-10,5615,0,5615,1009,0,1009
7,Construction  Materials,21549,60,21609,3827,11,3838,286,0,286,51,0,51,148,0,148,27,0,27,21728,60,21788,3904,11,3915
8,Consumer  Durables,8855,0,8855,1572,0,1572,-10,0,-10,-2,0,-2,40,0,40,7,0,7,8642,0,8642,1553,0,1553
9,Diversified2,2259,0,2259,401,0,401,-7,0,-7,-1,0,-1,-9,0,-9,-2,0,-2,2182,0,2182,392,0,392
10,Diversified  Consumer Services,540,0,540,96,0,96,1,0,1,0,0,0,5,0,5,1,0,1,547,0,547,98,0,98
11,"Food,  Beverages & Tobacco",56280,76,56357,9995,14,10008,186,0,186,33,0,33,391,0,391,70,0,70,56615,76,56691,10172,14,10186
12,Forest  Materials,399,0,399,71,0,71,-1,0,-1,0,0,0,-6,0,-6,-1,0,-1,393,0,393,71,0,71
13,General  Industrials,5969,0,5969,1060,0,1060,-15,0,-15,-3,0,-3,51,0,51,9,0,9,6093,0,6093,1095,0,1095
14,Hardware  Technology & Equipment,280,0,280,50,0,50,-2,0,-2,0,0,0,-1,0,-1,0,0,0,284,0,284,51,0,51
15,Healthcare  Equipment & Supplies,1363,0,1363,242,0,242,-14,0,-14,-2,0,-2,1,0,1,0,0,0,1400,0,1400,252,0,252
16,Healthcare  Services,3420,0,3420,607,0,607,-6,0,-6,-1,0,-1,4,125,129,1,22,23,3508,125,3633,630,22,653
17,"Hotels,  Restaurants & Tourism",4260,100,4360,757,18,774,-17,0,-17,-3,0,-3,47,0,47,8,0,8,4526,100,4626,813,18,831
18,Household  & Personal Products,37152,0,37152,6598,0,6598,408,0,408,73,0,73,334,0,334,60,0,60,36308,0,36308,6524,0,6524
19,Media,9658,0,9658,1715,0,1715,-16,0,-16,-3,0,-3,7,0,7,1,0,1,9699,0,9699,1743,0,1743
20,Metals  & Mining,38719,880,39599,6876,156,7032,85,0,85,15,0,15,544,0,544,98,0,98,38354,880,39234,6891,158,7049
21,Oil  & Gas,63562,9710,73272,11288,1724,13013,-12,131,119,-2,23,21,1395,-50,1345,251,-9,242,62917,9103,72020,11305,1636,12940
22,Pharmaceuticals  & Biotechnology,50622,115,50737,8990,20,9011,313,0,313,56,0,56,414,0,414,74,0,74,51211,114,51325,9201,21,9222
23,Realty,14675,255,14930,2606,45,2651,37,0,37,7,0,7,84,178,262,15,32,47,15233,255,15488,2737,46,2783
24,Retailing,2430,0,2430,431,0,431,-70,0,-70,-12,0,-12,11,0,11,2,0,2,2559,0,2559,460,0,460
25,Software  & Services,118264,0,118264,21003,0,21003,-28,0,-28,-5,0,-5,639,0,639,115,0,115,110548,0,110548,19863,0,19863
26,Telecom  Services,24987,1400,26387,4437,249,4686,-170,0,-170,-30,0,-30,121,0,121,22,0,22,25679,1400,27079,4614,252,4865
27,Telecommunications  Equipment,115,0,115,21,0,21,-2,0,-2,0,0,0,-1,0,-1,0,0,0,122,0,122,22,0,22
28,"Textiles,  Apparels & Accessories",13951,0,13951,2478,0,2478,-2,0,-2,0,0,0,80,0,80,14,0,14,13970,0,13970,2510,0,2510
29,Transportation,9478,0,9478,1683,0,1683,-1,0,-1,0,0,0,131,0,131,24,0,24,9542,0,9542,1715,0,1715
29 a,Airlines,301,0,301,53,0,53,1,0,1,0,0,0,-8,0,-8,-1,0,-1,285,0,285,51,0,51
29 b,Logistics,746,0,746,133,0,133,-1,0,-1,0,0,0,5,0,5,1,0,1,774,0,774,139,0,139
29 c,Marine Port & Services,3430,0,3430,609,0,609,-5,0,-5,-1,0,-1,70,0,70,13,0,13,3409,0,3409,613,0,613
29 d,Roads & Highways,874,0,874,155,0,155,-2,0,-3,0,0,0,42,0,42,7,0,7,946,0,946,170,0,170
29 e,Shipping,971,0,971,172,0,172,6,0,6,1,0,1,6,0,6,1,0,1,1033,0,1033,186,0,186
29 f,Surface Transportation,28,0,28,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,31,0,31,6,0,6
29 g,Transport Related Services,3128,0,3128,556,0,556,-1,0,-1,0,0,0,16,0,16,3,0,3,3064,0,3064,551,0,551
30,Utilities3,35636,459,36094,6329,81,6410,190,-5,185,34,-1,33,304,0,304,55,0,55,35705,459,36163,6415,82,6498
31,Sovereign,0,59363,59363,0,10542,10542,0,106,106,0,19,19,0,1772,1772,0,318,318,0,59478,59478,0,10687,10687
32,Others4,11370,52387,63757,2019,9304,11323,-14,454,440,-2,81,78,57,-84,-28,10,-15,-5,11662,52473,64135,2095,9428,11523
,Grand  Total,935785,156349,1092135,166188,27766,193954,-315,473,158,-56,84,28,7357,1724,9081,1322,310,1632,937338,155494,1092831,168416,27938,196355
"1 ""Other  Financial Services"" includes Financial Sector  other than ""Bank"". Sub-category under ""Other Financial Services"" are as  follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)","1 ""Other  Financial Services"" includes Financial Sector  other than ""Bank"". Sub-category under ""Other Financial Services"" are as  follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)","1 ""Other  Financial Services"" includes Financial Sector  other than ""Bank"". Sub-category under ""Other Financial Services"" are as  follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)","1 ""Other  Financial Services"" includes Financial Sector  other than ""Bank"". Sub-category under ""Other Financial Services"" are as  follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)",,,,,,,,,,,,,,,,,,,,,,
"1 ""Other  Financial Services"" includes Financial Sector  other than ""Bank"". Sub-category under ""Other Financial Services"" are as  follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)","1 ""Other  Financial Services"" includes Financial Sector  other than ""Bank"". Sub-category under ""Other Financial Services"" are as  follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)","1 ""Other  Financial Services"" includes Financial Sector  other than ""Bank"". Sub-category under ""Other Financial Services"" are as  follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)","1 ""Other  Financial Services"" includes Financial Sector  other than ""Bank"". Sub-category under ""Other Financial Services"" are as  follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)",,,,,,,,,,,,,,,,,,,,,,
