0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,ReportDate
,,"AUC as on May 15, 2023","AUC as on May 15, 2023","AUC as on May 15, 2023","AUC as on May 15, 2023","AUC as on May 15, 2023","AUC as on May 15, 2023","AUC as on May 15, 2023","AUC as on May 15, 2023","AUC as on May 15, 2023","AUC as on May 15, 2023","Net Investment May 01-15, 2023","Net Investment May 01-15, 2023","Net Investment May 01-15, 2023","Net Investment May 01-15, 2023","Net Investment May 01-15, 2023","Net Investment May 01-15, 2023","Net Investment May 01-15, 2023","Net Investment May 01-15, 2023","Net Investment May 01-15, 2023","Net Investment May 01-15, 2023","Net Investment May 16-31, 2023","Net Investment May 16-31, 2023","Net Investment May 16-31, 2023","Net Investment May 16-31, 2023","Net Investment May 16-31, 2023","Net Investment May 16-31, 2023","Net Investment May 16-31, 2023","Net Investment May 16-31, 2023","Net Investment May 16-31, 2023","Net Investment May 16-31, 2023","AUC as on May 31, 2023","AUC as on May 31, 2023","AUC as on May 31, 2023","AUC as on May 31, 2023","AUC as on May 31, 2023","AUC as on May 31, 2023","AUC as on May 31, 2023","AUC as on May 31, 2023","AUC as on May 31, 2023","AUC as on May 31, 2023","May 31, 2023"
,,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,"May 31, 2023"
Sr. No.,Sectors,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,"May 31, 2023"
1,Automobile and Auto Components,296814,19,11,0,296844,36072,2,2,0,36076,4705,0,0,0,4705,572,0,0,0,572,3997,0,0,0,3997,484,0,0,0,484,306665,19,11,0,306695,37092,2,2,0,37096,"May 31, 2023"
2,Capital Goods,153117,380,0,0,153497,18608,47,0,0,18655,1153,-11,0,0,1142,140,-2,0,0,138,1352,0,0,0,1352,164,0,0,0,164,160343,402,0,0,160745,19394,49,0,0,19443,"May 31, 2023"
3,Chemicals,99955,0,0,0,99955,12147,0,0,0,12147,688,0,0,0,688,84,0,0,0,84,386,0,0,0,386,47,0,0,0,47,101104,0,0,0,101104,12229,0,0,0,12229,"May 31, 2023"
4,Construction,85575,605,2178,0,88358,10400,73,265,0,10738,-181,0,0,0,-181,-22,0,0,0,-22,-163,-19,0,0,-182,-20,-2,0,0,-22,84330,586,2178,0,87094,10200,71,263,0,10534,"May 31, 2023"
5,Construction Materials,85809,1025,915,0,87749,10428,125,111,0,10664,607,-19,0,0,588,74,-2,0,0,72,746,-5,-3,0,738,90,-1,0,0,89,88096,968,842,0,89906,10655,117,102,0,10874,"May 31, 2023"
6,Consumer Durables,161680,0,0,0,161680,19649,0,0,0,19649,240,0,0,0,240,29,0,0,0,29,824,0,0,0,824,100,0,0,0,100,166522,0,0,0,166522,20141,0,0,0,20141,"May 31, 2023"
7,Consumer Services,114962,359,495,0,115816,13971,44,60,0,14075,934,0,0,0,934,114,0,0,0,114,1931,0,50,0,1981,234,0,6,0,240,120637,359,545,0,121541,14591,43,66,0,14700,"May 31, 2023"
8,Diversified,3097,191,0,0,3288,376,23,0,0,399,-22,0,0,0,-22,-3,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,3202,191,0,0,3393,387,23,0,0,410,"May 31, 2023"
9,Fast Moving Consumer Goods,359793,157,128,0,360078,43726,19,15,0,43760,1664,0,0,0,1664,202,0,0,0,202,1571,0,0,0,1571,190,0,0,0,190,370221,156,128,0,370505,44779,19,15,0,44813,"May 31, 2023"
