0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,ReportDate
,,"AUC as on January 31, 2024","AUC as on January 31, 2024","AUC as on January 31, 2024","AUC as on January 31, 2024","AUC as on January 31, 2024","AUC as on January 31, 2024","AUC as on January 31, 2024","AUC as on January 31, 2024","AUC as on January 31, 2024","AUC as on January 31, 2024","Net Investment January 16-31, 2024","Net Investment January 16-31, 2024","Net Investment January 16-31, 2024","Net Investment January 16-31, 2024","Net Investment January 16-31, 2024","Net Investment January 16-31, 2024","Net Investment January 16-31, 2024","Net Investment January 16-31, 2024","Net Investment January 16-31, 2024","Net Investment January 16-31, 2024","Net Investment February 01-15, 2024","Net Investment February 01-15, 2024","Net Investment February 01-15, 2024","Net Investment February 01-15, 2024","Net Investment February 01-15, 2024","Net Investment February 01-15, 2024","Net Investment February 01-15, 2024","Net Investment February 01-15, 2024","Net Investment February 01-15, 2024","Net Investment February 01-15, 2024","AUC as on February 15, 2024","AUC as on February 15, 2024","AUC as on February 15, 2024","AUC as on February 15, 2024","AUC as on February 15, 2024","AUC as on February 15, 2024","AUC as on February 15, 2024","AUC as on February 15, 2024","AUC as on February 15, 2024","AUC as on February 15, 2024","February 15, 2024"
,,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,"February 15, 2024"
Sr. No.,Sectors,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,"February 15, 2024"
1,Automobile and Auto Components,420703,133,11,0,420847,50638,16,1,0,50655,-437,0,0,0,-437,-53,0,0,0,-53,2539,0,0,0,2539,306,0,0,0,306,439037,133,11,0,439181,52888,16,1,0,52905,"February 15, 2024"
2,Capital Goods,279625,843,0,0,280468,33657,102,0,0,33759,1000,0,0,0,1000,120,0,0,0,120,921,0,0,0,921,111,0,0,0,111,278904,843,0,0,279747,33598,102,0,0,33700,"February 15, 2024"
3,Chemicals,96938,0,615,0,97553,11668,0,74,0,11742,-1036,0,615,0,-421,-125,0,74,0,-51,-790,0,0,0,-790,-95,0,0,0,-95,95487,0,615,0,96102,11503,0,74,0,11577,"February 15, 2024"
4,Construction,140676,407,2178,0,143261,16932,49,262,0,17243,-75,0,0,0,-75,-9,0,0,0,-9,-4251,0,0,0,-4251,-512,0,0,0,-512,130403,407,2178,0,132988,15709,49,262,0,16020,"February 15, 2024"
5,Construction Materials,118325,896,556,0,119777,14242,108,67,0,14417,-193,0,0,0,-193,-23,0,0,0,-23,-34,0,0,0,-34,-4,0,0,0,-4,113814,896,556,0,115266,13711,108,67,0,13886,"February 15, 2024"
6,Consumer Durables,195445,0,0,0,195445,23525,0,0,0,23525,-1445,0,0,0,-1445,-174,0,0,0,-174,180,0,0,0,180,22,0,0,0,22,195524,0,0,0,195524,23554,0,0,0,23554,"February 15, 2024"
7,Consumer Services,190130,1109,670,0,191909,22885,133,81,0,23099,-97,0,0,0,-97,-12,0,0,0,-12,3041,0,0,0,3041,366,0,0,0,366,207279,1109,670,0,209058,24970,134,81,0,25185,"February 15, 2024"
8,Diversified,4705,165,0,0,4870,566,20,0,0,586,19,0,0,0,19,2,0,0,0,2,-87,0,0,0,-87,-11,0,0,0,-11,4142,165,0,0,4307,499,20,0,0,519,"February 15, 2024"
9,Fast Moving Consumer Goods,406935,133,285,0,407353,48981,16,34,0,49031,-2016,0,0,0,-2016,-243,0,0,0,-243,-3011,0,0,0,-3011,-363,0,0,0,-363,398976,133,285,0,399394,48062,16,34,0,48112,"February 15, 2024"
