0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,ReportDate
,,"AUC  as on April 15, 2013","AUC  as on April 15, 2013","AUC  as on April 15, 2013","AUC  as on April 15, 2013","AUC  as on April 15, 2013","AUC  as on April 15, 2013","Net  Investment  April 1-15, 2013","Net  Investment  April 1-15, 2013","Net  Investment  April 1-15, 2013","Net  Investment  April 1-15, 2013","Net  Investment  April 1-15, 2013","Net  Investment  April 1-15, 2013","Net  Investment  April 16-30, 2013","Net  Investment  April 16-30, 2013","Net  Investment  April 16-30, 2013","Net  Investment  April 16-30, 2013","Net  Investment  April 16-30, 2013","Net  Investment  April 16-30, 2013","AUC  as on April 30, 2013","AUC  as on April 30, 2013","AUC  as on April 30, 2013","AUC  as on April 30, 2013","AUC  as on April 30, 2013","AUC  as on April 30, 2013","April 30, 2013"
,,IN  INR Cr.,IN  INR Cr.,IN  INR Cr.,IN  USD Mn,IN  USD Mn,IN  USD Mn,IN  INR Cr.,IN  INR Cr.,IN  INR Cr.,IN  USD Mn,IN  USD Mn,IN  USD Mn,IN  INR Cr.,IN  INR Cr.,IN  INR Cr.,IN  USD Mn,IN  USD Mn,IN  USD Mn,IN  INR Cr.,IN  INR Cr.,IN  INR Cr.,IN  USD Mn,IN  USD Mn,IN  USD Mn,"April 30, 2013"
Sr. No.,Sectors,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,"April 30, 2013"
1,Automobiles & Auto Components,54152,0,54152,9913,0,9913,-82,0,-82,-15,0,-15,294,0,294,54,0,54,60796,0,60796,112130,0,112130,"April 30, 2013"
2,Total Financial Services,335621,40567,376189,61440,7426,68866,-381,-1066,-1446,-70,-195,-265,3173,-1125,2048,585,-208,378,364359,40848,405207,672014,75339,747353,"April 30, 2013"
2a,Banks,201987,129,202116,36976,24,37000,-196,0,-196,-36,0,-36,2752,0,2752,508,0,508,221084,130,221214,407762,239,408001,"April 30, 2013"
2b,Other Financial Services1,133634,40438,174073,24463,7403,31866,-184,-1066,-1250,-34,-195,-229,422,-1125,-704,78,-208,-130,143275,40718,183993,264253,75100,339352,"April 30, 2013"
3,Capital Goods,61718,456,62173,11298,83,11382,-307,-32,-338,-56,-6,-62,234,0,234,43,0,43,66471,456,66927,122598,840,123438,"April 30, 2013"
4,Chemicals & Petrochemicals,8269,4,8273,1514,1,1515,38,0,38,7,0,7,27,0,27,5,0,5,8289,4,8294,15289,8,15297,"April 30, 2013"
5,Coal,10626,0,10626,1945,0,1945,-15,0,-15,-3,0,-3,-77,0,-77,-14,0,-14,11384,0,11384,20997,0,20997,"April 30, 2013"
6,Commercial Services & Supplies,6220,0,6220,1139,0,1139,34,0,34,6,0,6,48,0,48,9,0,9,6378,0,6378,11763,0,11763,"April 30, 2013"
7,Construction Materials,26232,0,26232,4802,0,4802,-31,0,-31,-6,0,-6,204,0,204,38,0,38,27565,0,27565,50840,0,50840,"April 30, 2013"
8,Consumer Durables,11532,0,11532,2111,0,2111,52,0,52,10,0,10,29,0,29,5,0,5,11793,0,11793,21750,0,21750,"April 30, 2013"
9,Diversified2,2219,0,2219,406,0,406,-4,0,-4,-1,0,-1,-30,0,-30,-5,0,-5,2379,0,2379,4388,0,4388,"April 30, 2013"
10,Diversified Consumer Services,286,0,286,52,0,52,-4,0,-4,-1,0,-1,3,0,3,1,0,1,306,0,306,565,0,565,"April 30, 2013"
11,"Food, Beverages & Tobacco",78413,100,78513,14354,18,14373,346,0,346,63,0,63,504,0,504,93,0,93,84727,100,84827,156268,184,156453,"April 30, 2013"
12,Forest Materials,419,0,419,77,0,77,62,0,62,11,0,11,0,0,0,0,0,0,420,0,420,775,0,775,"April 30, 2013"
13,General Industrials,5763,0,5763,1055,0,1055,-13,0,-13,-2,0,-2,7,0,7,1,0,1,5985,0,5985,11039,0,11039,"April 30, 2013"
14,Hardware Technology & Equipment,223,0,223,41,0,41,-2,0,-2,0,0,0,-1,0,-1,0,0,0,226,0,226,416,0,416,"April 30, 2013"
15,Healthcare Equipment & Supplies,551,0,551,101,0,101,10,0,10,2,0,2,-1,0,-1,0,0,0,517,0,517,954,0,954,"April 30, 2013"
16,Healthcare Services,4480,125,4605,820,23,843,34,0,34,6,0,6,176,0,176,32,0,32,4708,125,4833,8682,231,8913,"April 30, 2013"
17,"Hotels, Restaurants & Tourism",4300,0,4300,787,0,787,-12,0,-12,-2,0,-2,129,0,129,24,0,24,4539,0,4539,8372,0,8372,"April 30, 2013"
18,Household & Personal Products,46092,95,46187,8438,17,8455,287,0,287,53,0,53,416,0,416,77,0,77,53389,95,53484,98470,175,98645,"April 30, 2013"
19,Media,14684,190,14874,2688,35,2723,64,0,64,12,0,12,194,0,194,36,0,36,16364,190,16554,30181,351,30532,"April 30, 2013"
20,Metals & Mining,32101,505,32606,5877,92,5969,-341,147,-193,-62,27,-35,-44,0,-44,-8,0,-8,32755,605,33360,60412,1116,61528,"April 30, 2013"
21,Oil & Gas,79668,4250,83918,14584,778,15362,-568,-780,-1349,-104,-143,-247,-153,162,9,-28,30,2,79776,4566,84341,147136,8421,155557,"April 30, 2013"
22,Pharmaceuticals & Biotechnology,72373,407,72780,13249,75,13323,599,0,599,110,0,110,791,0,791,146,0,146,76977,407,77385,141975,751,142726,"April 30, 2013"
23,Realty,16646,200,16846,3047,37,3084,78,0,78,14,0,14,36,0,36,7,0,7,17456,200,17656,32195,369,32564,"April 30, 2013"
24,Retailing,2636,0,2636,483,0,483,15,0,15,3,0,3,9,0,9,2,0,2,2689,0,2689,4959,0,4959,"April 30, 2013"
25,Software & Services,139327,0,139327,25506,0,25506,-141,0,-141,-26,0,-26,-1739,0,-1739,-321,0,-321,130740,0,130740,241134,0,241134,"April 30, 2013"
26,Telecom Services,26248,930,27178,4805,170,4975,-137,0,-137,-25,0,-25,333,0,333,61,0,61,30499,930,31429,56251,1715,57966,"April 30, 2013"
27,Telecommunications Equipment,126,0,126,23,0,23,7,0,7,1,0,1,4,0,4,1,0,1,134,0,134,247,0,247,"April 30, 2013"
28,"Textiles, Apparels & Accessories",15012,0,15012,2748,0,2748,52,0,52,10,0,10,190,0,190,35,0,35,16029,0,16029,29564,0,29564,"April 30, 2013"
29,Transportation,11222,0,11222,2054,0,2054,69,-200,-131,13,-37,-24,70,0,70,13,0,13,11468,0,11468,21152,0,21152,"April 30, 2013"
29 a,Airlines,282,0,282,52,0,52,-4,0,-4,-1,0,-1,23,0,23,4,0,4,375,0,375,691,0,691,"April 30, 2013"
29 b,Logistics,808,0,808,148,0,148,1,0,1,0,0,0,7,0,7,1,0,1,844,0,844,1556,0,1556,"April 30, 2013"
29 c,Marine Port & Services,4266,0,4266,781,0,781,59,0,59,11,0,11,32,0,32,6,0,6,4246,0,4246,7831,0,7831,"April 30, 2013"
29 d,Roads & Highways,1072,0,1072,196,0,196,-3,-200,-203,-1,-37,-37,-2,0,-2,0,0,0,1066,0,1066,1966,0,1966,"April 30, 2013"
29 e,Shipping,868,0,868,159,0,159,0,0,0,0,0,0,0,0,0,0,0,0,866,0,866,1597,0,1597,"April 30, 2013"
29 f,Surface Transportation,27,0,27,5,0,5,,0,0,0,0,0,0,0,0,0,0,0,28,0,28,52,0,52,"April 30, 2013"
29 g,Transport Related Services,3899,0,3899,714,0,714,15,0,15,3,0,3,11,0,11,2,0,2,4044,0,4044,7459,0,7459,"April 30, 2013"
30,Utilities3,40283,831,41113,7374,152,7526,-91,5,-86,-17,1,-16,461,-8,453,85,-1,84,43099,826,43924,79490,1523,81013,"April 30, 2013"
31,Sovereign,0,80201,80201,0,14682,14682,0,-1289,-1289,0,-236,-236,0,10068,10068,0,1857,1857,0,90605,90605,0,167109,167109,"April 30, 2013"
32,Others4,24596,53159,77756,4503,9732,14234,433,-681,-248,79,-125,-45,76,133,209,14,25,39,26241,52892,79133,48399,97552,145950,"April 30, 2013"
,Grand Total,1132038,182021,1314058,207234,33321,240555,51,-3895,-3844,9,-713,-704,5363,9230,14592,989,1702,2691,1198461,192848,1391309,2210407,355684,2566091,"April 30, 2013"
,,,,,,,,,,,,,,,,,,,,,,,,,,"April 30, 2013"
"1 ""Other Financial  Services"" includes Financial Sector other  than ""Bank"". Sub-category under ""Other Financial Services"" are as follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)","1 ""Other Financial  Services"" includes Financial Sector other  than ""Bank"". Sub-category under ""Other Financial Services"" are as follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)","1 ""Other Financial  Services"" includes Financial Sector other  than ""Bank"". Sub-category under ""Other Financial Services"" are as follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)","1 ""Other Financial  Services"" includes Financial Sector other  than ""Bank"". Sub-category under ""Other Financial Services"" are as follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)",,,,,,,,,,,,,,,,,,,,,,,"April 30, 2013"
"1 ""Other Financial  Services"" includes Financial Sector other  than ""Bank"". Sub-category under ""Other Financial Services"" are as follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)","1 ""Other Financial  Services"" includes Financial Sector other  than ""Bank"". Sub-category under ""Other Financial Services"" are as follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)","1 ""Other Financial  Services"" includes Financial Sector other  than ""Bank"". Sub-category under ""Other Financial Services"" are as follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)","1 ""Other Financial  Services"" includes Financial Sector other  than ""Bank"". Sub-category under ""Other Financial Services"" are as follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)",,,,,,,,,,,,,,,,,,,,,,,"April 30, 2013"
"1 ""Other Financial  Services"" includes Financial Sector other  than ""Bank"". Sub-category under ""Other Financial Services"" are as follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)","1 ""Other Financial  Services"" includes Financial Sector other  than ""Bank"". Sub-category under ""Other Financial Services"" are as follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)","1 ""Other Financial  Services"" includes Financial Sector other  than ""Bank"". Sub-category under ""Other Financial Services"" are as follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)","1 ""Other Financial  Services"" includes Financial Sector other  than ""Bank"". Sub-category under ""Other Financial Services"" are as follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)",,,,,,,,,,,,,,,,,,,,,,,"April 30, 2013"
"1 ""Other Financial  Services"" includes Financial Sector other  than ""Bank"". Sub-category under ""Other Financial Services"" are as follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)","1 ""Other Financial  Services"" includes Financial Sector other  than ""Bank"". Sub-category under ""Other Financial Services"" are as follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)","1 ""Other Financial  Services"" includes Financial Sector other  than ""Bank"". Sub-category under ""Other Financial Services"" are as follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)","1 ""Other Financial  Services"" includes Financial Sector other  than ""Bank"". Sub-category under ""Other Financial Services"" are as follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)",,,,,,,,,,,,,,,,,,,,,,,"April 30, 2013"
"1 ""Other Financial  Services"" includes Financial Sector other  than ""Bank"". Sub-category under ""Other Financial Services"" are as follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)","1 ""Other Financial  Services"" includes Financial Sector other  than ""Bank"". Sub-category under ""Other Financial Services"" are as follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)","1 ""Other Financial  Services"" includes Financial Sector other  than ""Bank"". Sub-category under ""Other Financial Services"" are as follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)","1 ""Other Financial  Services"" includes Financial Sector other  than ""Bank"". Sub-category under ""Other Financial Services"" are as follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)",,,,,,,,,,,,,,,,,,,,,,,"April 30, 2013"
"1 ""Other Financial  Services"" includes Financial Sector other  than ""Bank"". Sub-category under ""Other Financial Services"" are as follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)","1 ""Other Financial  Services"" includes Financial Sector other  than ""Bank"". Sub-category under ""Other Financial Services"" are as follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)","1 ""Other Financial  Services"" includes Financial Sector other  than ""Bank"". Sub-category under ""Other Financial Services"" are as follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)","1 ""Other Financial  Services"" includes Financial Sector other  than ""Bank"". Sub-category under ""Other Financial Services"" are as follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)",,,,,,,,,,,,,,,,,,,,,,,"April 30, 2013"
"1 ""Other Financial  Services"" includes Financial Sector other  than ""Bank"". Sub-category under ""Other Financial Services"" are as follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)","1 ""Other Financial  Services"" includes Financial Sector other  than ""Bank"". Sub-category under ""Other Financial Services"" are as follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)","1 ""Other Financial  Services"" includes Financial Sector other  than ""Bank"". Sub-category under ""Other Financial Services"" are as follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)","1 ""Other Financial  Services"" includes Financial Sector other  than ""Bank"". Sub-category under ""Other Financial Services"" are as follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)",,,,,,,,,,,,,,,,,,,,,,,"April 30, 2013"
"1 ""Other Financial  Services"" includes Financial Sector other  than ""Bank"". Sub-category under ""Other Financial Services"" are as follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)","1 ""Other Financial  Services"" includes Financial Sector other  than ""Bank"". Sub-category under ""Other Financial Services"" are as follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)","1 ""Other Financial  Services"" includes Financial Sector other  than ""Bank"". Sub-category under ""Other Financial Services"" are as follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)","1 ""Other Financial  Services"" includes Financial Sector other  than ""Bank"". Sub-category under ""Other Financial Services"" are as follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)",,,,,,,,,,,,,,,,,,,,,,,"April 30, 2013"
,,,,,,,,,,,,,,,,,,,,,,,,,,"April 30, 2013"
"2AS per BSE Classification Companies under ""Diversified"" are as follows:","2AS per BSE Classification Companies under ""Diversified"" are as follows:","2AS per BSE Classification Companies under ""Diversified"" are as follows:","2AS per BSE Classification Companies under ""Diversified"" are as follows:",,,,,,,,,,,,,,,,,,,,,,,"April 30, 2013"
"2AS per BSE Classification Companies under ""Diversified"" are as follows:","2AS per BSE Classification Companies under ""Diversified"" are as follows:","2AS per BSE Classification Companies under ""Diversified"" are as follows:","2AS per BSE Classification Companies under ""Diversified"" are as follows:",,,,,,,,,,,,,,,,,,,,,,,"April 30, 2013"
Mercator Limited,Mercator Limited,Mercator Limited,Mercator Limited,,,,,,,,,,,,,,,,,,,,,,,"April 30, 2013"
Kutch Salt & Allied Industries Ltd.,Kutch Salt & Allied Industries Ltd.,Kutch Salt & Allied Industries Ltd.,Kutch Salt & Allied Industries Ltd.,,,,,,,,,,,,,,,,,,,,,,,"April 30, 2013"
SVARTCORP,SVARTCORP,SVARTCORP,SVARTCORP,,,,,,,,,,,,,,,,,,,,,,,"April 30, 2013"
Advanced Micronic Devices Ltd.,Advanced Micronic Devices Ltd.,Advanced Micronic Devices Ltd.,Advanced Micronic Devices Ltd.,,,,,,,,,,,,,,,,,,,,,,,"April 30, 2013"
VBC Industries Ltd,VBC Industries Ltd,VBC Industries Ltd,VBC Industries Ltd,,,,,,,,,,,,,,,,,,,,,,,"April 30, 2013"
Cosco (India) ltd.,Cosco (India) ltd.,Cosco (India) ltd.,Cosco (India) ltd.,,,,,,,,,,,,,,,,,,,,,,,"April 30, 2013"
DCM Shriram Consolidated Ltd.,DCM Shriram Consolidated Ltd.,DCM Shriram Consolidated Ltd.,DCM Shriram Consolidated Ltd.,,,,,,,,,,,,,,,,,,,,,,,"April 30, 2013"
Cimmco Ltd,Cimmco Ltd,Cimmco Ltd,Cimmco Ltd,,,,,,,,,,,,,,,,,,,,,,,"April 30, 2013"
Gillanders Arbuthnot & Co. Ltd.,Gillanders Arbuthnot & Co. Ltd.,Gillanders Arbuthnot & Co. Ltd.,Gillanders Arbuthnot & Co. Ltd.,,,,,,,,,,,,,,,,,,,,,,,"April 30, 2013"
ADITYA BIRLA NUVO LTD.,ADITYA BIRLA NUVO LTD.,ADITYA BIRLA NUVO LTD.,ADITYA BIRLA NUVO LTD.,,,,,,,,,,,,,,,,,,,,,,,"April 30, 2013"
KESORAM IND,KESORAM IND,KESORAM IND,KESORAM IND,,,,,,,,,,,,,,,,,,,,,,,"April 30, 2013"
"Empire Industries Ltd.,","Empire Industries Ltd.,","Empire Industries Ltd.,","Empire Industries Ltd.,",,,,,,,,,,,,,,,,,,,,,,,"April 30, 2013"
BALMER LAWRI,BALMER LAWRI,BALMER LAWRI,BALMER LAWRI,,,,,,,,,,,,,,,,,,,,,,,"April 30, 2013"
3M INDIA LTD,3M INDIA LTD,3M INDIA LTD,3M INDIA LTD,,,,,,,,,,,,,,,,,,,,,,,"April 30, 2013"
,,,,,,,,,,,,,,,,,,,,,,,,,,"April 30, 2013"
"3Sub-category  under ""Utilities"" are as follows:  - Electric Utilities  - Other Utilities (Including  Pipelines)","3Sub-category  under ""Utilities"" are as follows:  - Electric Utilities  - Other Utilities (Including  Pipelines)","3Sub-category  under ""Utilities"" are as follows:  - Electric Utilities  - Other Utilities (Including  Pipelines)","3Sub-category  under ""Utilities"" are as follows:  - Electric Utilities  - Other Utilities (Including  Pipelines)",,,,,,,,,,,,,,,,,,,,,,,"April 30, 2013"
"3Sub-category  under ""Utilities"" are as follows:  - Electric Utilities  - Other Utilities (Including  Pipelines)","3Sub-category  under ""Utilities"" are as follows:  - Electric Utilities  - Other Utilities (Including  Pipelines)","3Sub-category  under ""Utilities"" are as follows:  - Electric Utilities  - Other Utilities (Including  Pipelines)","3Sub-category  under ""Utilities"" are as follows:  - Electric Utilities  - Other Utilities (Including  Pipelines)",,,,,,,,,,,,,,,,,,,,,,,"April 30, 2013"
"3Sub-category  under ""Utilities"" are as follows:  - Electric Utilities  - Other Utilities (Including  Pipelines)","3Sub-category  under ""Utilities"" are as follows:  - Electric Utilities  - Other Utilities (Including  Pipelines)","3Sub-category  under ""Utilities"" are as follows:  - Electric Utilities  - Other Utilities (Including  Pipelines)","3Sub-category  under ""Utilities"" are as follows:  - Electric Utilities  - Other Utilities (Including  Pipelines)",,,,,,,,,,,,,,,,,,,,,,,"April 30, 2013"
,,,,,,,,,,,,,,,,,,,,,,,,,,"April 30, 2013"
4AUC of Top 10 companies under Others Category in Debt is as  below,4AUC of Top 10 companies under Others Category in Debt is as  below,4AUC of Top 10 companies under Others Category in Debt is as  below,4AUC of Top 10 companies under Others Category in Debt is as  below,4AUC of Top 10 companies under Others Category in Debt is as  below,,,,,,,,,,,,,,,,,,,,,,"April 30, 2013"
Sr.  No.,Companies,"As on April  30, 2013 in INR Cr.",Companies,"As on April  15, 2013 in INR Cr.",,,,,,,,,,,,,,,,,,,,,,"April 30, 2013"
1,NABARD,8293,NABARD,8825,,,,,,,,,,,,,,,,,,,,,,"April 30, 2013"
2,Exim Bank,8004,Exim Bank,8209,,,,,,,,,,,,,,,,,,,,,,"April 30, 2013"
3,National Housing  Bank,4383,National Housin,4223,,,,,,,,,,,,,,,,,,,,,,"April 30, 2013"
4,EMGFL Ltd,2838,EMGFL Ltd,2865,,,,,,,,,,,,,,,,,,,,,,"April 30, 2013"
5,SIDBI,1808,SIDBI,1805,,,,,,,,,,,,,,,,,,,,,,"April 30, 2013"
6,PLUS BKSP TOLL,1540,PLUS BKSP T,1540,,,,,,,,,,,,,,,,,,,,,,"April 30, 2013"
7,WIRELESS BUSINESS  SERVICES PVT LTD,1335,WIRELESS BU,1335,,,,,,,,,,,,,,,,,,,,,,"April 30, 2013"
8,SISTEMA SHYAM  TELESER,1280,SISTEMA SHY,1280,,,,,,,,,,,,,,,,,,,,,,"April 30, 2013"
9,WIRELESS BROAD  BUS SER DELHI,1120,WIRELESS BR,1120,,,,,,,,,,,,,,,,,,,,,,"April 30, 2013"
10,J.P.MORGAN CP,1025,J.P.MORGAN,1025,,,,,,,,,,,,,,,,,,,,,,"April 30, 2013"
,Total,31627,Total,32227,,,,,,,,,,,,,,,,,,,,,,"April 30, 2013"
