0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,ReportDate
,,"AUC as on February 15, 2022","AUC as on February 15, 2022","AUC as on February 15, 2022","AUC as on February 15, 2022","AUC as on February 15, 2022","AUC as on February 15, 2022","AUC as on February 15, 2022","AUC as on February 15, 2022","AUC as on February 15, 2022","AUC as on February 15, 2022","Net Investment February 01-15, 2022","Net Investment February 01-15, 2022","Net Investment February 01-15, 2022","Net Investment February 01-15, 2022","Net Investment February 01-15, 2022","Net Investment February 01-15, 2022","Net Investment February 01-15, 2022","Net Investment February 01-15, 2022","Net Investment February 01-15, 2022","Net Investment February 01-15, 2022","Net Investment February 16-28, 2022","Net Investment February 16-28, 2022","Net Investment February 16-28, 2022","Net Investment February 16-28, 2022","Net Investment February 16-28, 2022","Net Investment February 16-28, 2022","Net Investment February 16-28, 2022","Net Investment February 16-28, 2022","Net Investment February 16-28, 2022","Net Investment February 16-28, 2022","AUC as on February 28, 2022","AUC as on February 28, 2022","AUC as on February 28, 2022","AUC as on February 28, 2022","AUC as on February 28, 2022","AUC as on February 28, 2022","AUC as on February 28, 2022","AUC as on February 28, 2022","AUC as on February 28, 2022","AUC as on February 28, 2022","February 28, 2022"
,,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,"February 28, 2022"
Sr. No.,Sectors,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,"February 28, 2022"
1,Automobiles & Auto Components,206795,0,0,0,206795,27332,0,0,0,27332,-208,0,0,0,-208,-27,0,0,0,-27,-1631,0,0,0,-1631,-216,0,0,0,-216,192841,0,0,0,192841,25546,0,0,0,25546,"February 28, 2022"
2,Total Financial Services,1433303,16899,6273,0,1456475,189437,2234,829,0,192500,-1900,-287,-240,0,-2427,-251,-38,-32,0,-321,-8131,131,507,0,-7493,-1077,17,67,0,-993,1378160,17041,6754,0,1401955,182566,2257,895,0,185718,"February 28, 2022"
2a,Banks,855653,4101,419,0,860173,113090,542,55,0,113687,2760,-55,0,0,2705,365,-7,0,0,358,-3953,-68,0,0,-4021,-524,-9,0,0,-533,813917,4027,419,0,818363,107820,533,56,0,108409,"February 28, 2022"
2b,Other Financial Services1,577650,12798,5854,0,596302,76347,1692,774,0,78813,-4661,-232,-240,0,-5133,-616,-31,-32,0,-679,-4178,199,507,0,-3472,-553,26,67,0,-460,564243,13014,6335,0,583592,74746,1724,839,0,77309,"February 28, 2022"
3,Capital Goods,152536,274,60,0,152870,20160,36,8,0,20204,-529,0,0,0,-529,-70,0,0,0,-70,-888,0,0,0,-888,-118,0,0,0,-118,145593,274,60,0,145927,19287,36,8,0,19331,"February 28, 2022"
4,Chemicals & Petrochemicals,81710,0,0,0,81710,10799,0,0,0,10799,-465,0,0,0,-465,-61,0,0,0,-61,-594,0,0,0,-594,-79,0,0,0,-79,76958,0,0,0,76958,10195,0,0,0,10195,"February 28, 2022"
5,Coal,7180,0,0,0,7180,949,0,0,0,949,156,0,0,0,156,21,0,0,0,21,23,0,0,0,23,3,0,0,0,3,7358,0,0,0,7358,975,0,0,0,975,"February 28, 2022"
6,Commercial Services & Supplies,40629,0,0,0,40629,5370,0,0,0,5370,-23,-200,0,0,-223,-3,-26,0,0,-29,-175,0,0,0,-175,-23,0,0,0,-23,37773,0,0,0,37773,5004,0,0,0,5004,"February 28, 2022"
7,Construction Materials,89911,1202,795,0,91908,11883,159,105,0,12147,-8,0,0,0,-8,-1,0,0,0,-1,-1148,0,0,0,-1148,-152,0,0,0,-152,81145,1202,795,0,83142,10749,159,105,0,11013,"February 28, 2022"
8,Consumer Durables,132628,0,0,0,132628,17529,0,0,0,17529,-481,0,0,0,-481,-64,0,0,0,-64,-522,0,0,0,-522,-69,0,0,0,-69,130664,0,0,0,130664,17309,0,0,0,17309,"February 28, 2022"
9,Diversified2,15543,0,0,0,15543,2054,0,0,0,2054,296,0,0,0,296,39,0,0,0,39,73,0,0,0,73,10,0,0,0,10,14900,0,0,0,14900,1974,0,0,0,1974,"February 28, 2022"
10,Diversified Consumer Services,6343,0,0,0,6343,838,0,0,0,838,-84,0,0,0,-84,-11,0,0,0,-11,-78,0,0,0,-78,-10,0,0,0,-10,6360,0,0,0,6360,843,0,0,0,843,"February 28, 2022"
11,Food & Drugs Retailing,392,0,0,0,392,52,0,0,0,52,-34,0,0,0,-34,-5,0,0,0,-5,0,0,0,0,0,0,0,0,0,0,385,0,0,0,385,51,0,0,0,51,"February 28, 2022"
12,"Food, Beverages & Tobacco",120466,562,220,0,121248,15922,74,29,0,16025,63,-25,0,0,38,8,-3,0,0,5,-359,0,0,0,-359,-48,0,0,0,-48,118455,562,220,0,119237,15692,74,29,0,15795,"February 28, 2022"
