0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,ReportDate
,,"AUC as on August 15, 2012","AUC as on August 15, 2012","AUC as on August 15, 2012","AUC as on August 15, 2012","AUC as on August 15, 2012","AUC as on August 15, 2012","Net Investment  August 1-15, 2012","Net Investment  August 1-15, 2012","Net Investment  August 1-15, 2012","Net Investment  August 1-15, 2012","Net Investment  August 1-15, 2012","Net Investment  August 1-15, 2012","Net  Investment  August 16-31, 2012","Net  Investment  August 16-31, 2012","Net  Investment  August 16-31, 2012","Net  Investment  August 16-31, 2012","Net  Investment  August 16-31, 2012","Net  Investment  August 16-31, 2012","AUC  as on August 31, 2012","AUC  as on August 31, 2012","AUC  as on August 31, 2012","AUC  as on August 31, 2012","AUC  as on August 31, 2012","AUC  as on August 31, 2012","August 31, 2012"
,,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN  INR Cr.,IN  INR Cr.,IN  INR Cr.,IN  USD Mn,IN  USD Mn,IN  USD Mn,IN  INR Cr.,IN  INR Cr.,IN  INR Cr.,IN  USD Mn,IN  USD Mn,IN  USD Mn,"August 31, 2012"
Sr. No.,Sectors,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,"August 31, 2012"
1,Automobiles & Auto Components,47569,0,47569,8549,0,8549,66,0,66,12,0,12,190,0,190,34,0,34,46854,0,46854,8409,0,8409,"August 31, 2012"
2,Total Financial Services,278715,32003,310718,50089,5751,55841,1721,853,2574,309,153,463,1893,455,2348,340,82,421,273571,32408,305979,49096,5816,54912,"August 31, 2012"
2a,Banks,160685,0,160685,28878,0,28878,1040,-9,1031,187,-2,185,-36,0,-36,-6,0,-6,152502,0,152502,27369,0,27369,"August 31, 2012"
2b,Other Financial Services1,118030,32003,150033,21212,5751,26963,681,862,1543,122,155,277,1929,455,2384,346,82,428,121069,32408,153477,21728,5816,27544,"August 31, 2012"
3,Capital Goods,59624,525,60149,10715,94,10810,432,0,432,78,0,78,173,0,173,31,0,31,56782,525,57307,10190,94,10285,"August 31, 2012"
4,Chemicals & Petrochemicals,8045,24,8069,1446,4,1450,-15,-6,-22,-3,-1,-4,-30,-14,-44,-5,-2,-8,8107,12,8118,1455,2,1457,"August 31, 2012"
5,Coal,12963,0,12963,2330,0,2330,-52,0,-52,-9,0,-9,-87,0,-87,-16,0,-16,12813,0,12813,2300,0,2300,"August 31, 2012"
6,Commercial Services & Supplies,4936,0,4936,887,0,887,8,0,8,1,0,1,-43,0,-43,-8,0,-8,4376,0,4376,785,0,785,"August 31, 2012"
7,Construction Materials,24790,60,24850,4455,11,4466,344,0,344,62,0,62,67,0,67,12,0,12,24244,60,24304,4351,11,4362,"August 31, 2012"
8,Consumer Durables,8924,0,8924,1604,0,1604,1,0,1,0,0,0,-96,0,-96,-17,0,-17,8504,0,8504,1526,0,1526,"August 31, 2012"
9,Diversified2,2084,0,2084,374,0,374,-8,0,-8,-1,0,-1,-10,0,-10,-2,0,-2,2045,0,2045,367,0,367,"August 31, 2012"
10,Diversified Consumer Services,557,0,557,100,0,100,23,0,23,4,0,4,-4,0,-4,-1,0,-1,495,0,495,89,0,89,"August 31, 2012"
11,"Food, Beverages & Tobacco",60173,76,60249,10814,14,10828,423,0,423,76,0,76,456,0,456,82,0,82,61553,76,61629,11047,14,11060,"August 31, 2012"
12,Forest Materials,368,0,368,66,0,66,0,0,0,0,0,0,0,0,0,0,0,0,355,0,355,64,0,64,"August 31, 2012"
