0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,ReportDate
21,Oil & Gas,104882,159,105041,15768,24,15791,819,0,819,123,0,123,-313,-110,-423,-47,-16,-63,102233,49,102281,15313,7,15321,"May 15, 2016"
22,Pharmaceuticals & Biotechnology,155502,0,155502,23378,0,23378,-888,0,-888,-134,0,-134,-235,0,-235,-35,0,-35,153921,0,153921,23056,0,23056,"May 15, 2016"
23,Realty,14196,247,14443,2134,37,2171,148,0,148,22,0,22,43,-63,-19,6,-9,-3,14137,247,14384,2118,37,2155,"May 15, 2016"
24,Retailing,7475,0,7475,1124,0,1124,-23,0,-23,-3,0,-3,77,0,77,12,0,12,6480,0,6480,971,0,971,"May 15, 2016"
25,Software & Services,263687,0,263687,39642,0,39642,467,0,467,70,0,70,-1045,0,-1045,-157,0,-157,260139,0,260139,38966,0,38966,"May 15, 2016"
26,Telecom Services,38919,3084,42003,5851,464,6315,86,-208,-122,13,-31,-18,-76,-458,-534,-11,-69,-80,37638,2655,40293,5638,398,6035,"May 15, 2016"
27,Telecommunications Equipment,236,0,236,35,0,35,2,0,2,0,0,0,-1,0,-1,0,0,0,217,0,217,32,0,32,"May 15, 2016"
28,"Textiles, Apparels & Accessories",29603,0,29603,4450,0,4450,121,0,121,18,0,18,124,0,124,19,0,19,30370,0,30370,4549,0,4549,"May 15, 2016"
29,Transportation,33478,1085,34563,5033,163,5196,40,-25,14,6,-4,2,-183,-300,-483,-27,-45,-72,29780,785,30565,4461,118,4578,"May 15, 2016"
29 a,Airlines,466,699,1165,70,105,175,-17,0,-17,-3,0,-3,5,0,5,1,0,1,490,699,1189,73,105,178,"May 15, 2016"
29 b,Logistics,2879,1,2880,433,0,433,1,0,1,0,0,0,-7,0,-7,-1,0,-1,2822,1,2824,423,0,423,"May 15, 2016"
29 c,Marine Port & Services,18756,0,18756,2820,0,2820,57,0,57,9,0,9,-235,0,-235,-35,0,-35,15158,0,15158,2270,0,2270,"May 15, 2016"
29 d,Roads & Highways,2484,385,2869,373,58,431,-10,-25,-35,-2,-4,-5,29,-300,-271,4,-45,-41,2519,85,2604,377,13,390,"May 15, 2016"
29 e,Shipping,1333,0,1333,200,0,200,1,0,1,0,0,0,0,0,0,0,0,0,1264,0,1264,189,0,189,"May 15, 2016"
29 f,Surface Transportation,47,0,47,7,0,7,-4,0,-4,-1,0,-1,0,0,0,0,0,0,46,0,46,7,0,7,"May 15, 2016"
29 g,Transport Related Services,7513,0,7513,1130,0,1130,12,0,12,2,0,2,25,0,25,4,0,4,7481,0,7481,1121,0,1121,"May 15, 2016"
30,Utilities3,63915,7023,70938,9609,1056,10665,-80,-14,-93,-12,-2,-14,364,172,535,54,26,80,64868,7245,72113,9716,1085,10802,"May 15, 2016"
31,Sovereign,0,177468,177468,0,26680,26680,0,1371,1371,0,206,206,0,1225,1225,0,184,184,0,180389,180389,0,27020,27020,"May 15, 2016"
32,Others4,277186,104524,381710,41671,15714,57385,2231,1739,3970,335,261,597,1462,1242,2705,219,186,405,280152,104934,385086,41964,15718,57681,"May 15, 2016"
,Grand Total,1937234,344112,2281346,291236,51732,342969,4396,1871,6266,661,281,942,-178,595,417,-27,89,62,1942352,345820,2288172,290941,51800,342741,"May 15, 2016"
