0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,ReportDate
15,Hardware Technology & Equipment,38,0,0,0,38,5,0,0,0,5,-8,0,0,0,-8,-1,0,0,0,-1,-12,0,0,0,-12,-2,0,0,0,-2,27,0,0,0,27,4,0,0,0,4,"June 15, 2021"
16,Healthcare Equipment & Supplies,1404,0,0,0,1404,194,0,0,0,194,8,0,0,0,8,1,0,0,0,1,-3,0,0,0,-3,0,0,0,0,0,1310,0,0,0,1310,179,0,0,0,179,"June 15, 2021"
17,Healthcare Services,46092,0,0,0,46092,6356,0,0,0,6356,-635,0,0,0,-635,-88,0,0,0,-88,27,0,0,0,27,4,0,0,0,4,48736,0,0,0,48736,6651,0,0,0,6651,"June 15, 2021"
18,"Hotels, Restaurants & Tourism",25413,100,0,0,25513,3504,14,0,0,3518,277,0,0,0,277,38,0,0,0,38,134,0,0,0,134,18,0,0,0,18,26360,100,0,0,26460,3597,14,0,0,3611,"June 15, 2021"
19,Household & Personal Products,156058,0,0,0,156058,21519,0,0,0,21519,335,0,0,0,335,46,0,0,0,46,462,0,0,0,462,63,0,0,0,63,162816,0,0,0,162816,22219,0,0,0,22219,"June 15, 2021"
20,Insurance,101959,87,0,0,102046,14059,12,0,0,14071,-244,0,0,0,-244,-34,0,0,0,-34,749,5,0,0,754,102,1,0,0,103,106561,94,0,0,106655,14542,13,0,0,14555,"June 15, 2021"
21,Media,21125,55,230,0,21410,2913,8,32,0,2953,-681,0,0,0,-681,-94,0,0,0,-94,-458,0,0,0,-458,-63,0,0,0,-63,22151,55,230,0,22436,3023,7,31,0,3061,"June 15, 2021"
22,Metals & Mining,99133,449,27,0,99609,13669,62,4,0,13735,594,0,0,0,594,82,0,0,0,82,431,0,0,0,431,59,0,0,0,59,101385,374,27,0,101786,13836,51,4,0,13891,"June 15, 2021"
23,Oil & Gas,426238,1758,143,0,428139,58774,242,20,0,59036,-922,-26,0,0,-948,-127,-4,0,0,-131,4687,-932,-26,0,3729,639,-127,-4,0,508,447966,859,118,0,448943,61134,117,16,0,61267,"June 15, 2021"
24,Pharmaceuticals & Biotechnology,175942,0,0,0,175942,24261,0,0,0,24261,155,0,0,0,155,21,0,0,0,21,1131,0,0,0,1131,154,0,0,0,154,180249,0,0,0,180249,24598,0,0,0,24598,"June 15, 2021"
25,Real Estate Investment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"June 15, 2021"
26,Realty,43106,24,104,0,43234,5944,3,14,0,5961,-237,-2,0,0,-239,-33,0,0,0,-33,1,97,0,0,98,0,13,0,0,13,45862,121,104,0,46087,6259,16,14,0,6289,"June 15, 2021"
27,Retailing,57917,105,0,0,58022,7986,14,0,0,8000,-535,0,0,0,-535,-74,0,0,0,-74,193,0,0,0,193,26,0,0,0,26,63371,105,0,0,63476,8648,14,0,0,8662,"June 15, 2021"
28,Software & Services,568065,0,340,0,568405,78331,0,47,0,78378,-956,0,0,0,-956,-132,0,0,0,-132,-1016,0,0,0,-1016,-139,0,0,0,-139,592586,0,340,0,592926,80870,0,46,0,80916,"June 15, 2021"
29,Telecom Services,83978,217,0,0,84195,11580,30,0,0,11610,-1593,-54,0,0,-1647,-220,-7,0,0,-227,335,0,0,0,335,46,0,0,0,46,87947,217,0,0,88164,12002,30,0,0,12032,"June 15, 2021"
30,Telecommunications Equipment,171,0,0,0,171,24,0,0,0,24,5,0,0,0,5,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,193,0,0,0,193,26,0,0,0,26,"June 15, 2021"
31,"Textiles, Apparels & Accessories",45768,0,0,0,45768,6311,0,0,0,6311,-72,0,0,0,-72,-10,0,0,0,-10,595,0,0,0,595,81,0,0,0,81,49119,0,0,0,49119,6703,0,0,0,6703,"June 15, 2021"
32,Transportation,62274,1399,2928,0,66601,8587,193,404,0,9184,190,0,0,0,190,26,0,0,0,26,-1137,0,0,0,-1137,-155,0,0,0,-155,63075,1399,2928,0,67402,8608,191,400,0,9199,"June 15, 2021"
32 a,Airlines,13158,699,0,0,13857,1814,96,0,0,1910,98,0,0,0,98,14,0,0,0,14,24,0,0,0,24,3,0,0,0,3,13423,699,0,0,14122,1832,95,0,0,1927,"June 15, 2021"
32 b,Logistics,2671,0,0,0,2671,368,0,0,0,368,-34,0,0,0,-34,-5,0,0,0,-5,23,0,0,0,23,3,0,0,0,3,2852,0,0,0,2852,389,0,0,0,389,"June 15, 2021"
32 c,Marine Port & Services,28084,150,0,0,28234,3873,21,0,0,3894,27,0,0,0,27,4,0,0,0,4,-980,0,0,0,-980,-134,0,0,0,-134,27661,150,0,0,27811,3775,20,0,0,3795,"June 15, 2021"
32 d,Roads & Highways,2340,550,2928,0,5818,323,76,404,0,803,-32,0,0,0,-32,-4,0,0,0,-4,-137,0,0,0,-137,-19,0,0,0,-19,2456,550,2928,0,5934,335,75,400,0,810,"June 15, 2021"
32 e,Shipping,1548,0,0,0,1548,214,0,0,0,214,50,0,0,0,50,7,0,0,0,7,17,0,0,0,17,2,0,0,0,2,1550,0,0,0,1550,212,0,0,0,212,"June 15, 2021"
32 f,Surface Transportation,75,0,0,0,75,10,0,0,0,10,15,0,0,0,15,2,0,0,0,2,12,0,0,0,12,2,0,0,0,2,92,0,0,0,92,12,0,0,0,12,"June 15, 2021"
32 g,Transport Related Services,10491,0,0,0,10491,1447,0,0,0,1447,121,0,0,0,121,17,0,0,0,17,-115,0,0,0,-115,-16,0,0,0,-16,10432,0,0,0,10432,1424,0,0,0,1424,"June 15, 2021"
32 h,Airport Services,3906,0,0,0,3906,539,0,0,0,539,-54,0,0,0,-54,-7,0,0,0,-7,20,0,0,0,20,3,0,0,0,3,4610,0,0,0,4610,629,0,0,0,629,"June 15, 2021"
33,Utilities3,126722,1845,250,0,128817,17474,254,34,0,17762,833,-96,0,0,737,115,-13,0,0,102,418,-46,0,0,372,57,-6,0,0,51,135579,1796,250,0,137625,18502,245,34,0,18781,"June 15, 2021"
34,Sovereign,0,145544,3135,0,148679,0,20069,432,0,20501,0,-479,-107,0,-586,0,-66,-15,0,-81,0,650,124,0,774,0,89,17,0,106,0,146447,3260,0,149707,0,19986,445,0,20431,"June 15, 2021"
35,Others4,21760,89118,89393,28338,228609,3000,12289,12326,3908,31523,1672,-734,2948,-241,3645,230,-101,407,-33,503,1294,-863,563,-267,727,177,-118,77,-36,100,30726,88470,89975,28903,238074,4193,12073,12279,3944,32489,"June 15, 2021"
,Grand Total,4321328,267544,108508,28338,4725718,595872,36892,14962,3908,651634,3473,-2558,2869,-241,3543,479,-353,396,-33,489,16433,-2636,221,-267,13751,2243,-360,30,-36,1877,4467296,265942,108772,28903,4870913,609649,36293,14844,3944,664730,"June 15, 2021"
