0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,ReportDate
25,Real Estate Investment,0,0,0,21003,21003,0,0,0,2782,2782,0,0,0,27,27,0,0,0,4,4,0,40,0,-36,4,0,5,0,-5,0,0,40,0,20972,21012,0,5,0,2742,2747,"March 15, 2022"
26,Realty,57520,99,108,0,57727,7620,13,14,0,7647,-203,0,0,0,-203,-27,0,0,0,-27,-456,175,0,0,-281,-60,23,0,0,-37,55259,274,108,0,55641,7224,36,14,0,7274,"March 15, 2022"
27,Retailing,80639,105,0,0,80744,10682,14,0,0,10696,-412,0,0,0,-412,-55,0,0,0,-55,-256,0,0,0,-256,-33,0,0,0,-33,79877,105,0,0,79982,10443,14,0,0,10457,"March 15, 2022"
28,Software & Services,641185,0,340,0,641525,84938,0,45,0,84983,-5358,0,0,0,-5358,-710,0,0,0,-710,-607,0,0,0,-607,-79,0,0,0,-79,665220,0,340,0,665560,86971,0,44,0,87015,"March 15, 2022"
29,Telecom Services,108790,132,0,0,108922,14412,17,0,0,14429,633,0,0,0,633,84,0,0,0,84,-262,0,0,0,-262,-34,0,0,0,-34,109836,132,0,0,109968,14360,17,0,0,14377,"March 15, 2022"
30,Telecommunications Equipment,738,0,0,0,738,98,0,0,0,98,-8,0,0,0,-8,-1,0,0,0,-1,2,0,0,0,2,0,0,0,0,0,739,0,0,0,739,97,0,0,0,97,"March 15, 2022"
31,"Textiles, Apparels & Accessories",74662,0,0,0,74662,9891,0,0,0,9891,-31,0,0,0,-31,-4,0,0,0,-4,459,0,0,0,459,60,0,0,0,60,75109,0,0,0,75109,9820,0,0,0,9820,"March 15, 2022"
32,Transportation,56854,1290,2178,0,60322,7532,171,289,0,7992,-459,0,0,0,-459,-61,0,0,0,-61,-906,0,0,0,-906,-118,0,0,0,-118,55841,1290,2178,0,59309,7301,169,285,0,7755,"March 15, 2022"
32 a,Airlines,13095,699,0,0,13794,1735,93,0,0,1828,-111,0,0,0,-111,-15,0,0,0,-15,-365,0,0,0,-365,-48,0,0,0,-48,12398,699,0,0,13097,1621,91,0,0,1712,"March 15, 2022"
32 b,Logistics,2254,0,0,0,2254,299,0,0,0,299,-32,0,0,0,-32,-4,0,0,0,-4,-38,0,0,0,-38,-5,0,0,0,-5,2252,0,0,0,2252,294,0,0,0,294,"March 15, 2022"
32 c,Marine Port & Services,23079,150,0,0,23229,3057,20,0,0,3077,-235,0,0,0,-235,-31,0,0,0,-31,-457,0,0,0,-457,-60,0,0,0,-60,22984,150,0,0,23134,3005,20,0,0,3025,"March 15, 2022"
32 d,Roads & Highways,1988,441,2178,0,4607,263,58,289,0,610,30,0,0,0,30,4,0,0,0,4,-32,0,0,0,-32,-4,0,0,0,-4,1904,441,2178,0,4523,249,58,285,0,592,"March 15, 2022"
32 e,Shipping,1299,0,0,0,1299,172,0,0,0,172,-3,0,0,0,-3,0,0,0,0,0,9,0,0,0,9,1,0,0,0,1,1396,0,0,0,1396,183,0,0,0,183,"March 15, 2022"
32 f,Surface Transportation,125,0,0,0,125,17,0,0,0,17,3,0,0,0,3,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,117,0,0,0,117,15,0,0,0,15,"March 15, 2022"
32 g,Transport Related Services,8825,0,0,0,8825,1169,0,0,0,1169,-114,0,0,0,-114,-15,0,0,0,-15,-97,0,0,0,-97,-13,0,0,0,-13,8586,0,0,0,8586,1123,0,0,0,1123,"March 15, 2022"
32 h,Airport Services,6189,0,0,0,6189,820,0,0,0,820,5,0,0,0,5,1,0,0,0,1,71,0,0,0,71,9,0,0,0,9,6204,0,0,0,6204,811,0,0,0,811,"March 15, 2022"
33,Utilities3,195759,1474,250,8337,205820,25932,195,33,1104,27264,161,-30,0,-9,122,21,-4,0,-1,16,-70,-5,0,-14,-89,-9,-1,0,-2,-12,195707,1469,250,8147,205573,25587,192,33,1065,26877,"March 15, 2022"
34,Sovereign,0,148166,8563,0,156729,0,19628,1134,0,20762,0,-1209,2105,0,896,0,-160,279,0,119,0,-3901,-1131,0,-5032,0,-510,-148,0,-658,0,144592,7635,0,152227,0,18904,998,0,19902,"March 15, 2022"
35,Others4,15938,88289,106035,4166,214428,2111,11696,14047,552,28406,1278,382,-60,12,1612,169,51,-8,2,214,356,-66,496,31,817,47,-9,65,4,107,16725,87914,106258,4176,215073,2187,11494,13892,546,28119,"March 15, 2022"
,Grand Total,4554857,260425,126081,33506,4974869,603387,34499,16702,4439,659027,-22719,-726,2502,29,-20914,-3010,-96,331,4,-2771,-41516,-4439,-460,-19,-46434,-5428,-580,-60,-3,-6071,4454274,256081,125571,33296,4869222,582350,33480,16417,4353,636600,"March 15, 2022"
