0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,ReportDate
18,Household & Personal Products,78069,0,78069,11646,0,11646,54,0,54,8,0,8,-234,0,-234,-35,0,-35,78013,0,78013,11674,0,11674,"August 15, 2016"
19,Media,34091,762,34853,5086,114,5199,60,0,60,9,0,9,-121,0,-121,-18,0,-18,34065,763,34828,5098,114,5212,"August 15, 2016"
20,Metals & Mining,35228,640,35868,5255,96,5351,135,-16,120,20,-2,18,292,0,292,44,0,44,36767,645,37411,5502,96,5598,"August 15, 2016"
21,Oil & Gas,115980,49,116028,17302,7,17309,972,0,972,145,0,145,1524,0,1524,228,0,228,118567,49,118616,17743,7,17750,"August 15, 2016"
22,Pharmaceuticals & Biotechnology,156718,0,156718,23379,0,23379,140,0,140,21,0,21,-296,0,-296,-44,0,-44,152165,0,152165,22771,0,22771,"August 15, 2016"
23,Realty,17052,211,17263,2544,31,2575,83,0,83,12,0,12,160,0,160,24,0,24,17170,211,17381,2569,32,2601,"August 15, 2016"
24,Retailing,7422,0,7422,1107,0,1107,-13,0,-13,-2,0,-2,-31,0,-31,-5,0,-5,7665,0,7665,1147,0,1147,"August 15, 2016"
25,Software & Services,251873,0,251873,37574,0,37574,1,0,1,0,0,0,659,0,659,99,0,99,257098,0,257098,38473,0,38473,"August 15, 2016"
26,Telecom Services,36704,2778,39482,5475,414,5890,-270,16,-254,-40,2,-38,-130,0,-130,-19,0,-19,34582,2778,37360,5175,416,5591,"August 15, 2016"
27,Telecommunications Equipment,244,0,244,36,0,36,0,0,0,0,0,0,0,0,0,0,0,0,226,0,226,34,0,34,"August 15, 2016"
28,"Textiles, Apparels & Accessories",33437,0,33437,4988,0,4988,77,0,77,12,0,12,42,0,42,6,0,6,32469,0,32469,4859,0,4859,"August 15, 2016"
29,Transportation,33463,720,34183,4992,107,5099,49,0,49,7,0,7,101,65,166,15,10,25,34353,785,35138,5141,118,5258,"August 15, 2016"
29 a,Airlines,427,699,1126,64,104,168,26,0,26,4,0,4,52,0,52,8,0,8,425,699,1124,64,105,168,"August 15, 2016"
29 b,Logistics,3102,1,3103,463,0,463,-3,0,-3,0,0,0,-19,0,-19,-3,0,-3,2928,1,2929,438,0,438,"August 15, 2016"
29 c,Marine Port & Services,17524,0,17524,2614,0,2614,-43,0,-43,-6,0,-6,73,65,139,11,10,21,19273,65,19338,2884,10,2894,"August 15, 2016"
29 d,Roads & Highways,2492,20,2512,372,3,375,2,0,2,0,0,0,-28,0,-28,-4,0,-4,2359,20,2379,353,3,356,"August 15, 2016"
29 e,Shipping,1376,0,1376,205,0,205,2,0,2,0,0,0,14,0,14,2,0,2,1397,0,1397,209,0,209,"August 15, 2016"
29 f,Surface Transportation,64,0,64,10,0,10,0,0,0,0,0,0,-1,0,-1,0,0,0,56,0,56,8,0,8,"August 15, 2016"
29 g,Transport Related Services,8478,0,8478,1265,0,1265,64,0,64,10,0,10,10,0,10,1,0,1,7915,0,7915,1184,0,1184,"August 15, 2016"
30,Utilities3,73622,6707,80330,10983,1001,11983,432,-170,262,65,-25,39,229,62,291,34,9,44,74700,6785,81485,11178,1015,12194,"August 15, 2016"
31,Sovereign,0,180632,180632,0,26946,26946,0,2017,2017,0,301,301,0,-1558,-1558,0,-233,-233,0,181301,181301,0,27131,27131,"August 15, 2016"
32,Others4,319780,104238,424018,47704,15550,63254,1753,-170,1583,262,-25,236,1015,54,1068,152,8,160,325538,104191,429729,48715,15592,64306,"August 15, 2016"
,Grand Total,2171890,342148,2514038,323998,51041,375039,8148,1542,9690,1216,230,1446,5413,-2264,3149,810,-339,471,2187530,342168,2529697,327351,51203,378554,"August 15, 2016"
