0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,ReportDate
,,AUC as on July 31 2012,AUC as on July 31 2012,AUC as on July 31 2012,AUC as on July 31 2012,AUC as on July 31 2012,AUC as on July 31 2012,"Net Investment  July 16-31, 2012","Net Investment  July 16-31, 2012","Net Investment  July 16-31, 2012","Net Investment  July 16-31, 2012","Net Investment  July 16-31, 2012","Net Investment  July 16-31, 2012","Net  Investment  August 1-15, 2012","Net  Investment  August 1-15, 2012","Net  Investment  August 1-15, 2012","Net  Investment  August 1-15, 2012","Net  Investment  August 1-15, 2012","Net  Investment  August 1-15, 2012","AUC  as on August 15, 2012","AUC  as on August 15, 2012","AUC  as on August 15, 2012","AUC  as on August 15, 2012","AUC  as on August 15, 2012","AUC  as on August 15, 2012","August 15, 2012"
,,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN  INR Cr.,IN  INR Cr.,IN  INR Cr.,IN  USD Mn,IN  USD Mn,IN  USD Mn,IN  INR Cr.,IN  INR Cr.,IN  INR Cr.,IN  USD Mn,IN  USD Mn,IN  USD Mn,"August 15, 2012"
Sr. No.,Sectors,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,"August 15, 2012"
1,Automobiles & Auto Components,46605,0,46605,8351,0,8351,8,0,8,2,0,2,66,0,66,12,0,12,47569,0,47569,8549,0,8549,"August 15, 2012"
2,Total Financial Services,271422,31004,302426,48636,5556,54191,720,366,1086,129,66,195,1721,853,2574,309,153,463,278715,32003,310718,50089,5751,55841,"August 15, 2012"
2a,Banks,156522,9,156531,28047,2,28049,55,0,55,10,0,10,1040,-9,1031,187,-2,185,160685,0,160685,28878,0,28878,"August 15, 2012"
2b,Other Financial Services1,114900,30995,145895,20589,5554,26143,665,366,1030,119,66,185,681,862,1543,122,155,277,118030,32003,150033,21212,5751,26963,"August 15, 2012"
3,Capital Goods,56564,525,57089,10136,94,10230,-230,0,-230,-41,0,-41,432,0,432,78,0,78,59624,525,60149,10715,94,10810,"August 15, 2012"
4,Chemicals & Petrochemicals,7863,3,7866,1409,0,1409,309,0,309,55,0,55,-15,-6,-22,-3,-1,-4,8045,24,8069,1446,4,1450,"August 15, 2012"
5,Coal,13209,0,13209,2367,0,2367,-3,0,-3,-1,0,-1,-52,0,-52,-9,0,-9,12963,0,12963,2330,0,2330,"August 15, 2012"
6,Commercial Services & Supplies,4763,0,4763,853,0,853,-17,0,-17,-3,0,-3,8,0,8,1,0,1,4936,0,4936,887,0,887,"August 15, 2012"
7,Construction Materials,23229,60,23289,4162,11,4173,404,0,404,72,0,72,344,0,344,62,0,62,24790,60,24850,4455,11,4466,"August 15, 2012"
8,Consumer Durables,8629,0,8629,1546,0,1546,104,0,104,19,0,19,1,0,1,0,0,0,8924,0,8924,1604,0,1604,"August 15, 2012"
9,Diversified2,2089,0,2089,374,0,374,-88,0,-88,-16,0,-16,-8,0,-8,-1,0,-1,2084,0,2084,374,0,374,"August 15, 2012"
10,Diversified Consumer Services,527,0,527,94,0,94,2,0,2,0,0,0,23,0,23,4,0,4,557,0,557,100,0,100,"August 15, 2012"
11,"Food, Beverages & Tobacco",57515,76,57591,10306,14,10320,194,0,194,35,0,35,423,0,423,76,0,76,60173,76,60249,10814,14,10828,"August 15, 2012"
12,Forest Materials,374,0,374,67,0,67,-4,0,-4,-1,0,-1,0,0,0,0,0,0,368,0,368,66,0,66,"August 15, 2012"
13,General Industrials,5806,0,5806,1040,0,1040,-6,0,-6,-1,0,-1,-4,0,-4,-1,0,-1,5961,0,5961,1071,0,1071,"August 15, 2012"
14,Hardware Technology & Equipment,252,0,252,45,0,45,-1,0,-1,0,0,0,-4,0,-4,-1,0,-1,267,0,267,48,0,48,"August 15, 2012"
15,Healthcare Equipment & Supplies,1361,0,1361,244,0,244,-3,0,-3,-1,0,-1,6,0,6,1,0,1,1308,0,1308,235,0,235,"August 15, 2012"
16,Healthcare Services,3477,125,3602,623,22,645,1,0,1,0,0,0,-9,0,-9,-2,0,-2,3385,125,3510,608,22,631,"August 15, 2012"
17,"Hotels, Restaurants & Tourism",4183,100,4283,750,18,767,-18,0,-18,-3,0,-3,12,0,12,2,0,2,4418,100,4518,794,18,812,"August 15, 2012"
18,Household & Personal Products,38864,0,38864,6964,0,6964,262,0,262,47,0,47,144,0,144,26,0,26,40443,0,40443,7268,0,7268,"August 15, 2012"
19,Media,10439,0,10439,1871,0,1871,161,0,161,29,0,29,55,0,55,10,0,10,10934,0,10934,1965,0,1965,"August 15, 2012"
20,Metals & Mining,37111,880,37991,6650,158,6808,20,0,20,3,0,3,355,0,355,64,0,64,38501,880,39381,6919,158,7077,"August 15, 2012"
21,Oil & Gas,66191,9220,75411,11861,1652,13513,518,-444,74,93,-80,13,408,425,833,73,76,150,69510,9649,79159,12492,1734,14226,"August 15, 2012"
22,Pharmaceuticals & Biotechnology,52974,115,53088,9492,21,9513,117,0,117,21,0,21,406,0,406,73,0,73,54355,115,54469,9768,21,9789,"August 15, 2012"
23,Realty,14619,255,14874,2619,46,2665,3,0,3,0,0,0,-15,0,-15,-3,0,-3,14862,255,15117,2671,46,2717,"August 15, 2012"
24,Retailing,2435,0,2435,436,0,436,-1,0,-1,0,0,0,7,0,7,1,0,1,2526,0,2526,454,0,454,"August 15, 2012"
25,Software & Services,110688,0,110688,19834,0,19834,269,0,269,48,0,48,732,0,732,132,0,132,116027,0,116027,20852,0,20852,"August 15, 2012"
