0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,ReportDate
7,Consumer Services,351865,1099,670,0,0,0,0,0,0,0,0,353634,41852,131,80,0,0,0,0,0,0,0,0,42063,-4633,0,0,0,0,0,0,0,0,0,0,-4633,-551,0,0,0,0,0,0,0,0,0,0,-551,-4230,0,0,0,0,0,0,0,0,0,0,-4230,-503,0,0,0,0,0,0,0,0,0,0,-503,311273,1099,670,0,0,0,0,0,0,0,0,313042,37017,131,80,0,0,0,0,0,0,0,0,37228,"October 31, 2024"
8,Diversified,7153,206,0,0,0,0,0,0,0,0,0,7359,851,25,0,0,0,0,0,0,0,0,0,876,21,0,-30,0,0,0,0,0,0,0,0,-9,2,0,-4,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7012,206,0,0,0,0,0,0,0,0,0,7218,834,25,0,0,0,0,0,0,0,0,0,859,"October 31, 2024"
9,Fast Moving Consumer Goods,461311,115,285,0,0,0,0,0,0,0,0,461711,54870,14,34,0,0,0,0,0,0,0,0,54918,-6818,0,0,0,0,0,0,0,0,0,0,-6818,-811,0,0,0,0,0,0,0,0,0,0,-811,-4764,0,0,0,0,0,0,0,0,0,0,-4764,-567,0,0,0,0,0,0,0,0,0,0,-567,431649,115,285,0,0,0,0,0,0,0,0,432049,51333,14,34,0,0,0,0,0,0,0,0,51381,"October 31, 2024"
10,Financial Services,2095824,22931,17162,0,0,0,0,0,0,308,0,2136225,249284,2728,2041,0,0,0,0,0,0,37,0,254090,-23274,-70,61,0,0,0,0,0,0,0,0,-23283,-2768,-8,7,0,0,0,0,0,0,0,0,-2769,-2865,-271,104,0,0,0,0,0,0,1,0,-3031,-341,-32,12,0,0,0,0,0,0,0,0,-361,2067778,22833,17294,0,0,0,0,0,0,298,0,2108203,245905,2715,2057,0,0,0,0,0,0,35,0,250712,"October 31, 2024"
11,Forest Materials,4685,424,0,0,0,0,0,0,0,0,0,5109,557,50,0,0,0,0,0,0,0,0,0,607,9,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,1,-84,0,0,0,0,0,0,0,0,0,0,-84,-10,0,0,0,0,0,0,0,0,0,0,-10,4352,424,0,0,0,0,0,0,0,0,0,4776,518,50,0,0,0,0,0,0,0,0,0,568,"October 31, 2024"
12,Healthcare,493423,213,0,0,0,0,0,0,0,0,0,493636,58689,25,0,0,0,0,0,0,0,0,0,58714,-2376,0,0,0,0,0,0,0,0,0,0,-2376,-283,0,0,0,0,0,0,0,0,0,0,-283,2321,181,0,0,0,0,0,0,0,0,0,2502,276,21,0,0,0,0,0,0,0,0,0,297,488036,394,0,0,0,0,0,0,0,0,0,488430,58038,47,0,0,0,0,0,0,0,0,0,58085,"October 31, 2024"
13,Information Technology,712646,0,11,0,0,0,0,0,0,0,0,712657,84765,0,1,0,0,0,0,0,0,0,0,84766,-2727,0,-11,0,0,0,0,0,0,0,0,-2738,-324,0,-1,0,0,0,0,0,0,0,0,-325,-172,0,0,0,0,0,0,0,0,0,0,-172,-20,0,0,0,0,0,0,0,0,0,0,-20,667323,0,11,0,0,0,0,0,0,0,0,667334,79360,0,1,0,0,0,0,0,0,0,0,79361,"October 31, 2024"
14,"Media, Entertainment & Publication",14195,0,45,0,0,0,0,0,0,0,0,14240,1688,0,5,0,0,0,0,0,0,0,0,1693,-85,0,0,0,0,0,0,0,0,0,0,-85,-10,0,0,0,0,0,0,0,0,0,0,-10,72,0,0,0,0,0,0,0,0,0,0,72,9,0,0,0,0,0,0,0,0,0,0,9,13764,0,45,0,0,0,0,0,0,0,0,13809,1637,0,5,0,0,0,0,0,0,0,0,1642,"October 31, 2024"
15,Metals & Mining,222784,165,1250,0,0,0,0,0,0,0,0,224199,26499,20,149,0,0,0,0,0,0,0,0,26668,222,0,0,0,0,0,0,0,0,0,0,222,26,0,0,0,0,0,0,0,0,0,0,26,-75,51,0,0,0,0,0,0,0,0,0,-24,-9,6,0,0,0,0,0,0,0,0,0,-3,212399,216,1250,0,0,0,0,0,0,0,0,213865,25259,26,149,0,0,0,0,0,0,0,0,25434,"October 31, 2024"
16,"Oil, Gas & Consumable Fuels",566033,391,0,0,0,0,0,0,0,0,0,566424,67326,46,0,0,0,0,0,0,0,0,0,67372,-12371,0,0,0,0,0,0,0,0,0,0,-12371,-1471,0,0,0,0,0,0,0,0,0,0,-1471,-9073,0,0,0,0,0,0,0,0,0,0,-9073,-1079,0,0,0,0,0,0,0,0,0,0,-1079,391580,391,0,0,0,0,0,0,0,0,0,391971,46568,46,0,0,0,0,0,0,0,0,0,46614,"October 31, 2024"
17,Power,319763,3339,95,0,6048,0,0,0,0,0,0,329245,38034,397,11,0,719,0,0,0,0,0,0,39161,-2678,-20,-14,0,-14,0,0,0,0,0,0,-2726,-319,-2,-2,0,-2,0,0,0,0,0,0,-325,1168,0,-14,0,-4,0,0,0,0,0,0,1150,139,0,-2,0,0,0,0,0,0,0,0,137,305173,3339,81,0,6046,0,0,0,0,0,0,314639,36292,397,10,0,719,0,0,0,0,0,0,37418,"October 31, 2024"
18,Realty,165605,981,858,0,25567,0,0,0,0,0,0,193011,19698,117,102,0,3041,0,0,0,0,0,0,22958,-953,-10,0,0,358,0,0,0,0,0,0,-605,-113,-1,0,0,43,0,0,0,0,0,0,-71,-437,5,0,0,349,0,0,0,0,0,0,-83,-52,1,0,0,42,0,0,0,0,0,0,-9,154096,981,849,0,26244,0,0,0,0,0,0,182170,18325,117,101,0,3121,0,0,0,0,0,0,21664,"October 31, 2024"
19,Services,158726,2793,1002,0,3925,0,0,0,0,0,0,166446,18879,332,119,0,467,0,0,0,0,0,0,19797,-937,0,0,0,-2,0,0,0,0,0,0,-939,-111,0,0,0,0,0,0,0,0,0,0,-111,34,0,0,0,-3,0,0,0,0,0,0,31,4,0,0,0,0,0,0,0,0,0,0,4,146386,2793,1002,0,3920,0,0,0,0,0,0,154101,17409,332,119,0,466,0,0,0,0,0,0,18326,"October 31, 2024"
20,Telecommunication,302851,184,7900,0,12906,0,0,0,0,0,0,323841,36022,22,940,0,1535,0,0,0,0,0,0,38519,-1603,-731,726,0,0,0,0,0,0,0,0,-1608,-191,-87,86,0,0,0,0,0,0,0,0,-192,-1095,-10,0,0,0,0,0,0,0,0,0,-1105,-130,-1,0,0,0,0,0,0,0,0,0,-131,281651,174,7900,0,12740,0,0,0,0,0,0,302465,33495,21,939,0,1515,0,0,0,0,0,0,35970,"October 31, 2024"
21,Textiles,24362,460,0,0,0,0,0,0,0,0,0,24822,2898,55,0,0,0,0,0,0,0,0,0,2953,-68,0,0,0,0,0,0,0,0,0,0,-68,-8,0,0,0,0,0,0,0,0,0,0,-8,31,0,0,0,0,0,0,0,0,0,0,31,4,0,0,0,0,0,0,0,0,0,0,4,23723,460,0,0,0,0,0,0,0,0,0,24183,2821,55,0,0,0,0,0,0,0,0,0,2876,"October 31, 2024"
22,Utilities,3192,94,0,0,0,0,0,0,0,0,0,3286,380,11,0,0,0,0,0,0,0,0,0,391,127,0,0,0,0,0,0,0,0,0,0,127,15,0,0,0,0,0,0,0,0,0,0,15,165,0,0,0,0,0,0,0,0,0,0,165,20,0,0,0,0,0,0,0,0,0,0,20,3439,94,0,0,0,0,0,0,0,0,0,3533,409,11,0,0,0,0,0,0,0,0,0,420,"October 31, 2024"
23,Sovereign,0,68019,670,234949,0,0,0,0,0,0,0,303638,0,8090,80,27946,0,0,0,0,0,0,0,36116,0,-1742,66,2635,0,0,0,0,0,0,0,959,0,-207,8,313,0,0,0,0,0,0,0,114,0,-910,-153,-1932,0,0,0,0,0,0,0,-2995,0,-108,-18,-230,0,0,0,0,0,0,0,-356,0,66830,520,230333,0,0,0,0,0,0,0,297683,0,7948,62,27392,0,0,0,0,0,0,0,35402,"October 31, 2024"
24,Others,25579,76095,130638,0,9517,6938,2419,250,0,1449,25,252910,3042,9051,15539,0,1132,825,288,30,0,172,3,30082,4271,-165,-1525,-30,567,10,-179,0,0,-8,0,2941,508,-20,-181,-4,67,1,-21,0,0,-1,0,349,2456,-579,891,0,0,45,189,-19,0,2,0,2985,292,-69,106,0,0,5,22,-2,0,0,0,354,84741,75052,133212,0,9517,6748,2611,226,0,1427,25,313559,10078,8925,15842,0,1132,803,310,27,0,170,3,37290,"October 31, 2024"
,Grand Total,7565297,179676,161609,234949,58045,6938,2419,250,0,1757,25,8210965,899842,21371,19222,27946,6904,825,288,30,0,209,3,976640,-66301,-2885,-728,2605,908,10,-179,0,0,-8,0,-66578,-7886,-343,-87,310,108,1,-21,0,0,-1,0,-7919,-27716,-1521,827,-1932,342,45,189,-19,0,3,0,-29782,-3296,-181,98,-230,41,5,22,-2,0,0,0,-3543,7108240,177579,164141,230333,58549,6748,2611,226,0,1726,25,7750178,845327,21118,19520,27392,6963,803,310,27,0,205,3,921668,"October 31, 2024"
