0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,ReportDate
,,"AUC as on December 31, 2018","AUC as on December 31, 2018","AUC as on December 31, 2018","AUC as on December 31, 2018","AUC as on December 31, 2018","AUC as on December 31, 2018","AUC as on December 31, 2018","AUC as on December 31, 2018","Net Investment December 16-31, 2018","Net Investment December 16-31, 2018","Net Investment December 16-31, 2018","Net Investment December 16-31, 2018","Net Investment December 16-31, 2018","Net Investment December 16-31, 2018","Net Investment December 16-31, 2018","Net Investment December 16-31, 2018","Net Investment January 01-15, 2019","Net Investment January 01-15, 2019","Net Investment January 01-15, 2019","Net Investment January 01-15, 2019","Net Investment January 01-15, 2019","Net Investment January 01-15, 2019","Net Investment January 01-15, 2019","Net Investment January 01-15, 2019","AUC as on January 15, 2019","AUC as on January 15, 2019","AUC as on January 15, 2019","AUC as on January 15, 2019","AUC as on January 15, 2019","AUC as on January 15, 2019","AUC as on January 15, 2019","AUC as on January 15, 2019","January 15, 2019"
,,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,"January 15, 2019"
Sr. No.,Sectors,Equity,Debt,Hybrid,Total,Equity,Debt,Hybrid,Total,Equity,Debt,Hybrid,Total,Equity,Debt,Hybrid,Total,Equity,Debt,Hybrid,Total,Equity,Debt,Hybrid,Total,Equity,Debt,Hybrid,Total,Equity,Debt,Hybrid,Total,"January 15, 2019"
21,Media,27396,234,0,27630,3925,34,0,3959,-6,-4,0,-10,-1,-1,0,-2,-278,0,0,-278,-39,0,0,-39,26395,233,0,26628,3716,33,0,3749,"January 15, 2019"
22,Metals & Mining,58261,525,0,58786,8348,75,0,8423,267,0,0,267,38,0,0,38,-828,-20,0,-848,-117,-3,0,-120,54200,506,0,54706,7631,71,0,7702,"January 15, 2019"
23,Oil & Gas,217795,2751,0,220546,31206,394,0,31600,206,40,0,246,29,6,0,35,108,-121,0,-13,15,-17,0,-2,216596,2625,0,219221,30494,370,0,30864,"January 15, 2019"
24,Pharmaceuticals & Biotechnology,116754,950,0,117704,16729,136,0,16865,-357,500,0,143,-51,72,0,21,281,0,0,281,40,0,0,40,118395,950,0,119345,16668,134,0,16802,"January 15, 2019"
25,Real Estate Investment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"January 15, 2019"
26,Realty,22379,590,0,22969,3207,85,0,3292,-88,0,0,-88,-13,0,0,-13,-107,0,0,-107,-15,0,0,-15,22837,590,0,23427,3215,83,0,3298,"January 15, 2019"
27,Retailing,26610,300,0,26910,3813,43,0,3856,231,0,0,231,33,0,0,33,104,0,0,104,15,0,0,15,26454,300,0,26754,3724,42,0,3766,"January 15, 2019"
28,Software & Services,323497,0,0,323497,46351,0,0,46351,-732,0,0,-732,-105,0,0,-105,-688,0,0,-688,-97,0,0,-97,329106,0,0,329106,46333,0,0,46333,"January 15, 2019"
29,Telecom Services,51050,1823,0,52873,7314,261,0,7575,127,0,0,127,18,0,0,18,346,0,0,346,49,0,0,49,54452,1823,0,56275,7666,257,0,7923,"January 15, 2019"
30,Telecommunications Equipment,182,0,0,182,26,0,0,26,-7,0,0,-7,-1,0,0,-1,-1,0,0,-1,0,0,0,0,210,0,0,210,30,0,0,30,"January 15, 2019"
31,"Textiles, Apparels & Accessories",39891,0,0,39891,5716,0,0,5716,11,0,0,11,2,0,0,2,-65,0,0,-65,-9,0,0,-9,40055,0,0,40055,5639,0,0,5639,"January 15, 2019"
32,Transportation,41217,699,0,41916,5906,100,0,6006,22,0,0,22,3,0,0,3,-60,0,0,-60,-8,0,0,-8,40110,699,0,40809,5647,98,0,5745,"January 15, 2019"
32 a,Airlines,7004,699,0,7703,1003,100,0,1103,-73,0,0,-73,-10,0,0,-10,-2,0,0,-2,0,0,0,0,6500,699,0,7199,915,98,0,1013,"January 15, 2019"
32 b,Logistics,1985,0,0,1985,284,0,0,284,-25,0,0,-25,-4,0,0,-4,0,0,0,0,0,0,0,0,1894,0,0,1894,267,0,0,267,"January 15, 2019"
32 c,Marine Port & Services,18892,0,0,18892,2707,0,0,2707,-26,0,0,-26,-4,0,0,-4,-50,0,0,-50,-7,0,0,-7,18573,0,0,18573,2615,0,0,2615,"January 15, 2019"
32 d,Roads & Highways,2750,0,0,2750,394,0,0,394,18,0,0,18,3,0,0,3,-4,0,0,-4,-1,0,0,-1,2658,0,0,2658,374,0,0,374,"January 15, 2019"
32 e,Shipping,1154,0,0,1154,165,0,0,165,-16,0,0,-16,-2,0,0,-2,-1,0,0,-1,0,0,0,0,1148,0,0,1148,162,0,0,162,"January 15, 2019"
32 f,Surface Transportation,45,0,0,45,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,48,7,0,0,7,"January 15, 2019"
32 g,Transport Related Services,9387,0,0,9387,1345,0,0,1345,145,0,0,145,21,0,0,21,-2,0,0,-2,0,0,0,0,9290,0,0,9290,1308,0,0,1308,"January 15, 2019"
33,Utilities3,86155,5147,0,91302,12345,737,0,13082,841,0,0,841,120,0,0,120,136,11,0,147,19,2,0,21,83772,5157,0,88929,11794,726,0,12520,"January 15, 2019"
34,Sovereign,0,210697,0,210697,0,30189,0,30189,0,1255,0,1255,0,180,0,180,0,-3093,0,-3093,0,-436,0,-436,0,208198,0,208198,0,29311,0,29311,"January 15, 2019"
35,Others4,31818,127161,0,158979,4559,18220,0,22779,-2254,1018,0,-1236,-323,146,0,-177,-601,4484,0,3883,-85,631,0,546,31870,130166,0,162036,4487,18326,0,22813,"January 15, 2019"
,Grand Total,2727549,408592,2064,3138205,390809,58544,296,449649,943,3089,-4,4028,135,443,-1,577,-4166,685,1,-3480,-586,96,0,-490,2716172,408120,2061,3126353,382399,57458,290,440147,"January 15, 2019"
