0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,ReportDate
6,Commercial Services & Supplies,10054,0,0,0,10054,1372,0,0,0,1372,19,0,0,0,19,3,0,0,0,3,5,0,0,0,5,1,0,0,0,1,10965,0,0,0,10965,1482,0,0,0,1482,"October 31, 2020"
7,Construction Materials,50923,354,50,0,51327,6950,48,7,0,7005,28,0,0,0,28,4,0,0,0,4,638,0,0,0,638,86,0,0,0,86,54147,354,50,0,54551,7320,48,7,0,7375,"October 31, 2020"
8,Consumer Durables,65706,0,0,0,65706,8968,0,0,0,8968,108,0,0,0,108,15,0,0,0,15,723,0,0,0,723,98,0,0,0,98,70009,0,0,0,70009,9464,0,0,0,9464,"October 31, 2020"
9,Diversified2,6248,0,0,0,6248,853,0,0,0,853,96,0,0,0,96,13,0,0,0,13,76,0,0,0,76,10,0,0,0,10,6761,0,0,0,6761,914,0,0,0,914,"October 31, 2020"
10,Diversified Consumer Services,2193,0,0,0,2193,299,0,0,0,299,23,0,0,0,23,3,0,0,0,3,-2,0,0,0,-2,0,0,0,0,0,2212,0,0,0,2212,299,0,0,0,299,"October 31, 2020"
11,Food & Drugs Retailing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"October 31, 2020"
12,"Food, Beverages & Tobacco",89231,247,0,0,89478,12179,34,0,0,12213,-269,0,0,0,-269,-37,0,0,0,-37,734,0,0,0,734,99,0,0,0,99,90966,214,0,0,91180,12297,29,0,0,12326,"October 31, 2020"
13,Forest Materials,1070,434,0,0,1504,146,59,0,0,205,-19,0,0,0,-19,-3,0,0,0,-3,-62,0,0,0,-62,-8,0,0,0,-8,1005,434,0,0,1439,136,59,0,0,195,"October 31, 2020"
14,General Industrials,16294,55,0,0,16349,2224,8,0,0,2232,-9,55,0,0,46,-1,8,0,0,7,48,0,0,0,48,6,0,0,0,6,16678,55,0,0,16733,2255,7,0,0,2262,"October 31, 2020"
15,Hardware Technology & Equipment,42,0,0,0,42,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,43,6,0,0,0,6,"October 31, 2020"
16,Healthcare Equipment & Supplies,128,0,0,0,128,17,0,0,0,17,3,0,0,0,3,0,0,0,0,0,-4,0,0,0,-4,0,0,0,0,0,123,0,0,0,123,17,0,0,0,17,"October 31, 2020"
17,Healthcare Services,28752,0,0,0,28752,3924,0,0,0,3924,-91,0,0,0,-91,-12,0,0,0,-12,68,0,0,0,68,9,0,0,0,9,28861,0,0,0,28861,3902,0,0,0,3902,"October 31, 2020"
18,"Hotels, Restaurants & Tourism",14571,104,0,0,14675,1989,14,0,0,2003,83,0,0,0,83,11,0,0,0,11,88,0,0,0,88,12,0,0,0,12,14112,104,0,0,14216,1908,14,0,0,1922,"October 31, 2020"
19,Household & Personal Products,130247,0,0,0,130247,17777,0,0,0,17777,246,0,0,0,246,34,0,0,0,34,762,0,0,0,762,103,0,0,0,103,127780,0,0,0,127780,17274,0,0,0,17274,"October 31, 2020"
20,Insurance,76903,135,0,0,77038,10496,18,0,0,10514,-567,0,0,0,-567,-77,0,0,0,-77,219,0,0,0,219,30,0,0,0,30,77008,135,0,0,77143,10410,18,0,0,10428,"October 31, 2020"
21,Media,20065,100,0,0,20165,2739,14,0,0,2753,-126,0,0,0,-126,-17,0,0,0,-17,2,0,0,0,2,0,0,0,0,0,17601,101,0,0,17702,2379,14,0,0,2393,"October 31, 2020"
22,Metals & Mining,34225,554,80,0,34859,4671,76,11,0,4758,-435,0,0,0,-435,-59,0,0,0,-59,-412,-153,0,0,-565,-56,-21,0,0,-77,35116,405,80,0,35601,4747,55,11,0,4813,"October 31, 2020"
23,Oil & Gas,390936,2747,350,0,394033,53357,375,48,0,53780,962,0,0,0,962,131,0,0,0,131,-1833,-79,0,0,-1912,-248,-11,0,0,-259,368464,2670,350,0,371484,49810,361,47,0,50218,"October 31, 2020"
24,Pharmaceuticals & Biotechnology,148668,0,4416,0,153084,20291,0,603,0,20894,167,0,0,0,167,23,0,0,0,23,-329,0,0,0,-329,-44,0,0,0,-44,144815,0,4416,0,149231,19577,0,597,0,20174,"October 31, 2020"
25,Real Estate Investment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"October 31, 2020"
26,Realty,23945,113,0,0,24058,3268,15,0,0,3283,-62,-2,0,0,-64,-8,0,0,0,-8,-72,0,0,0,-72,-10,0,0,0,-10,26182,108,0,0,26290,3539,15,0,0,3554,"October 31, 2020"
27,Retailing,41626,150,0,0,41776,5681,20,0,0,5701,-89,0,0,0,-89,-12,0,0,0,-12,-35,0,0,0,-35,-5,0,0,0,-5,42904,150,0,0,43054,5800,20,0,0,5820,"October 31, 2020"
28,Software & Services,451822,0,0,0,451822,61667,0,0,0,61667,517,0,0,0,517,71,0,0,0,71,3858,0,0,0,3858,522,0,0,0,522,445706,0,0,0,445706,60252,0,0,0,60252,"October 31, 2020"
29,Telecom Services,59401,446,0,0,59847,8107,61,0,0,8168,-163,0,0,0,-163,-22,0,0,0,-22,-168,29,0,0,-139,-23,4,0,0,-19,63928,405,0,0,64333,8642,55,0,0,8697,"October 31, 2020"
30,Telecommunications Equipment,76,0,0,0,76,10,0,0,0,10,-2,0,0,0,-2,0,0,0,0,0,-6,0,0,0,-6,-1,0,0,0,-1,73,0,0,0,73,10,0,0,0,10,"October 31, 2020"
31,"Textiles, Apparels & Accessories",32747,0,0,0,32747,4469,0,0,0,4469,-63,0,0,0,-63,-9,0,0,0,-9,27,0,0,0,27,4,0,0,0,4,32113,0,0,0,32113,4341,0,0,0,4341,"October 31, 2020"
32,Transportation,32190,0,750,0,32940,4393,0,102,0,4495,156,0,0,0,156,21,0,0,0,21,184,0,0,0,184,25,0,0,0,25,33665,699,750,0,35114,4551,94,101,0,4746,"October 31, 2020"
32 a,Airlines,7655,0,0,0,7655,1045,0,0,0,1045,163,0,0,0,163,22,0,0,0,22,34,0,0,0,34,5,0,0,0,5,7720,699,0,0,8419,1044,94,0,0,1138,"October 31, 2020"
32 b,Logistics,1392,0,0,0,1392,190,0,0,0,190,-12,0,0,0,-12,-2,0,0,0,-2,-7,0,0,0,-7,-1,0,0,0,-1,1438,0,0,0,1438,194,0,0,0,194,"October 31, 2020"
32 c,Marine Port & Services,12767,0,0,0,12767,1742,0,0,0,1742,87,0,0,0,87,12,0,0,0,12,131,0,0,0,131,18,0,0,0,18,13550,0,0,0,13550,1832,0,0,0,1832,"October 31, 2020"
32 d,Roads & Highways,1300,0,750,0,2050,177,0,102,0,279,-10,0,0,0,-10,-1,0,0,0,-1,12,0,0,0,12,2,0,0,0,2,1353,0,750,0,2103,183,0,101,0,284,"October 31, 2020"
32 e,Shipping,794,0,0,0,794,108,0,0,0,108,-6,0,0,0,-6,-1,0,0,0,-1,8,0,0,0,8,1,0,0,0,1,810,0,0,0,810,109,0,0,0,109,"October 31, 2020"
32 f,Surface Transportation,30,0,0,0,30,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,28,4,0,0,0,4,"October 31, 2020"
32 g,Transport Related Services,5310,0,0,0,5310,725,0,0,0,725,-43,0,0,0,-43,-6,0,0,0,-6,7,0,0,0,7,1,0,0,0,1,5809,0,0,0,5809,785,0,0,0,785,"October 31, 2020"
32 h,Airport Services,2942,0,0,0,2942,402,0,0,0,402,-22,0,0,0,-22,-3,0,0,0,-3,-1,0,0,0,-1,0,0,0,0,0,2957,0,0,0,2957,400,0,0,0,400,"October 31, 2020"
33,Utilities3,61092,2272,250,0,63614,8338,310,34,0,8682,-399,-5,250,0,-154,-54,-1,34,0,-21,570,-34,0,0,536,77,-5,0,0,72,65218,2243,250,0,67711,8816,303,34,0,9153,"October 31, 2020"
34,Sovereign,0,150569,3199,0,153768,0,20550,437,0,20987,0,3019,20,0,3039,0,412,3,0,415,0,5691,282,0,5973,0,769,38,0,807,0,155474,3476,0,158950,0,21018,470,0,21488,"October 31, 2020"
35,Others4,22999,97854,58474,22376,201703,3139,13356,7981,3054,27530,1490,-3552,-1102,-94,-3258,203,-485,-150,-13,-445,399,-2140,1185,-33,-589,54,-289,160,-4,-79,20584,95738,59724,11083,187129,2783,12942,8074,1498,25297,"October 31, 2020"
,Grand Total,3027079,285596,77659,22376,3412710,413153,38980,10599,3054,465786,8782,-879,-490,-94,7319,1199,-120,-67,-13,999,10759,2520,1340,-113,14506,1454,341,181,-15,1961,3046643,287550,79774,22290,3436257,411858,38872,10784,3013,464527,"October 31, 2020"
