0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,ReportDate
20,Metals & Mining,29008,654,29663,4319,97,4417,323,-10,313,48,-2,47,197,0,197,29,0,29,30545,654,31199,4517,97,4614,"June 30, 2016"
21,Oil & Gas,104717,49,104766,15592,7,15599,377,0,377,56,0,56,197,0,197,29,0,29,106038,49,106087,15682,7,15689,"June 30, 2016"
22,Pharmaceuticals & Biotechnology,145154,0,145154,21613,0,21613,-1654,0,-1654,-246,0,-246,-744,0,-744,-110,0,-110,148967,0,148967,22031,0,22031,"June 30, 2016"
23,Realty,15270,211,15480,2274,31,2305,93,-36,57,14,-5,9,-15,0,-15,-2,0,-2,16191,211,16402,2395,31,2426,"June 30, 2016"
24,Retailing,7091,0,7091,1056,0,1056,38,0,38,6,0,6,-15,0,-15,-2,0,-2,7302,0,7302,1080,0,1080,"June 30, 2016"
25,Software & Services,261014,0,261014,38865,0,38865,-135,0,-135,-20,0,-20,336,0,336,50,0,50,258109,0,258109,38172,0,38172,"June 30, 2016"
26,Telecom Services,36150,2634,38785,5383,392,5775,339,113,451,50,17,67,-244,35,-209,-36,5,-31,37574,2738,40312,5557,405,5962,"June 30, 2016"
27,Telecommunications Equipment,226,0,226,34,0,34,-1,0,-1,0,0,0,0,0,0,0,0,0,224,0,224,33,0,33,"June 30, 2016"
28,"Textiles, Apparels & Accessories",30484,0,30484,4539,0,4539,91,0,91,14,0,14,34,0,34,5,0,5,32210,0,32210,4764,0,4764,"June 30, 2016"
29,Transportation,30982,720,31702,4613,107,4720,56,-25,31,8,-4,5,-213,0,-213,-32,0,-32,31369,720,32089,4639,106,4746,"June 30, 2016"
29 a,Airlines,379,699,1078,56,104,160,17,0,17,3,0,3,-30,0,-30,-4,0,-4,345,699,1044,51,103,154,"June 30, 2016"
29 b,Logistics,3152,1,3154,469,0,470,9,0,9,1,0,1,-4,0,-4,-1,0,-1,3188,1,3189,471,0,472,"June 30, 2016"
29 c,Marine Port & Services,16069,0,16069,2393,0,2393,71,0,71,11,0,11,-153,0,-153,-23,0,-23,16031,0,16031,2371,0,2371,"June 30, 2016"
29 d,Roads & Highways,2486,20,2506,370,3,373,-8,-25,-33,-1,-4,-5,-6,0,-6,-1,0,-1,2471,20,2491,365,3,368,"June 30, 2016"
29 e,Shipping,1273,0,1273,190,0,190,-3,0,-3,0,0,0,-3,0,-3,0,0,0,1283,0,1283,190,0,190,"June 30, 2016"
29 f,Surface Transportation,52,0,52,8,0,8,-2,0,-2,0,0,0,0,0,0,0,0,0,53,0,53,8,0,8,"June 30, 2016"
29 g,Transport Related Services,7570,0,7570,1127,0,1127,-27,0,-27,-4,0,-4,-17,0,-17,-3,0,-3,7997,0,7997,1183,0,1183,"June 30, 2016"
30,Utilities3,68865,6955,75820,10254,1036,11290,205,-108,97,31,-16,14,81,-20,61,12,-3,9,70745,6873,77618,10463,1016,11479,"June 30, 2016"
31,Sovereign,0,178224,178224,0,26537,26537,0,-1730,-1730,0,-258,-258,0,-3590,-3590,0,-531,-531,0,173472,173472,0,25655,25655,"June 30, 2016"
32,Others4,302268,103906,406173,45007,15471,60479,1664,583,2247,248,87,335,-487,37,-450,-72,5,-67,299032,103925,402957,44225,15370,59594,"June 30, 2016"
,Grand Total,2022385,339855,2362240,301131,50604,351735,4475,-1847,2628,666,-275,391,-762,-4374,-5136,-113,-647,-760,2053275,334410,2387685,303664,49457,353121,"June 30, 2016"
